date,location,search_count
2023-02-16,kassala,13.0
2023-02-17,kassala,17.0
2023-02-18,kassala,9.0
2023-02-19,kassala,0.0
2023-02-20,kassala,7.0
2023-02-21,kassala,14.0
2023-02-22,kassala,18.0
2023-02-23,kassala,20.0
2023-02-24,kassala,11.0
2023-02-25,kassala,14.0
2023-02-26,kassala,15.0
2023-02-27,kassala,9.0
2023-02-28,kassala,11.0
2023-03-01,kassala,7.0
2023-03-02,kassala,0.0
2023-03-03,kassala,0.0
2023-03-04,kassala,11.0
2023-03-05,kassala,0.0
2023-03-06,kassala,7.0
2023-03-07,kassala,16.0
2023-03-08,kassala,6.0
2023-03-09,kassala,0.0
2023-03-10,kassala,0.0
2023-03-11,kassala,0.0
2023-03-12,kassala,0.0
2023-03-13,kassala,0.0
2023-03-14,kassala,0.0
2023-03-15,kassala,0.0
2023-03-16,kassala,0.0
2023-03-17,kassala,0.0
2023-03-18,kassala,0.0
2023-03-19,kassala,0.0
2023-03-20,kassala,0.0
2023-03-21,kassala,0.0
2023-03-22,kassala,0.0
2023-03-23,kassala,0.0
2023-03-24,kassala,0.0
2023-03-25,kassala,0.0
2023-03-26,kassala,0.0
2023-03-27,kassala,0.0
2023-03-28,kassala,0.0
2023-03-29,kassala,0.0
2023-03-30,kassala,0.0
2023-03-31,kassala,0.0
2023-04-01,kassala,0.0
2023-04-02,kassala,0.0
2023-04-03,kassala,0.0
2023-04-04,kassala,0.0
2023-04-05,kassala,0.0
2023-04-06,kassala,0.0
2023-04-07,kassala,0.0
2023-04-08,kassala,0.0
2023-04-09,kassala,0.0
2023-04-10,kassala,0.0
2023-04-11,kassala,0.0
2023-04-12,kassala,0.0
2023-04-13,kassala,0.0
2023-04-14,kassala,0.0
2023-04-15,kassala,0.0
2023-04-16,kassala,0.0
2023-04-17,kassala,0.0
2023-04-18,kassala,0.0
2023-04-19,kassala,0.0
2023-04-20,kassala,0.0
2023-04-21,kassala,0.0
2023-04-22,kassala,0.0
2023-04-23,kassala,0.0
2023-04-24,kassala,0.0
2023-04-25,kassala,0.0
2023-04-26,kassala,0.0
2023-04-27,kassala,0.0
2023-04-28,kassala,0.0
2023-04-29,kassala,0.0
2023-04-30,kassala,0.0
2023-05-01,kassala,0.0
2023-05-02,kassala,0.0
2023-05-03,kassala,0.0
2023-05-04,kassala,0.0
2023-05-05,kassala,0.0
2023-05-06,kassala,0.0
2023-05-07,kassala,0.0
2023-05-08,kassala,0.0
2023-05-09,kassala,0.0
2023-05-10,kassala,0.0
2023-05-11,kassala,0.0
2023-05-12,kassala,0.0
2023-05-13,kassala,0.0
2023-05-14,kassala,0.0
2023-05-15,kassala,0.0
2023-05-16,kassala,0.0
2023-05-17,kassala,0.0
2023-05-18,kassala,0.0
2023-05-19,kassala,0.0
2023-05-20,kassala,0.0
2023-05-21,kassala,0.0
2023-05-22,kassala,0.0
2023-05-23,kassala,0.0
2023-05-24,kassala,0.0
2023-05-25,kassala,0.0
2023-05-26,kassala,0.0
2023-05-27,kassala,0.0
2023-05-28,kassala,0.0
2023-05-29,kassala,0.0
2023-05-30,kassala,0.0
2023-05-31,kassala,0.0
2023-06-01,kassala,0.0
2023-06-02,kassala,0.0
2023-06-03,kassala,0.0
2023-06-04,kassala,0.0
2023-06-05,kassala,0.0
2023-06-06,kassala,0.0
2023-06-07,kassala,0.0
2023-06-08,kassala,0.0
2023-06-09,kassala,0.0
2023-06-10,kassala,0.0
2023-06-11,kassala,0.0
2023-06-12,kassala,0.0
2023-06-13,kassala,0.0
2023-06-14,kassala,0.0
2023-06-15,kassala,0.0
2023-06-16,kassala,0.0
2023-06-17,kassala,0.0
2023-06-18,kassala,0.0
2023-06-19,kassala,0.0
2023-06-20,kassala,0.0
2023-06-21,kassala,0.0
2023-06-22,kassala,0.0
2023-06-23,kassala,0.0
2023-06-24,kassala,0.0
2023-06-25,kassala,0.0
2023-06-26,kassala,0.0
2023-06-27,kassala,0.0
2023-06-28,kassala,0.0
2023-06-29,kassala,0.0
2023-06-30,kassala,0.0
2023-07-01,kassala,0.0
2023-07-02,kassala,0.0
2023-07-03,kassala,0.0
2023-07-04,kassala,0.0
2023-07-05,kassala,0.0
2023-07-06,kassala,0.0
2023-07-07,kassala,0.0
2023-07-08,kassala,0.0
2023-07-09,kassala,0.0
2023-07-10,kassala,0.0
2023-07-11,kassala,0.0
2023-07-12,kassala,0.0
2023-07-13,kassala,0.0
2023-07-14,kassala,0.0
2023-07-15,kassala,0.0
2023-07-16,kassala,0.0
2023-07-17,kassala,0.0
2023-07-18,kassala,0.0
2023-07-19,kassala,0.0
2023-07-20,kassala,49.0
2023-07-21,kassala,71.0
2023-07-22,kassala,0.0
2023-07-23,kassala,27.0
2023-01-01,khartoum,0.0
2023-01-02,khartoum,0.0
2023-01-03,khartoum,0.0
2023-01-04,khartoum,0.0
2023-01-05,khartoum,0.0
2023-01-06,khartoum,0.0
2023-01-07,khartoum,0.0
2023-01-08,khartoum,0.0
2023-01-09,khartoum,0.0
2023-01-10,khartoum,0.0
2023-01-11,khartoum,0.0
2023-01-12,khartoum,0.0
2023-01-13,khartoum,0.0
2023-01-14,khartoum,0.0
2023-01-15,khartoum,0.0
2023-01-16,khartoum,0.0
2023-01-17,khartoum,0.0
2023-01-18,khartoum,0.0
2023-01-19,khartoum,0.0
2023-01-20,khartoum,0.0
2023-01-21,khartoum,0.0
2023-01-22,khartoum,0.0
2023-01-23,khartoum,0.0
2023-01-24,khartoum,0.0
2023-01-25,khartoum,0.0
2023-01-26,khartoum,0.0
2023-01-27,khartoum,0.0
2023-01-28,khartoum,0.0
2023-01-29,khartoum,0.0
2023-01-30,khartoum,0.0
2023-01-31,khartoum,0.0
2023-02-01,khartoum,0.0
2023-02-02,khartoum,0.0
2023-02-03,khartoum,0.0
2023-02-04,khartoum,0.0
2023-02-05,khartoum,0.0
2023-02-06,khartoum,0.0
2023-02-07,khartoum,0.0
2023-02-08,khartoum,0.0
2023-02-09,khartoum,0.0
2023-02-10,khartoum,0.0
2023-02-11,khartoum,0.0
2023-02-12,khartoum,0.0
2023-02-13,khartoum,0.0
2023-02-14,khartoum,0.0
2023-02-15,khartoum,0.0
2023-02-16,khartoum,0.0
2023-02-17,khartoum,0.0
2023-02-18,khartoum,0.0
2023-02-19,khartoum,0.0
2023-02-20,khartoum,0.0
2023-02-21,khartoum,0.0
2023-02-22,khartoum,0.0
2023-02-23,khartoum,0.0
2023-02-24,khartoum,0.0
2023-02-25,khartoum,0.0
2023-02-26,khartoum,0.0
2023-02-27,khartoum,0.0
2023-02-28,khartoum,0.0
2023-03-01,khartoum,0.0
2023-03-02,khartoum,0.0
2023-03-03,khartoum,0.0
2023-03-04,khartoum,0.0
2023-03-05,khartoum,0.0
2023-03-06,khartoum,0.0
2023-03-07,khartoum,0.0
2023-03-08,khartoum,0.0
2023-03-09,khartoum,0.0
2023-03-10,khartoum,0.0
2023-03-11,khartoum,0.0
2023-03-12,khartoum,0.0
2023-03-13,khartoum,0.0
2023-03-14,khartoum,0.0
2023-03-15,khartoum,0.0
2023-03-16,khartoum,0.0
2023-03-17,khartoum,0.0
2023-03-18,khartoum,0.0
2023-03-19,khartoum,0.0
2023-03-20,khartoum,0.0
2023-03-21,khartoum,0.0
2023-03-22,khartoum,0.0
2023-03-23,khartoum,0.0
2023-03-24,khartoum,0.0
2023-03-25,khartoum,0.0
2023-03-26,khartoum,0.0
2023-03-27,khartoum,0.0
2023-03-28,khartoum,0.0
2023-03-29,khartoum,0.0
2023-03-30,khartoum,0.0
2023-03-31,khartoum,0.0
2023-04-01,khartoum,0.0
2023-04-02,khartoum,0.0
2023-04-03,khartoum,0.0
2023-04-04,khartoum,0.0
2023-04-05,khartoum,0.0
2023-04-06,khartoum,0.0
2023-04-07,khartoum,0.0
2023-04-08,khartoum,0.0
2023-04-09,khartoum,0.0
2023-04-10,khartoum,0.0
2023-04-11,khartoum,0.0
2023-04-12,khartoum,0.0
2023-04-13,khartoum,0.0
2023-04-14,khartoum,0.0
2023-04-15,khartoum,0.0
2023-04-16,khartoum,0.0
2023-04-17,khartoum,0.0
2023-04-18,khartoum,0.0
2023-04-19,khartoum,0.0
2023-04-20,khartoum,0.0
2023-04-21,khartoum,0.0
2023-04-22,khartoum,0.0
2023-04-23,khartoum,0.0
2023-04-24,khartoum,0.0
2023-04-25,khartoum,0.0
2023-04-26,khartoum,0.0
2023-04-27,khartoum,0.0
2023-04-28,khartoum,0.0
2023-04-29,khartoum,0.0
2023-04-30,khartoum,0.0
2023-05-01,khartoum,0.0
2023-05-02,khartoum,0.0
2023-05-03,khartoum,0.0
2023-05-04,khartoum,0.0
2023-05-05,khartoum,0.0
2023-05-06,khartoum,0.0
2023-05-07,khartoum,0.0
2023-05-08,khartoum,0.0
2023-05-09,khartoum,0.0
2023-05-10,khartoum,0.0
2023-05-11,khartoum,0.0
2023-05-12,khartoum,0.0
2023-05-13,khartoum,0.0
2023-05-14,khartoum,0.0
2023-05-15,khartoum,0.0
2023-05-16,khartoum,0.0
2023-05-17,khartoum,0.0
2023-05-18,khartoum,0.0
2023-05-19,khartoum,0.0
2023-05-20,khartoum,0.0
2023-05-21,khartoum,0.0
2023-05-22,khartoum,0.0
2023-05-23,khartoum,0.0
2023-05-24,khartoum,0.0
2023-05-25,khartoum,0.0
2023-05-26,khartoum,0.0
2023-05-27,khartoum,0.0
2023-05-28,khartoum,0.0
2023-05-29,khartoum,0.0
2023-05-30,khartoum,0.0
2023-05-31,khartoum,0.0
2023-06-01,khartoum,0.0
2023-06-02,khartoum,0.0
2023-06-03,khartoum,0.0
2023-06-04,khartoum,0.0
2023-06-05,khartoum,0.0
2023-06-06,khartoum,0.0
2023-06-07,khartoum,0.0
2023-06-08,khartoum,0.0
2023-06-09,khartoum,0.0
2023-06-10,khartoum,0.0
2023-06-11,khartoum,0.0
2023-06-12,khartoum,0.0
2023-06-13,khartoum,0.0
2023-06-14,khartoum,0.0
2023-06-15,khartoum,0.0
2023-06-16,khartoum,0.0
2023-06-17,khartoum,0.0
2023-06-18,khartoum,0.0
2023-06-19,khartoum,0.0
2023-06-20,khartoum,0.0
2023-06-21,khartoum,0.0
2023-06-22,khartoum,0.0
2023-06-23,khartoum,0.0
2023-06-24,khartoum,0.0
2023-06-25,khartoum,0.0
2023-06-26,khartoum,0.0
2023-06-27,khartoum,0.0
2023-06-28,khartoum,0.0
2023-06-29,khartoum,0.0
2023-06-30,khartoum,0.0
2023-07-01,khartoum,0.0
2023-07-02,khartoum,0.0
2023-07-03,khartoum,0.0
2023-07-04,khartoum,0.0
2023-07-05,khartoum,0.0
2023-07-06,khartoum,0.0
2023-07-07,khartoum,0.0
2023-07-08,khartoum,0.0
2023-07-09,khartoum,0.0
2023-07-10,khartoum,0.0
2023-07-11,khartoum,0.0
2023-07-12,khartoum,0.0
2023-07-13,khartoum,0.0
2023-07-14,khartoum,0.0
2023-07-15,khartoum,0.0
2023-07-16,khartoum,0.0
2023-07-17,khartoum,0.0
2023-07-18,khartoum,0.0
2023-07-19,khartoum,0.0
2023-07-20,khartoum,82.0
2023-07-21,khartoum,96.0
2023-07-22,khartoum,87.0
2023-07-23,khartoum,100.0
2023-01-01,north darfur,3.0
2023-01-02,north darfur,0.0
2023-01-03,north darfur,0.0
2023-01-04,north darfur,0.0
2023-01-05,north darfur,0.0
2023-01-06,north darfur,0.0
2023-01-07,north darfur,0.0
2023-01-08,north darfur,9.0
2023-01-09,north darfur,3.0
2023-01-10,north darfur,9.0
2023-01-11,north darfur,0.0
2023-01-12,north darfur,0.0
2023-01-13,north darfur,0.0
2023-01-14,north darfur,0.0
2023-01-15,north darfur,2.0
2023-01-16,north darfur,0.0
2023-01-17,north darfur,4.0
2023-01-18,north darfur,0.0
2023-01-19,north darfur,0.0
2023-01-20,north darfur,0.0
2023-01-21,north darfur,0.0
2023-01-22,north darfur,0.0
2023-01-23,north darfur,5.0
2023-01-24,north darfur,0.0
2023-01-25,north darfur,0.0
2023-01-26,north darfur,0.0
2023-01-27,north darfur,8.0
2023-01-28,north darfur,0.0
2023-01-29,north darfur,0.0
2023-01-30,north darfur,0.0
2023-01-31,north darfur,0.0
2023-02-01,north darfur,0.0
2023-02-02,north darfur,9.0
2023-02-03,north darfur,0.0
2023-02-04,north darfur,4.0
2023-02-05,north darfur,0.0
2023-02-06,north darfur,3.0
2023-02-07,north darfur,0.0
2023-02-08,north darfur,0.0
2023-02-09,north darfur,6.0
2023-02-10,north darfur,0.0
2023-02-11,north darfur,0.0
2023-02-12,north darfur,0.0
2023-02-13,north darfur,0.0
2023-02-14,north darfur,0.0
2023-02-15,north darfur,0.0
2023-02-16,north darfur,0.0
2023-02-17,north darfur,0.0
2023-02-18,north darfur,3.0
2023-02-19,north darfur,0.0
2023-02-20,north darfur,0.0
2023-02-21,north darfur,6.0
2023-02-22,north darfur,0.0
2023-02-23,north darfur,0.0
2023-02-24,north darfur,0.0
2023-02-25,north darfur,11.0
2023-02-26,north darfur,3.0
2023-02-27,north darfur,0.0
2023-02-28,north darfur,0.0
2023-03-01,north darfur,0.0
2023-03-02,north darfur,0.0
2023-03-03,north darfur,0.0
2023-03-04,north darfur,0.0
2023-03-05,north darfur,0.0
2023-03-06,north darfur,0.0
2023-03-07,north darfur,0.0
2023-03-08,north darfur,0.0
2023-03-09,north darfur,5.0
2023-03-10,north darfur,0.0
2023-03-11,north darfur,0.0
2023-03-12,north darfur,0.0
2023-03-13,north darfur,0.0
2023-03-14,north darfur,0.0
2023-03-15,north darfur,0.0
2023-03-16,north darfur,0.0
2023-03-17,north darfur,0.0
2023-03-18,north darfur,0.0
2023-03-19,north darfur,0.0
2023-03-20,north darfur,0.0
2023-03-21,north darfur,0.0
2023-03-22,north darfur,0.0
2023-03-23,north darfur,0.0
2023-03-24,north darfur,0.0
2023-03-25,north darfur,0.0
2023-03-26,north darfur,0.0
2023-03-27,north darfur,0.0
2023-03-28,north darfur,0.0
2023-03-29,north darfur,0.0
2023-03-30,north darfur,0.0
2023-03-31,north darfur,0.0
2023-04-01,north darfur,0.0
2023-04-02,north darfur,0.0
2023-04-03,north darfur,0.0
2023-04-04,north darfur,0.0
2023-04-05,north darfur,0.0
2023-04-06,north darfur,0.0
2023-04-07,north darfur,0.0
2023-04-08,north darfur,0.0
2023-04-09,north darfur,0.0
2023-04-10,north darfur,0.0
2023-04-11,north darfur,0.0
2023-04-12,north darfur,0.0
2023-04-13,north darfur,0.0
2023-04-14,north darfur,0.0
2023-04-15,north darfur,0.0
2023-04-16,north darfur,0.0
2023-04-17,north darfur,0.0
2023-04-18,north darfur,0.0
2023-04-19,north darfur,0.0
2023-04-20,north darfur,0.0
2023-04-21,north darfur,0.0
2023-04-22,north darfur,0.0
2023-04-23,north darfur,0.0
2023-04-24,north darfur,0.0
2023-04-25,north darfur,0.0
2023-04-26,north darfur,0.0
2023-04-27,north darfur,0.0
2023-04-28,north darfur,0.0
2023-04-29,north darfur,0.0
2023-04-30,north darfur,0.0
2023-05-01,north darfur,0.0
2023-05-02,north darfur,0.0
2023-05-03,north darfur,0.0
2023-05-04,north darfur,0.0
2023-05-05,north darfur,0.0
2023-05-06,north darfur,0.0
2023-05-07,north darfur,0.0
2023-05-08,north darfur,0.0
2023-05-09,north darfur,0.0
2023-05-10,north darfur,0.0
2023-05-11,north darfur,0.0
2023-05-12,north darfur,0.0
2023-05-13,north darfur,0.0
2023-05-14,north darfur,0.0
2023-05-15,north darfur,0.0
2023-05-16,north darfur,0.0
2023-05-17,north darfur,0.0
2023-05-18,north darfur,0.0
2023-05-19,north darfur,0.0
2023-05-20,north darfur,0.0
2023-05-21,north darfur,0.0
2023-05-22,north darfur,0.0
2023-05-23,north darfur,0.0
2023-05-24,north darfur,0.0
2023-05-25,north darfur,0.0
2023-05-26,north darfur,0.0
2023-05-27,north darfur,0.0
2023-05-28,north darfur,0.0
2023-05-29,north darfur,0.0
2023-05-30,north darfur,0.0
2023-05-31,north darfur,0.0
2023-06-01,north darfur,0.0
2023-06-02,north darfur,0.0
2023-06-03,north darfur,0.0
2023-06-04,north darfur,0.0
2023-06-05,north darfur,0.0
2023-06-06,north darfur,0.0
2023-06-07,north darfur,0.0
2023-06-08,north darfur,0.0
2023-06-09,north darfur,0.0
2023-06-10,north darfur,0.0
2023-06-11,north darfur,0.0
2023-06-12,north darfur,0.0
2023-06-13,north darfur,0.0
2023-06-14,north darfur,0.0
2023-06-15,north darfur,0.0
2023-06-16,north darfur,0.0
2023-06-17,north darfur,0.0
2023-06-18,north darfur,0.0
2023-06-19,north darfur,0.0
2023-06-20,north darfur,0.0
2023-06-21,north darfur,0.0
2023-06-22,north darfur,0.0
2023-06-23,north darfur,0.0
2023-06-24,north darfur,0.0
2023-06-25,north darfur,0.0
2023-06-26,north darfur,0.0
2023-06-27,north darfur,0.0
2023-06-28,north darfur,0.0
2023-06-29,north darfur,0.0
2023-06-30,north darfur,0.0
2023-07-01,north darfur,0.0
2023-07-02,north darfur,0.0
2023-07-03,north darfur,0.0
2023-07-04,north darfur,0.0
2023-07-05,north darfur,0.0
2023-07-06,north darfur,0.0
2023-07-07,north darfur,0.0
2023-07-08,north darfur,0.0
2023-07-09,north darfur,0.0
2023-07-10,north darfur,0.0
2023-07-11,north darfur,0.0
2023-07-12,north darfur,0.0
2023-07-13,north darfur,0.0
2023-07-14,north darfur,0.0
2023-07-15,north darfur,0.0
2023-07-16,north darfur,0.0
2023-07-17,north darfur,0.0
2023-07-18,north darfur,0.0
2023-07-19,north darfur,0.0
2023-07-20,north darfur,18.0
2023-07-21,north darfur,13.0
2023-07-22,north darfur,0.0
2023-07-23,north darfur,14.0
2023-01-01,north kordofan,0.0
2023-01-02,north kordofan,0.0
2023-01-03,north kordofan,0.0
2023-01-04,north kordofan,4.0
2023-01-05,north kordofan,7.0
2023-01-06,north kordofan,0.0
2023-01-07,north kordofan,0.0
2023-01-08,north kordofan,6.0
2023-01-09,north kordofan,0.0
2023-01-10,north kordofan,0.0
2023-01-11,north kordofan,0.0
2023-01-12,north kordofan,0.0
2023-01-13,north kordofan,0.0
2023-01-14,north kordofan,0.0
2023-01-15,north kordofan,0.0
2023-01-16,north kordofan,3.0
2023-01-17,north kordofan,0.0
2023-01-18,north kordofan,0.0
2023-01-19,north kordofan,0.0
2023-01-20,north kordofan,0.0
2023-01-21,north kordofan,0.0
2023-01-22,north kordofan,0.0
2023-01-23,north kordofan,0.0
2023-01-24,north kordofan,0.0
2023-01-25,north kordofan,0.0
2023-01-26,north kordofan,0.0
2023-01-27,north kordofan,7.0
2023-01-28,north kordofan,0.0
2023-01-29,north kordofan,0.0
2023-01-30,north kordofan,0.0
2023-01-31,north kordofan,6.0
2023-02-01,north kordofan,0.0
2023-02-02,north kordofan,5.0
2023-02-03,north kordofan,0.0
2023-02-04,north kordofan,0.0
2023-02-05,north kordofan,0.0
2023-02-06,north kordofan,0.0
2023-02-07,north kordofan,0.0
2023-02-08,north kordofan,0.0
2023-02-09,north kordofan,0.0
2023-02-10,north kordofan,0.0
2023-02-11,north kordofan,0.0
2023-02-12,north kordofan,3.0
2023-02-13,north kordofan,0.0
2023-02-14,north kordofan,0.0
2023-02-15,north kordofan,0.0
2023-02-16,north kordofan,0.0
2023-02-17,north kordofan,4.0
2023-02-18,north kordofan,0.0
2023-02-19,north kordofan,4.0
2023-02-20,north kordofan,3.0
2023-02-21,north kordofan,0.0
2023-02-22,north kordofan,0.0
2023-02-23,north kordofan,3.0
2023-02-24,north kordofan,0.0
2023-02-25,north kordofan,0.0
2023-02-26,north kordofan,0.0
2023-02-27,north kordofan,0.0
2023-02-28,north kordofan,10.0
2023-03-01,north kordofan,8.0
2023-03-02,north kordofan,0.0
2023-03-03,north kordofan,0.0
2023-03-04,north kordofan,9.0
2023-03-05,north kordofan,0.0
2023-03-06,north kordofan,7.0
2023-03-07,north kordofan,0.0
2023-03-08,north kordofan,9.0
2023-03-09,north kordofan,5.0
2023-03-10,north kordofan,3.0
2023-03-11,north kordofan,6.0
2023-03-12,north kordofan,0.0
2023-03-13,north kordofan,0.0
2023-03-14,north kordofan,0.0
2023-03-15,north kordofan,0.0
2023-03-16,north kordofan,0.0
2023-03-17,north kordofan,0.0
2023-03-18,north kordofan,0.0
2023-03-19,north kordofan,0.0
2023-03-20,north kordofan,0.0
2023-03-21,north kordofan,0.0
2023-03-22,north kordofan,0.0
2023-03-23,north kordofan,0.0
2023-03-24,north kordofan,0.0
2023-03-25,north kordofan,0.0
2023-03-26,north kordofan,0.0
2023-03-27,north kordofan,0.0
2023-03-28,north kordofan,0.0
2023-03-29,north kordofan,0.0
2023-03-30,north kordofan,0.0
2023-03-31,north kordofan,0.0
2023-04-01,north kordofan,0.0
2023-04-02,north kordofan,0.0
2023-04-03,north kordofan,0.0
2023-04-04,north kordofan,0.0
2023-04-05,north kordofan,0.0
2023-04-06,north kordofan,0.0
2023-04-07,north kordofan,0.0
2023-04-08,north kordofan,0.0
2023-04-09,north kordofan,0.0
2023-04-10,north kordofan,0.0
2023-04-11,north kordofan,0.0
2023-04-12,north kordofan,0.0
2023-04-13,north kordofan,0.0
2023-04-14,north kordofan,0.0
2023-04-15,north kordofan,0.0
2023-04-16,north kordofan,0.0
2023-04-17,north kordofan,0.0
2023-04-18,north kordofan,0.0
2023-04-19,north kordofan,0.0
2023-04-20,north kordofan,0.0
2023-04-21,north kordofan,0.0
2023-04-22,north kordofan,0.0
2023-04-23,north kordofan,0.0
2023-04-24,north kordofan,0.0
2023-04-25,north kordofan,0.0
2023-04-26,north kordofan,0.0
2023-04-27,north kordofan,0.0
2023-04-28,north kordofan,0.0
2023-04-29,north kordofan,0.0
2023-04-30,north kordofan,0.0
2023-05-01,north kordofan,0.0
2023-05-02,north kordofan,0.0
2023-05-03,north kordofan,0.0
2023-05-04,north kordofan,0.0
2023-05-05,north kordofan,0.0
2023-05-06,north kordofan,0.0
2023-05-07,north kordofan,0.0
2023-05-08,north kordofan,0.0
2023-05-09,north kordofan,0.0
2023-05-10,north kordofan,0.0
2023-05-11,north kordofan,0.0
2023-05-12,north kordofan,0.0
2023-05-13,north kordofan,0.0
2023-05-14,north kordofan,0.0
2023-05-15,north kordofan,0.0
2023-05-16,north kordofan,0.0
2023-05-17,north kordofan,0.0
2023-05-18,north kordofan,0.0
2023-05-19,north kordofan,0.0
2023-05-20,north kordofan,0.0
2023-05-21,north kordofan,0.0
2023-05-22,north kordofan,0.0
2023-05-23,north kordofan,0.0
2023-05-24,north kordofan,0.0
2023-05-25,north kordofan,0.0
2023-05-26,north kordofan,0.0
2023-05-27,north kordofan,0.0
2023-05-28,north kordofan,0.0
2023-05-29,north kordofan,0.0
2023-05-30,north kordofan,0.0
2023-05-31,north kordofan,0.0
2023-06-01,north kordofan,0.0
2023-06-02,north kordofan,0.0
2023-06-03,north kordofan,0.0
2023-06-04,north kordofan,0.0
2023-06-05,north kordofan,0.0
2023-06-06,north kordofan,0.0
2023-06-07,north kordofan,0.0
2023-06-08,north kordofan,0.0
2023-06-09,north kordofan,0.0
2023-06-10,north kordofan,0.0
2023-06-11,north kordofan,0.0
2023-06-12,north kordofan,0.0
2023-06-13,north kordofan,0.0
2023-06-14,north kordofan,0.0
2023-06-15,north kordofan,0.0
2023-06-16,north kordofan,0.0
2023-06-17,north kordofan,0.0
2023-06-18,north kordofan,0.0
2023-06-19,north kordofan,0.0
2023-06-20,north kordofan,0.0
2023-06-21,north kordofan,0.0
2023-06-22,north kordofan,0.0
2023-06-23,north kordofan,0.0
2023-06-24,north kordofan,0.0
2023-06-25,north kordofan,0.0
2023-06-26,north kordofan,0.0
2023-06-27,north kordofan,0.0
2023-06-28,north kordofan,0.0
2023-06-29,north kordofan,0.0
2023-06-30,north kordofan,0.0
2023-07-01,north kordofan,0.0
2023-07-02,north kordofan,0.0
2023-07-03,north kordofan,0.0
2023-07-04,north kordofan,0.0
2023-07-05,north kordofan,0.0
2023-07-06,north kordofan,0.0
2023-07-07,north kordofan,0.0
2023-07-08,north kordofan,0.0
2023-07-09,north kordofan,0.0
2023-07-10,north kordofan,0.0
2023-07-11,north kordofan,0.0
2023-07-12,north kordofan,0.0
2023-07-13,north kordofan,0.0
2023-07-14,north kordofan,0.0
2023-07-15,north kordofan,0.0
2023-07-16,north kordofan,0.0
2023-07-17,north kordofan,0.0
2023-07-18,north kordofan,0.0
2023-07-19,north kordofan,0.0
2023-07-20,north kordofan,8.0
2023-07-21,north kordofan,0.0
2023-07-22,north kordofan,0.0
2023-07-23,north kordofan,0.0
2023-01-01,northern,6.0
2023-01-02,northern,5.0
2023-01-03,northern,3.0
2023-01-04,northern,0.0
2023-01-05,northern,6.0
2023-01-06,northern,8.0
2023-01-07,northern,4.0
2023-01-08,northern,3.0
2023-01-09,northern,3.0
2023-01-10,northern,0.0
2023-01-11,northern,0.0
2023-01-12,northern,0.0
2023-01-13,northern,0.0
2023-01-14,northern,0.0
2023-01-15,northern,0.0
2023-01-16,northern,3.0
2023-01-17,northern,0.0
2023-01-18,northern,3.0
2023-01-19,northern,0.0
2023-01-20,northern,3.0
2023-01-21,northern,9.0
2023-01-22,northern,3.0
2023-01-23,northern,9.0
2023-01-24,northern,0.0
2023-01-25,northern,0.0
2023-01-26,northern,0.0
2023-01-27,northern,7.0
2023-01-28,northern,0.0
2023-01-29,northern,3.0
2023-01-30,northern,0.0
2023-01-31,northern,6.0
2023-02-01,northern,7.0
2023-02-02,northern,4.0
2023-02-03,northern,0.0
2023-02-04,northern,6.0
2023-02-05,northern,0.0
2023-02-06,northern,3.0
2023-02-07,northern,4.0
2023-02-08,northern,7.0
2023-02-09,northern,0.0
2023-02-10,northern,0.0
2023-02-11,northern,4.0
2023-02-12,northern,0.0
2023-02-13,northern,4.0
2023-02-14,northern,6.0
2023-02-15,northern,0.0
2023-02-16,northern,3.0
2023-02-17,northern,7.0
2023-02-18,northern,4.0
2023-02-19,northern,5.0
2023-02-20,northern,0.0
2023-02-21,northern,4.0
2023-02-22,northern,0.0
2023-02-23,northern,0.0
2023-02-24,northern,4.0
2023-02-25,northern,0.0
2023-02-26,northern,6.0
2023-02-27,northern,0.0
2023-02-28,northern,0.0
2023-03-01,northern,4.0
2023-03-02,northern,0.0
2023-03-03,northern,4.0
2023-03-04,northern,4.0
2023-03-05,northern,0.0
2023-03-06,northern,5.0
2023-03-07,northern,0.0
2023-03-08,northern,0.0
2023-03-09,northern,3.0
2023-03-10,northern,0.0
2023-03-11,northern,0.0
2023-03-12,northern,5.0
2023-03-13,northern,0.0
2023-03-14,northern,0.0
2023-03-15,northern,0.0
2023-03-16,northern,0.0
2023-03-17,northern,0.0
2023-03-18,northern,0.0
2023-03-19,northern,0.0
2023-03-20,northern,0.0
2023-03-21,northern,0.0
2023-03-22,northern,0.0
2023-03-23,northern,0.0
2023-03-24,northern,0.0
2023-03-25,northern,0.0
2023-03-26,northern,0.0
2023-03-27,northern,0.0
2023-03-28,northern,0.0
2023-03-29,northern,0.0
2023-03-30,northern,0.0
2023-03-31,northern,0.0
2023-04-01,northern,0.0
2023-04-02,northern,0.0
2023-04-03,northern,0.0
2023-04-04,northern,0.0
2023-04-05,northern,0.0
2023-04-06,northern,0.0
2023-04-07,northern,0.0
2023-04-08,northern,0.0
2023-04-09,northern,0.0
2023-04-10,northern,0.0
2023-04-11,northern,0.0
2023-04-12,northern,0.0
2023-04-13,northern,0.0
2023-04-14,northern,0.0
2023-04-15,northern,0.0
2023-04-16,northern,0.0
2023-04-17,northern,0.0
2023-04-18,northern,0.0
2023-04-19,northern,0.0
2023-04-20,northern,0.0
2023-04-21,northern,0.0
2023-04-22,northern,0.0
2023-04-23,northern,0.0
2023-04-24,northern,0.0
2023-04-25,northern,0.0
2023-04-26,northern,0.0
