date,ISO,topic,عمل,رخصة الشغل,عملة,مساعدة,الصليب الاحمر,إعفاء,إنقاذ,"إسعاف,مساعدة إجتماعية",ملجأ,مأوى,قدم طلبا,"تقديم طلب,دفع",جواز السفر,وثائق,قنصلية,سفارة,حماية,أين الراحة,اين الملجأ,إيجاد مأوى,يجب أن أغادر,يجب المغادرة
2018-01-01,DZ,safe_places,100,0,11,5,0,0.41509433962264153,0.0,0.0,0.0,2.0,0.0,0.0,73.0,43.0,5.0,15.0,85.0,0.0,0.0,0.0,0.0,0.0
2018-02-01,DZ,safe_places,93,0,9,4,0,0.4090909090909091,0.0,0.0,0.0,3.0,0.0,0.0,66.0,37.0,8.0,20.0,77.0,0.0,0.0,0.0,0.0,0.0
2018-03-01,DZ,safe_places,82,0,11,4,0,0.41509433962264153,0.41509433962264153,0.0,0.20754716981132076,0.27672955974842767,0.0,0.0,7.748427672955975,6.849056603773585,1.4528301886792454,3.3207547169811322,12.660377358490567,0.0,0.0,0.0,0.0,0.0
2018-04-01,DZ,safe_places,87,0,9,4,0,0.0,0.8181818181818182,0.0,0.4090909090909091,1.051948051948052,0.0,0.0,6.896103896103897,5.890909090909091,1.309090909090909,2.7818181818181817,12.10909090909091,0.0,0.0,0.0,0.0,0.0
2018-05-01,DZ,safe_places,93,0,13,3,0,0.0,0.21311475409836064,0.0,0.6393442622950819,0.0,0.0,0.0,8.737704918032787,3.4098360655737703,0.8524590163934426,2.4508196721311473,7.778688524590163,0.0,0.0,0.0,0.0,0.0
2018-06-01,DZ,safe_places,84,0,9,3,0,0.0,0.20454545454545456,0.0,1.0227272727272727,0.0,0.0,0.0,7.772727272727273,2.8636363636363638,0.5113636363636364,2.147727272727273,3.9886363636363638,0.0,0.0,0.0,0.0,0.0
2018-07-01,DZ,safe_places,81,0,10,2,0,0.6382978723404256,0.425531914893617,0.0,1.2765957446808511,0.0,0.0,0.0,8.085106382978724,5.390070921985816,0.7092198581560284,2.695035460992908,5.957446808510639,0.0,0.0,0.0,0.0,0.0
2018-08-01,DZ,safe_places,82,0,12,3,0,0.4067796610169492,0.6101694915254238,0.0,1.4237288135593222,0.0,0.0,0.0,8.054237288135594,5.033898305084746,1.2203389830508475,3.508474576271187,5.796610169491526,0.0,0.0,0.0,0.0,0.0
2018-09-01,DZ,safe_places,94,0,8,4,0,0.0,0.20512820512820512,0.0,0.8205128205128205,0.0,0.0,0.0,7.487179487179487,13.333333333333332,1.641025641025641,4.512820512820513,8.82051282051282,0.0,0.0,0.0,0.0,0.0
2018-10-01,DZ,safe_places,97,0,9,5,0,0.8780487804878049,0.21951219512195122,0.0,0.43902439024390244,0.10975609756097561,0.0,0.0,5.817073170731708,10.536585365853659,1.5365853658536586,3.951219512195122,14.926829268292684,0.0,0.0,0.0,0.0,0.0
2018-11-01,DZ,safe_places,93,0,10,4,0,0.425531914893617,0.0,0.0,0.851063829787234,0.0,0.0,0.0,56.0,41.0,8.0,17.0,95.0,0.0,0.0,0.0,0.0,0.0
2018-12-01,DZ,safe_places,89,0,10,5,0,0.4,1.4000000000000001,0.0,4.2,0.46666666666666673,0.0,0.0,6.416666666666668,5.6,1.2444444444444445,2.8,10.577777777777778,0.0,0.0,0.0,0.0,0.0
2019-01-01,DZ,safe_places,87,0,10,5,1,0.21739130434782608,0.21739130434782608,0.0,2.8260869565217392,0.6521739130434783,0.0,0.0,12.17391304347826,9.565217391304348,1.3043478260869565,3.6956521739130435,18.695652173913043,0.0,0.0,0.0,0.0,0.0
2019-02-01,DZ,safe_places,85,0,9,4,0,0.20930232558139536,0.0,0.0,1.255813953488372,0.0,0.0,0.0,64.0,46.0,4.0,19.0,75.0,0.0,0.0,0.0,0.0,0.0
2019-03-01,DZ,safe_places,75,0,9,4,0,0.20454545454545456,0.6136363636363636,0.0,1.0227272727272727,0.0,0.0,0.0,5.277272727272727,3.9886363636363638,1.0738636363636365,2.147727272727273,7.517045454545455,0.0,0.0,0.0,0.0,0.0
2019-04-01,DZ,safe_places,79,0,9,3,0,0.0,0.8571428571428571,0.0,1.0714285714285714,0.5714285714285714,0.0,0.0,7.0,6.3428571428571425,1.0285714285714285,2.5714285714285716,10.628571428571428,0.0,0.0,0.0,0.0,0.0
2019-05-01,DZ,safe_places,93,0,14,3,0,0.0,0.417910447761194,0.0,0.208955223880597,0.0,0.0,0.0,6.82587064676617,7.104477611940299,1.044776119402985,2.716417910447761,12.955223880597014,0.0,0.0,0.0,0.0,0.0
2019-06-01,DZ,safe_places,72,0,8,3,0,0.21621621621621623,0.6486486486486487,0.0,0.21621621621621623,0.0,0.0,0.0,9.08108108108108,6.918918918918919,1.2972972972972974,3.891891891891892,9.945945945945947,0.0,0.0,0.0,0.0,0.0
2019-07-01,DZ,safe_places,68,0,9,2,0,0.0,0.0,0.0,0.4186046511627907,0.0,0.0,0.0,64.0,32.0,3.0,22.0,33.0,0.0,0.0,0.0,0.0,0.0
2019-08-01,DZ,safe_places,73,0,9,3,0,0.0,0.0,0.0,0.4186046511627907,0.0,0.0,0.0,67.0,40.0,9.0,20.0,45.0,0.0,0.0,0.0,0.0,0.0
2019-09-01,DZ,safe_places,92,0,9,5,0,0.0,0.20454545454545456,0.0,0.20454545454545456,0.8181818181818182,0.0,0.0,5.829545454545455,13.704545454545455,1.840909090909091,4.704545454545455,9.40909090909091,0.0,0.0,0.0,0.0,0.0
