date,ISO,topic,عمل,رخصة الشغل,عملة,مساعدة,الصليب الاحمر,إعفاء,إنقاذ,"إسعاف,مساعدة إجتماعية",ملجأ,مأوى,قدم طلبا,"تقديم طلب,دفع",جواز السفر,وثائق,قنصلية,سفارة,حماية,أين الراحة,اين الملجأ,إيجاد مأوى,يجب أن أغادر,يجب المغادرة
2018-01-01,EG,safe_places,79,0,2,0,0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.07894736842105263,0.0,0.0,0.7105263157894737,0.2763157894736842,0.11842105263157894,2.3684210526315788,2.3289473684210527,0.0,0.0,0.0,0.0,0.0
2018-02-01,EG,safe_places,79,0,2,0,0,0.0,0.0,0.0,0.05263157894736842,0.013157894736842105,0.0,0.0,0.47368421052631576,0.14473684210526316,0.06578947368421052,0.9736842105263157,0.9210526315789473,0.0,0.0,0.0,0.0,0.0
2018-03-01,EG,safe_places,73,0,2,0,0,0.0,0.05714285714285714,0.0,0.05714285714285714,0.02857142857142857,0.0,0.0,0.4857142857142857,0.19999999999999998,0.0,1.857142857142857,1.857142857142857,0.0,0.0,0.0,0.0,0.0
2018-04-01,EG,safe_places,67,0,2,0,0,0.0,0.0,0.0,0.17142857142857143,0.0,0.0,0.0,0.6,7.0,3.0,62.0,71.0,0.0,0.0,0.0,0.0,0.0
2018-05-01,EG,safe_places,91,0,2,0,0,0.0,0.0,0.0,0.30303030303030304,0.0,0.0,0.0,0.42087542087542085,4.0,4.0,71.0,68.0,0.0,0.0,0.0,0.0,0.0
2018-06-01,EG,safe_places,76,0,2,0,0,0.05405405405405406,0.0,0.0,0.3783783783783784,0.014014014014014016,0.0,0.0,0.5325325325325326,0.05605605605605606,0.05605605605605606,0.882882882882883,0.896896896896897,0.0,0.0,0.0,0.0,0.0
2018-07-01,EG,safe_places,64,0,2,0,0,0.0,0.05405405405405406,0.0,0.2702702702702703,0.030030030030030033,0.0,0.0,0.6156156156156157,0.12012012012012013,0.07507507507507508,1.2162162162162165,1.0360360360360361,0.0,0.0,0.0,0.0,0.0
2018-08-01,EG,safe_places,64,0,2,0,0,0.0,0.0,0.0,0.4117647058823529,0.0,0.0,0.0,0.5701357466063348,4.0,1.0,63.0,62.0,0.0,0.0,0.0,0.0,0.0
2018-09-01,EG,safe_places,66,0,2,0,0,0.0,0.0,0.0,0.36363636363636365,0.014545454545454545,0.0,0.0,0.5818181818181818,0.08727272727272728,0.04363636363636364,0.9745454545454545,1.018181818181818,0.0,0.0,0.0,0.0,0.0
2018-10-01,EG,safe_places,66,0,2,0,0,0.0,0.0,0.0,0.23529411764705882,0.03361344537815126,0.0,0.0,0.5882352941176471,0.11764705882352941,0.08403361344537814,1.0924369747899159,1.0084033613445378,0.0,0.0,0.0,0.0,0.0
