date,ISO,topic,عمل,رخصة الشغل,عملة,مساعدة,الصليب الاحمر,إعفاء,إنقاذ,"إسعاف,مساعدة إجتماعية",ملجأ,مأوى,قدم طلبا,"تقديم طلب,دفع",جواز السفر,وثائق,قنصلية,سفارة,حماية,أين الراحة,اين الملجأ,إيجاد مأوى,يجب أن أغادر,يجب المغادرة
2020-06-01,YE,safe_places,69,0,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9.0,0.0,12.0,55.0,0.0,0.0,0.0,0.0,0.0
2020-07-01,YE,safe_places,67,0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0
2020-08-01,YE,safe_places,56,0,3,0,0,0.0,0.0,0.0,0.44117647058823534,0.0,0.0,0.0,0.0,0.5882352941176471,0.0,0.0,1.0882352941176472,0.0,0.0,0.0,0.0,0.0
2020-09-01,YE,safe_places,62,0,4,1,0,0.0,0.0,0.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.5429864253393666,1.411764705882353,0.0,0.0,0.0,0.0,0.0
2020-10-01,YE,safe_places,66,0,5,0,0,0.0,0.20833333333333334,0.0,0.0,24.0,0.0,0.0,16.0,15.0,22.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0
2020-11-01,YE,safe_places,63,0,4,2,1,0.18181818181818182,0.0,0.0,0.0,17.0,0.0,0.0,63.0,13.0,18.0,11.0,56.0,0.0,0.0,0.0,0.0,0.0
2020-12-01,YE,safe_places,64,0,4,1,1,0.0,0.0,0.0,0.0,33.0,0.0,0.0,55.0,17.0,0.0,8.0,52.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,YE,safe_places,68,0,5,1,1,0.0,0.19607843137254902,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,12.0,49.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,YE,safe_places,68,0,6,1,1,0.4067796610169492,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,18.0,16.0,42.0,0.0,0.0,0.0,0.0,0.0
2021-03-01,YE,safe_places,59,0,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,6.0,0.0,11.0,36.0,0.0,0.0,0.0,0.0,0.0
