date,ISO,امشي الى,مأوى,أجرة السفر جوا,مطار بالقرب مني,قارب,قطار سريع,قافلة,محطة,حافلة,أمتعة السفر,الفندق,نزل,شقة مستأجرة,حركة السير,تذكرة,فندق صغير,القيادة,أجرة الطيران,الطرق,شاحنة,عمل,شغل,رخصة الشغل,رخصة العمل,عملة,مساعدة,الصليب الاحمر,إعفاء,إنقاذ,إسعاف,مساعدة إجتماعية,ملجأ,قدم طلبا,تقديم طلب,دفع,جواز السفر,وثائق,قنصلية,سفارة,حماية,أين الراحة,اين الملجأ,إيجاد مأوى,يجب أن أغادر,يجب المغادرةالسكن,منازل في العراق,مكان للإقامة,مكان السكن,الطريق إلى,منطقة آمنة,حدود,اجتياز,فتح معبر حدودي,أقرب معبر حدودي,معبر حدودي آمن,الانتقال إلى العراق,الهروب من العراق,يف الهروب من العراق,مكان آمن,لاجئ,حق اللجوء السياسي,اسعاف,مغادرة العراق,الطريق الآمن,طريق آمن,ممر آمن,مخرج,ساعدني في الخروج,كيف تغادر غدا
2020-06-01,IQ,0,54,0,0,21,0.0,0.0,39.0,5.0,0.0,80.0,60.0,0.0,0.0,6.666666666666667,0.0,45.0,0.0,25.0,0.0,350.0,8.333333333333334,0.0,0.0,13.095238095238095,6.85483870967742,0.9408602150537636,0.403225806451613,1.0752688172043012,0.6272401433691758,0.0,0.9408602150537637,0.0,0.5645161290322581,9.596774193548388,0.7526881720430109,1.6935483870967745,0.7056451612903226,3.1048387096774195,14.112903225806454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,84.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0
2020-07-01,IQ,0,0,0,0,26,0.0,7.0,34.0,7.0,0.0,98.0,112.0,0.0,0.0,11.666666666666666,0.0,32.666666666666664,0.0,35.0,7.0,420.0,11.524390243902438,0.0,0.0,21.341463414634145,7.556977209116353,1.3224710115953617,0.0,0.5667732906837265,0.0,0.0,1.562920286430882,0.0,1.9837065173930426,21.82077169132347,4.298030787684926,0.6612355057976809,0.0,3.306177528988404,15.649240303878447,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,32.0,0.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,62.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0
2020-08-01,IQ,0,16,0,0,49,0.0,7.0,23.0,5.0,0.0,80.0,70.0,0.0,0.0,16.666666666666668,0.0,21.666666666666668,0.0,25.0,5.0,270.0,12.152777777777777,0.0,0.0,16.666666666666664,7.011217948717948,0.3116096866096866,0.0,1.2464387464387463,0.46741452991452986,0.0,0.0,0.0,0.9348290598290597,8.413461538461538,0.3116096866096866,0.9348290598290597,1.6025641025641026,3.0715811965811963,7.879273504273504,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,36.0,0.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0
2020-09-01,IQ,0,33,0,0,50,0.0,6.0,25.0,8.0,0.0,44.0,52.0,0.0,0.0,12.8,0.0,25.6,0.0,32.0,8.0,384.0,9.882352941176471,0.0,0.0,23.058823529411764,9.882352941176471,0.6307884856070088,0.0,0.0,0.7569461827284105,0.0,0.0,0.0,0.9461827284105133,17.97747183979975,3.153942428035044,3.7847309136420533,1.6558197747183983,7.806007509386735,15.375469336670841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0
2020-10-01,IQ,0,12,0,0,64,0.0,4.0,38.0,2.0,0.0,32.0,26.0,0.0,0.0,16.0,0.0,35.0,0.0,10.0,2.0,102.0,3.670886075949367,0.0,0.0,6.075949367088608,2.4472573839662446,0.3893364019946298,0.0,0.1668584579976985,0.0,0.0,0.0,0.0,0.48667050249328725,4.380034522439585,1.265343306482547,0.5840046029919448,0.5840046029919448,1.585155350978136,3.587456846950518,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,30.0,0.0,84.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,54.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0
2020-11-01,IQ,0,0,0,0,45,0.0,0.0,29.0,3.0,0.0,42.0,51.0,0.0,0.0,23.0,0.0,31.0,0.0,15.0,3.0,138.0,5.800000000000001,0.0,0.0,9.4,2.809375,0.27187500000000003,0.0,0.36250000000000004,0.0,0.0,0.47578125000000004,0.0,1.4953125000000003,7.340625000000001,1.7671875000000001,0.27187500000000003,1.4953125000000003,2.8546875000000003,7.340625000000001,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,63.0,0.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0
2020-12-01,IQ,0,31,0,0,51,0.0,0.0,31.0,6.0,0.0,78.0,96.0,0.0,0.0,9.0,0.0,15.75,0.0,30.0,6.0,270.0,10.54054054054054,0.0,0.0,22.2972972972973,6.25286303252405,0.7146129180027485,0.8932661475034356,1.0719193770041229,0.0,0.0,0.8337150710032065,0.0,2.50114521300962,11.791113147045351,4.644983967017866,1.0719193770041229,1.6078790655061843,4.555657352267522,11.25515345854329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,49.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0
2021-01-01,IQ,0,18,0,0,47,0.0,7.0,25.0,2.0,0.0,28.0,34.0,0.0,0.0,11.333333333333332,0.0,18.0,0.0,10.0,2.0,90.0,4.805194805194804,0.0,0.0,7.142857142857142,2.0841808793616017,0.28946956657800027,0.0,0.17368173994680014,0.0,0.0,0.5789391331560005,0.0,0.8684086997340008,5.210452198404004,1.157878266312001,0.48244927763000045,0.4135279522542861,1.3784265075142872,3.2393022926585746,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,31.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,60.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0
2021-02-01,IQ,0,17,0,0,42,0.0,0.0,25.0,2.0,0.0,24.0,42.0,0.0,0.0,24.0,0.0,34.0,0.0,12.0,0.0,94.0,3.7674418604651163,0.0,0.0,11.162790697674419,2.408692337018681,0.6793747617232176,0.0,0.2470453678993519,0.14302626562594056,0.0,1.6448020546983164,0.0,0.3882141495561244,4.949730406840586,1.067588911279342,0.5823212243341865,0.7279015304177332,1.7469636730025595,4.658569794673492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0
2021-03-01,IQ,0,26,0,0,12,0.0,0.0,100.0,0.0,0.0,12.0,31.0,0.0,0.0,24.0,0.0,29.0,0.0,5.0,1.0,41.0,1.9411764705882353,0.0,0.0,3.411764705882353,1.0230524642289347,0.1573926868044515,0.23608903020667726,0.20985691573926868,0.0,0.0,0.40922098569157395,0.0,0.23608903020667726,1.7313195548489666,0.3934817170111288,0.07869634340222575,0.1836248012718601,0.5246422893481717,1.5476947535771064,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0
2021-04-01,IQ,0,34,0,0,43,0.0,3.0,48.0,0.0,0.0,11.0,29.0,0.0,0.0,30.0,0.0,31.0,0.0,4.0,1.0,56.0,1.565217391304348,0.0,0.0,4.057971014492754,1.5908766928011404,0.07697790449037777,0.0,0.2052744119743407,0.0,0.0,0.0,0.0,0.15395580898075553,2.1168923734853884,0.5388453314326443,0.6158232359230221,0.17594949597800633,0.4985235719376846,1.6128703797983912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0
2021-05-01,IQ,0,30,0,0,42,0.0,2.0,40.0,5.0,0.0,75.0,110.0,0.0,0.0,27.5,0.0,31.666666666666668,0.0,20.0,0.0,245.0,7.826086956521739,0.0,0.0,20.28985507246377,5.26015680684248,0.8980755523877405,0.0,0.0,0.0,0.0,0.5238774055595153,0.0,1.796151104775481,15.08766928011404,1.796151104775481,0.7184604419101924,2.0116892373485387,2.5864575908766927,7.328296507483962,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,70.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,67.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0
2021-06-01,IQ,0,13,0,0,35,0.0,0.0,32.0,3.0,0.0,42.0,57.0,0.0,0.0,23.25,0.0,28.5,0.0,12.0,3.0,132.0,3.9402985074626864,0.0,0.0,12.0,3.136155954919281,0.9649710630520865,0.0,0.0,0.0,0.0,0.22975501501240153,0.0,1.3268352116966189,6.754797441364605,1.6886993603411513,1.4474565945781297,0.8684739567468779,2.9914102954614683,5.500335059396893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,43.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0
2021-07-01,IQ,0,0,0,0,0,0.0,3.0,35.0,2.0,0.0,26.0,44.0,0.0,0.0,32.0,0.0,16.666666666666664,0.0,6.0,2.0,84.0,3.84,0.0,0.0,7.319999999999999,1.5143661971830984,0.5949295774647887,0.0,0.0,0.0,0.0,0.0,0.0,0.6799195171026157,4.75943661971831,1.1048692152917505,0.9348893360160966,1.0684449554469675,1.8030008623167577,4.27377982178787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0
2021-08-01,IQ,0,22,0,0,53,0.0,2.0,33.0,13.0,0.0,43.33333333333333,99.66666666666666,0.0,0.0,34.125,0.0,24.375,0.0,39.0,13.0,572.0,24.818181818181817,0.0,0.0,52.29545454545455,15.211143695014663,2.8020527859237534,0.0,0.0,0.0,0.0,3.8209810717142094,0.0,4.903592375366569,36.42668621700879,14.010263929618766,3.5025659824046915,5.003665689149559,18.513563049853367,25.51869501466275,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,63.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,63.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0
2021-09-01,IQ,0,18,0,0,45,0.0,5.0,42.0,3.0,0.0,33.0,57.0,0.0,0.0,33.0,0.0,21.75,0.0,9.0,3.0,129.0,7.024390243902439,0.0,0.0,19.975609756097562,3.707317073170732,0.0,0.0,0.3902439024390244,0.0,0.0,5.0,0.0,10.0,49.0,22.0,6.0,9.0,27.0,39.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0
2021-10-01,IQ,0,11,0,0,63,0.0,0.0,44.0,3.0,0.0,39.0,51.0,0.0,0.0,29.25,0.0,18.0,0.0,9.0,3.0,126.0,6.4799999999999995,0.0,0.0,13.86,3.9199999999999995,0.23999999999999996,0.31999999999999995,0.0,0.0,0.0,0.7999999999999998,0.0,0.7199999999999999,5.279999999999999,1.4399999999999997,1.9199999999999997,0.6399999999999999,2.7428571428571424,4.937142857142856,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,23.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,47.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0
2021-11-01,IQ,0,28,0,0,23,0.0,6.0,37.0,9.0,0.0,58.5,72.0,0.0,0.0,25.363636363636367,0.0,31.090909090909093,0.0,27.0,9.0,387.0,14.773584905660377,0.0,0.0,50.943396226415096,8.182293178519593,0.0,0.0,0.909143686502177,6.0,0.0,0.0,0.0,12.0,50.0,12.0,6.0,9.428571428571429,18.857142857142858,44.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0
2021-12-01,IQ,0,23,0,0,71,0.0,0.0,32.0,4.0,0.0,44.0,52.0,0.0,0.0,20.8,0.0,25.6,0.0,12.0,4.0,172.0,8.0,0.0,0.0,17.0,5.0,0.5555555555555556,0.7777777777777777,0.6666666666666666,0.0,0.0,0.617283950617284,0.0,1.851851851851852,8.518518518518519,1.851851851851852,0.925925925925926,1.234567901234568,1.851851851851852,9.567901234567902,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,46.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0
2022-01-01,IQ,0,42,0,0,31,0.0,3.0,37.0,3.0,0.0,24.0,57.0,0.0,0.0,21.0,0.0,38.0,0.0,9.0,0.0,126.0,6.545454545454546,0.0,0.0,15.750000000000002,3.4968866749688674,0.26899128268991285,0.17932752179327524,0.717310087173101,0.0,0.0,0.13449564134495642,0.0,1.0759651307596514,7.53175591531756,2.151930261519303,0.0,6.0,24.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,62.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0
2022-02-01,IQ,0,46,0,0,23,0.0,3.0,46.0,3.0,0.0,33.0,66.0,0.0,0.0,18.75,0.0,30.0,0.0,9.0,3.0,123.0,6.75,0.0,0.0,15.75,3.835227272727273,0.6136363636363636,0.1534090909090909,0.4602272727272727,0.0,0.0,1.7094155844155845,0.0,0.36818181818181817,7.9772727272727275,2.9454545454545453,0.9818181818181818,0.7854545454545454,2.847272727272727,5.989090909090908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,69.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0
2022-03-01,IQ,0,10,0,0,78,0.0,3.0,56.0,5.0,0.0,60.0,95.0,0.0,0.0,21.666666666666668,0.0,34.16666666666667,0.0,15.0,5.0,215.0,14.642857142857142,0.0,0.0,30.714285714285715,8.36734693877551,1.7700156985871272,0.0,0.804552590266876,0.0,0.0,2.8516919588348157,0.0,1.7700156985871272,19.723032069970845,5.057187710248935,2.7814532406369143,1.5894018517925226,4.768205555377568,16.09269374939929,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,55.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,75.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0
2022-04-01,IQ,0,32,0,0,74,0.0,2.0,45.0,5.0,0.0,40.0,140.0,0.0,0.0,25.833333333333336,0.0,31.666666666666668,0.0,10.0,0.0,300.0,12.162162162162163,0.0,0.0,23.243243243243246,6.202702702702703,0.6081081081081081,0.0,0.3648648648648649,0.40540540540540543,0.0,0.8783783783783784,0.0,1.0135135135135136,19.864864864864867,5.0675675675675675,1.0135135135135136,1.3030888030888033,3.185328185328186,9.121621621621623,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,90.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0
2022-05-01,IQ,0,22,0,0,64,0.0,3.0,36.0,4.0,0.0,44.0,92.0,0.0,0.0,38.400000000000006,0.0,24.8,0.0,12.0,0.0,164.0,11.121951219512194,0.0,0.0,28.97560975609756,5.825783972125436,1.0592334494773519,0.662020905923345,0.0,0.0,0.0,0.24443848834092735,0.0,1.4829268292682927,15.252961672473866,5.084320557491289,1.0592334494773519,1.210552513688402,3.6316575410652066,10.441015430562468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0
2022-06-01,IQ,0,29,0,0,68,0.0,3.0,56.0,0.0,0.0,12.0,20.0,0.0,0.0,51.0,0.0,37.0,0.0,3.0,1.0,43.0,2.6739130434782608,0.0,0.0,5.869565217391304,1.6100981767180924,0.3450210378681627,0.1150070126227209,0.2300140252454418,0.05175315568022441,0.0,0.22426367461430577,0.0,0.5606591865357644,2.8032959326788216,1.29382889200561,0.3450210378681627,0.37638658676526837,0.8782353691189595,2.4151472650771386,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,26.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,56.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0
2022-07-01,IQ,0,0,0,0,65,0.0,5.0,55.0,7.0,0.0,70.0,161.0,0.0,0.0,44.625,0.0,27.125,0.0,14.0,7.0,280.0,15.076923076923077,0.0,0.0,34.82051282051282,7.3780687397708675,1.4435351882160392,0.0,0.32078559738134205,0.0,0.0,1.1548281505728313,0.0,2.165302782324059,16.600654664484452,6.495908346972176,2.165302782324059,1.4435351882160392,5.774140752864157,8.300327332242226,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,44.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,51.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0
2022-08-01,IQ,0,16,0,0,52,0.0,4.0,46.0,9.0,0.0,36.0,108.0,0.0,0.0,36.0,0.0,25.363636363636367,0.0,27.0,9.0,378.0,23.78571428571429,0.0,0.0,59.142857142857146,9.572299651567944,0.0,1.1602787456445993,2.0304878048780486,0.0,0.0,3.0,0.0,8.0,68.0,24.0,9.0,9.75,21.75,36.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0
2022-09-01,IQ,0,11,0,0,47,0.0,6.0,40.0,5.0,0.0,35.0,105.0,0.0,0.0,35.0,0.0,23.333333333333336,0.0,15.0,5.0,200.0,10.471698113207546,0.0,0.0,23.77358490566038,6.129774505292222,0.2554072710538426,0.0,0.2554072710538426,0.4256787850897376,0.0,0.8513575701794752,0.0,1.5324436263230554,14.047399907961342,5.618959963184537,1.787850897376898,2.1851510967939864,5.760852891547782,11.124405583678476,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,68.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,54.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0
2022-10-01,IQ,0,13,0,0,59,0.0,3.0,36.0,5.0,0.0,45.0,85.0,0.0,0.0,25.0,0.0,26.666666666666668,0.0,15.0,5.0,195.0,13.571428571428571,0.0,0.0,25.714285714285715,6.470099667774087,0.31561461794019935,0.47342192691029905,0.0,0.23671096345514953,0.0,0.9468438538205981,0.0,0.7890365448504983,7.8903654485049834,2.524916943521595,0.6312292358803987,0.6312292358803987,2.735326688815061,5.786267995570322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,71.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0
2022-11-01,IQ,0,13,0,0,36,0.0,0.0,30.0,2.0,0.0,16.0,30.0,0.0,0.0,47.33333333333333,0.0,23.333333333333332,0.0,4.0,0.0,72.0,4.0,0.0,0.0,8.606060606060606,2.2162162162162162,0.21621621621621623,0.10810810810810811,0.0,0.12355212355212356,0.0,0.3706563706563707,0.0,0.6486486486486487,3.5315315315315314,0.7927927927927928,0.21621621621621623,0.2702702702702703,1.0270270270270272,3.027027027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0
2022-12-01,IQ,0,0,0,0,64,0.0,0.0,33.0,4.0,0.0,32.0,72.0,0.0,0.0,80.0,0.0,24.8,0.0,8.0,4.0,148.0,7.483870967741935,0.0,0.0,20.903225806451612,4.0821114369501466,0.0,0.34017595307917886,0.6803519061583577,9.0,0.0,6.0,0.0,12.0,47.0,15.0,4.0,4.0,12.666666666666666,32.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0
2023-01-01,IQ,0,24,0,0,43,0.0,0.0,35.0,4.0,0.0,32.0,72.0,0.0,0.0,60.0,0.0,20.0,0.0,8.0,0.0,128.0,7.0,0.0,0.0,19.25,3.9375,0.875,0.328125,0.4375,0.25,0.0,0.6875,0.0,2.275,9.975,3.8499999999999996,0.5249999999999999,0.7874999999999999,2.8874999999999993,6.562499999999999,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,75.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,16.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0
2023-02-01,IQ,0,11,0,0,59,0.0,3.0,34.0,4.0,0.0,36.0,92.0,0.0,0.0,25.6,0.0,20.0,0.0,12.0,0.0,160.0,11.1,0.0,0.0,27.0,5.483132530120481,0.6686746987951807,0.0,1.3373493975903614,0.2971887550200803,0.0,2.006024096385542,0.0,2.2289156626506026,15.156626506024097,3.3433734939759034,2.4518072289156625,2.2883534136546184,3.7594377510040156,8.989959839357429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0
2023-03-01,IQ,0,17,0,0,59,0.0,0.0,36.0,5.0,0.0,35.0,110.0,0.0,0.0,30.0,0.0,30.0,0.0,10.0,5.0,210.0,9.393939393939394,0.0,0.0,24.545454545454547,6.398770311813791,0.6807202459376372,0.0,1.497584541062802,0.25527009222661395,0.0,4.594861660079052,0.0,2.0421607378129116,14.068218416044504,11.799150929585712,1.5883472405211536,1.7648302672457261,3.176694481042307,8.647668309504057,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,71.0,0.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0
2023-04-01,IQ,0,42,0,0,45,0.0,4.0,38.0,6.0,0.0,54.0,186.0,0.0,0.0,24.75,0.0,23.25,0.0,12.0,6.0,282.0,14.142857142857142,0.0,0.0,38.57142857142857,8.600386100386102,0.0,0.9555984555984556,0.38223938223938225,0.0,0.0,20.0,0.0,10.0,100.0,18.0,8.0,7.272727272727273,16.0,39.27272727272727,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,55.0,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2023-05-01,IQ,0,21,0,0,23,0.0,3.0,44.0,2.0,0.0,20.0,48.0,0.0,0.0,28.0,0.0,23.333333333333332,0.0,4.0,2.0,78.0,3.3684210526315788,0.0,0.0,8.947368421052632,1.850259451445515,0.33209785025945143,0.23721275018532245,0.09488510007412898,0.0,0.0,0.36228856391940156,0.0,0.9962935507783544,6.143810229799851,2.32468495181616,0.58117123795404,0.77489498393872,1.4206408038876535,3.8744749196936006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0
