,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
0,Cherkas'ka oblast,UA-71,17,36,8,2,37,27,17,33,23,0,98,0,0,0,2,100,0,0,0,0,98,0,0,2,0,61,0,0,38,1,100,0,0,0,0,98,0,0,0,2,91,5,2,2,0,87,0,11,2,0,96,0,0,2,2,50,0,0,49,1,96,2,2,0,0,96,2,0,0,2,85,15
1,Chernihivs'ka oblast,UA-74,25,34,14,2,25,32,19,22,27,0,100,0,0,0,0,100,0,0,0,0,54,0,0,46,0,100,0,0,0,0,89,0,11,0,0,100,0,0,0,0,89,0,0,11,0,100,0,0,0,0,33,0,0,63,4,89,0,11,0,0,89,0,11,0,0,100,0,0,0,0,100,0
2,Chernivets'ka oblast,UA-77,18,41,18,3,20,26,30,25,18,1,100,0,0,0,0,91,0,4,5,0,100,0,0,0,0,65,0,0,0,35,100,0,0,0,0,88,8,4,0,0,84,8,4,4,0,84,0,0,8,8,78,4,7,11,0,43,0,0,2,55,91,4,0,0,5,80,8,4,0,8,91,9
3,Crimea,UA-43,28,30,15,2,25,27,35,38,0,0,100,0,0,0,0,47,0,0,53,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,19,35,17,1,28,31,29,35,5,0,85,0,10,3,2,97,1,2,0,0,99,0,0,1,0,99,0,0,0,1,96,0,1,2,1,96,0,1,1,2,84,3,3,0,10,87,3,7,1,2,95,1,1,2,1,99,0,0,0,1,93,0,2,2,3,95,0,2,1,2,93,7
5,Donetsk Oblast,UA-14,20,33,15,4,28,39,31,30,0,0,90,0,0,10,0,92,1,0,7,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,93,6,0,1,0,100,0,0,0,0,100,0,0,0,0,99,1,0,0,0,99,0,0,1,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,11,40,16,6,27,25,18,36,21,0,96,2,0,0,2,94,2,2,2,0,96,2,2,0,0,96,0,2,0,2,69,0,0,0,31,96,2,0,0,2,91,5,0,2,2,81,0,9,7,3,94,4,2,0,0,94,0,2,0,4,48,0,0,0,52,89,3,0,0,8,87,13
7,Kharkiv Oblast,UA-63,15,32,21,1,31,28,25,38,4,5,100,0,0,0,0,100,0,0,0,0,95,5,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,84,0,16,0,0,100,0,0,0,0,95,0,5,0,0,100,0,0,0,0,93,2,3,0,2,100,0,0,0,0,100,0
8,Khersons'ka oblast,UA-65,16,37,9,4,34,29,26,45,0,0,100,0,0,0,0,93,0,0,7,0,84,0,0,0,16,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,0,0,3,63,0,0,0,37,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,3
9,Khmel'nyts'ka oblast,UA-68,28,25,17,0,30,19,22,31,28,0,97,0,0,3,0,97,3,0,0,0,90,0,10,0,0,48,0,51,0,1,87,10,0,0,3,100,0,0,0,0,79,18,3,0,0,87,3,3,7,0,97,3,0,0,0,33,0,66,0,1,79,15,0,0,6,100,0,0,0,0,74,26
10,Kirovohrads'ka oblast,UA-35,18,39,14,2,27,32,30,25,13,0,84,5,11,0,0,100,0,0,0,0,94,0,6,0,0,100,0,0,0,0,100,0,0,0,0,56,0,0,44,0,75,10,0,5,10,100,0,0,0,0,94,0,0,0,6,100,0,0,0,0,94,0,6,0,0,47,0,0,50,3,89,11
11,Kyiv city,UA-30,20,33,16,3,28,14,15,22,49,0,98,2,0,0,0,93,4,1,2,0,93,2,1,3,1,94,0,2,3,1,92,1,4,3,0,99,1,0,0,0,87,9,2,2,0,89,1,1,8,1,89,2,5,3,1,90,1,3,5,1,85,3,5,4,3,97,3,0,0,0,82,18
12,Kyivs'ka oblast,UA-32,20,33,15,3,29,17,14,21,48,0,99,1,0,0,0,100,0,0,0,0,94,3,0,3,0,94,1,2,3,0,97,0,3,0,0,99,1,0,0,0,58,40,0,2,0,97,0,1,2,0,91,0,3,5,1,91,1,3,5,0,92,3,5,0,0,99,1,0,0,0,48,52
13,Luhans'ka oblast,UA-09,12,44,14,7,23,34,30,36,0,0,100,0,0,0,0,96,0,0,0,4,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,89,11,0,0,0,100,0,0,0,0,98,0,2,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,17,35,14,3,31,21,26,34,18,1,98,0,0,0,2,74,26,0,0,0,95,1,0,2,2,100,0,0,0,0,97,2,0,0,1,99,0,1,0,0,92,5,3,0,0,56,1,4,39,0,92,2,2,3,1,99,0,0,1,0,94,2,2,0,2,96,1,1,1,1,93,7
15,Mykolaivs'ka oblast,UA-48,12,42,10,2,34,37,21,35,7,0,100,0,0,0,0,55,0,40,5,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,47,0,4,2,47,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
16,Odessa Oblast,UA-51,17,37,12,4,30,36,32,31,1,0,79,20,0,1,0,95,0,2,2,1,97,3,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,1,0,72,0,0,28,0,97,2,0,0,1,95,1,4,0,0,99,0,1,0,0,100,0,0,0,0,99,0,0,1,0,99,1
17,Poltavs'ka oblast,UA-53,20,36,22,1,21,27,22,30,18,3,97,0,3,0,0,100,0,0,0,0,90,0,10,0,0,57,41,0,2,0,88,0,12,0,0,97,0,0,3,0,82,6,9,0,3,94,0,0,6,0,94,0,3,3,0,43,56,0,1,0,82,0,15,3,0,97,0,0,3,0,88,12
18,Rivnens'ka oblast,UA-56,11,38,11,6,34,23,21,34,21,1,93,3,0,4,0,87,3,7,0,3,93,0,0,3,4,97,3,0,0,0,49,0,1,50,0,93,0,0,0,7,79,6,6,6,3,79,3,6,6,6,87,3,3,3,4,93,7,0,0,0,44,0,1,54,1,84,6,0,0,10,79,21
19,Sevastopol' city,UA-40,17,33,13,1,36,44,22,34,0,0,100,0,0,0,0,3,0,0,97,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,18,32,13,8,29,25,28,39,8,0,100,0,0,0,0,95,0,0,5,0,100,0,0,0,0,95,5,0,0,0,75,0,25,0,0,100,0,0,0,0,95,0,0,5,0,90,0,0,0,10,95,0,0,0,5,95,5,0,0,0,60,0,40,0,0,95,5,0,0,0,100,0
21,Ternopil's'ka oblast,UA-61,21,35,11,2,31,18,21,35,26,0,97,0,0,0,3,92,8,0,0,0,100,0,0,0,0,100,0,0,0,0,97,3,0,0,0,53,46,0,1,0,94,6,0,0,0,84,0,8,8,0,100,0,0,0,0,100,0,0,0,0,94,3,0,0,3,41,57,0,1,1,89,11
22,Vinnyts'ka oblast,UA-05,25,27,17,3,28,21,26,26,27,0,94,0,3,0,3,91,3,6,0,0,42,58,0,0,0,88,3,0,3,6,88,6,3,0,3,94,0,3,3,0,78,17,2,0,3,81,0,11,3,5,31,1,68,0,0,88,3,0,3,6,83,5,9,0,3,91,0,3,3,3,74,26
23,Volyns'ka oblast,UA-07,19,28,22,0,31,17,19,39,25,0,100,0,0,0,0,91,5,0,0,4,96,0,0,4,0,100,0,0,0,0,96,0,0,4,0,43,0,0,0,57,96,0,0,4,0,84,0,0,16,0,84,8,4,4,0,100,0,0,0,0,84,0,8,8,0,35,0,0,0,65,91,9
24,Zakarpats'ka oblast,UA-21,29,29,13,5,24,23,24,36,17,0,100,0,0,0,0,90,5,0,5,0,100,0,0,0,0,98,2,0,0,0,95,3,0,2,0,71,0,27,0,2,98,0,0,2,0,95,0,0,5,0,100,0,0,0,0,98,2,0,0,0,90,3,0,2,5,62,0,37,0,1,100,0
25,Zaporiz'ka oblast,UA-23,24,24,12,3,37,27,28,43,2,0,83,0,0,0,17,100,0,0,0,0,98,0,2,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,78,0,22,0,0,100,0,0,0,0,98,0,0,2,0,100,0,0,0,0,100,0,0,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,15,38,25,0,22,27,30,22,20,1,100,0,0,0,0,100,0,0,0,0,94,0,0,6,0,94,0,6,0,0,56,44,0,0,0,88,0,6,0,6,83,11,6,0,0,100,0,0,0,0,88,6,0,6,0,88,6,6,0,0,35,65,0,0,0,88,0,6,0,6,78,22
