,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,19,31,21,6,23,31,37,18,13,1,97,0,1,0,2,92,6,0,1,1,95,1,2,0,2,45,0,1,54,0,95,0,2,3,0,97,0,0,3,0,82,6,8,3,1,90,0,2,7,1,94,1,2,1,2,38,0,1,61,0,95,0,2,3,0,92,1,2,4,1,92,8
1,Chernihivs'ka oblast,UA-74,18,36,11,0,35,31,27,17,25,0,96,0,0,4,0,96,0,0,4,0,48,0,0,52,0,96,4,0,0,0,96,0,4,0,0,100,0,0,0,0,100,0,0,0,0,87,9,0,4,0,41,0,0,59,0,91,5,0,4,0,96,0,4,0,0,100,0,0,0,0,100,0
2,Chernivets'ka oblast,UA-77,25,32,18,5,20,31,33,24,12,0,98,2,0,0,0,95,0,0,3,2,98,2,0,0,0,56,0,0,0,44,98,0,2,0,0,93,7,0,0,0,95,0,3,2,0,98,0,0,2,0,89,2,2,7,0,46,0,0,0,54,95,0,5,0,0,93,7,0,0,0,98,2
3,Crimea,UA-43,18,35,15,2,30,35,39,26,0,0,100,0,0,0,0,39,0,0,61,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,17,36,18,3,26,35,31,32,2,0,86,0,14,0,0,95,1,0,4,0,96,1,1,0,2,98,2,0,0,0,100,0,0,0,0,99,0,0,1,0,83,0,0,0,17,96,1,0,2,1,97,0,1,0,2,97,3,0,0,0,100,0,0,0,0,98,0,0,2,0,99,1
5,Donetsk Oblast,UA-14,19,37,15,2,27,40,31,29,0,0,93,0,2,5,0,94,0,0,6,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,0,2,90,8,2,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,19,28,20,3,30,22,30,34,13,1,95,0,2,3,0,87,9,1,0,3,97,1,2,0,0,99,1,0,0,0,46,0,0,1,53,88,12,0,0,0,90,0,7,0,3,81,5,0,13,1,91,5,2,0,2,95,1,2,0,2,36,0,0,1,63,87,12,1,0,0,97,3
7,Kharkiv Oblast,UA-63,19,26,16,1,38,23,32,40,1,4,100,0,0,0,0,98,0,0,2,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,77,2,19,2,0,95,0,0,5,0,98,2,0,0,0,98,2,0,0,0,100,0,0,0,0,100,0,0,0,0,95,5
8,Khersons'ka oblast,UA-65,22,44,10,1,23,41,32,27,0,0,100,0,0,0,0,100,0,0,0,0,69,0,0,0,31,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,65,0,0,0,35,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,21,31,18,3,27,30,28,26,14,2,93,0,0,4,3,93,0,0,3,4,88,3,6,2,1,37,0,62,0,1,93,6,0,1,0,93,4,2,0,1,88,5,7,0,0,90,4,5,1,0,87,6,5,1,1,33,0,66,0,1,93,6,0,1,0,85,9,3,0,3,90,10
10,Kirovohrads'ka oblast,UA-35,17,32,14,1,36,38,32,21,8,1,84,5,5,0,6,91,3,6,0,0,91,0,9,0,0,100,0,0,0,0,100,0,0,0,0,50,0,0,50,0,82,2,3,8,5,86,0,6,3,5,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,43,0,0,57,0,94,6
11,Kyiv city,UA-30,16,33,16,3,32,17,17,20,46,0,99,0,0,1,0,95,1,0,3,1,96,1,2,1,0,97,1,1,1,0,98,0,2,0,0,98,0,1,1,0,87,8,4,1,0,97,1,0,2,0,94,2,2,2,0,95,2,0,3,0,95,3,2,0,0,97,0,1,2,0,86,14
12,Kyivs'ka oblast,UA-32,23,34,12,4,27,20,15,16,49,0,96,1,0,3,0,96,0,0,2,2,97,0,1,1,1,94,3,2,1,0,95,0,3,2,0,99,0,0,1,0,48,50,2,0,0,93,3,3,1,0,92,3,2,2,1,92,4,2,2,0,93,1,3,2,1,99,0,0,1,0,40,60
13,Luhans'ka oblast,UA-09,22,29,17,3,29,30,38,31,1,0,100,0,0,0,0,86,0,0,6,8,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,88,12,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,16,36,15,4,29,27,24,30,19,0,95,1,1,3,0,49,49,1,0,1,95,3,0,0,2,93,2,2,3,0,93,3,1,2,1,92,3,1,2,2,90,4,2,2,2,43,1,0,55,1,89,3,5,1,2,90,3,3,3,1,90,3,2,3,2,88,4,1,2,5,93,7
15,Mykolaivs'ka oblast,UA-48,25,24,16,1,34,25,36,38,1,0,90,10,0,0,0,55,0,42,3,0,95,0,0,0,5,100,0,0,0,0,100,0,0,0,0,90,0,0,10,0,90,0,0,10,0,49,0,0,2,49,95,0,0,0,5,100,0,0,0,0,100,0,0,0,0,82,0,0,9,9,95,5
16,Odessa Oblast,UA-51,19,37,14,3,27,35,35,28,2,0,84,16,0,0,0,96,0,0,4,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,79,0,0,21,0,100,0,0,0,0,96,0,2,0,2,99,0,0,1,0,99,0,1,0,0,100,0,0,0,0,100,0
17,Poltavs'ka oblast,UA-53,18,32,16,4,30,27,35,28,8,2,98,0,0,2,0,100,0,0,0,0,96,1,0,2,1,52,45,0,3,0,93,0,6,1,0,98,0,0,2,0,87,2,10,1,0,96,3,0,0,1,95,0,3,1,1,45,52,0,3,0,91,1,7,1,0,98,0,0,2,0,96,4
18,Rivnens'ka oblast,UA-56,20,35,17,6,22,26,33,25,15,1,89,2,4,5,0,93,5,2,0,0,95,0,5,0,0,98,2,0,0,0,29,1,0,70,0,87,0,0,2,11,83,7,4,2,4,83,9,0,6,2,93,5,2,0,0,98,2,0,0,0,25,0,0,75,0,81,0,0,0,19,86,14
19,Sevastopol' city,UA-40,25,37,13,0,25,36,41,23,0,0,100,0,0,0,0,4,0,0,96,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,19,42,7,2,30,31,31,34,4,0,97,3,0,0,0,100,0,0,0,0,94,0,6,0,0,100,0,0,0,0,42,0,58,0,0,100,0,0,0,0,97,0,0,3,0,97,3,0,0,0,100,0,0,0,0,97,0,3,0,0,37,0,62,1,0,100,0,0,0,0,100,0
21,Ternopil's'ka oblast,UA-61,20,38,14,3,25,33,27,27,13,0,94,1,0,5,0,94,5,1,0,0,95,0,2,0,3,95,2,2,0,1,95,0,2,0,3,44,56,0,0,0,92,5,0,3,0,84,4,0,11,1,97,0,0,0,3,89,1,7,0,3,91,1,3,0,5,39,60,0,0,1,95,5
