,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
0,Cherkas'ka oblast,UA-71,17,38,15,0,30,31,24,30,15,0,100,0,0,0,0,90,2,0,2,6,92,2,2,2,2,37,0,0,63,0,98,0,0,2,0,94,0,0,4,2,94,6,0,0,0,94,2,0,4,0,84,8,4,2,2,31,0,0,69,0,94,0,2,2,2,90,2,0,6,2,88,12
1,Chernihivs'ka oblast,UA-74,28,31,17,0,24,20,25,28,27,0,100,0,0,0,0,86,0,0,14,0,43,0,0,57,0,93,7,0,0,0,93,0,7,0,0,100,0,0,0,0,93,7,0,0,0,93,0,7,0,0,42,0,0,58,0,93,7,0,0,0,93,0,7,0,0,100,0,0,0,0,93,7
2,Chernivets'ka oblast,UA-77,23,23,23,3,28,21,34,32,13,0,95,0,5,0,0,100,0,0,0,0,97,0,0,0,3,58,1,1,0,40,95,0,0,2,3,97,0,0,0,3,92,0,2,0,6,100,0,0,0,0,95,0,0,0,5,49,1,3,0,47,89,6,0,2,3,97,0,0,0,3,97,3
3,Crimea,UA-43,25,29,20,0,26,28,36,36,0,0,100,0,0,0,0,41,0,0,59,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,21,36,15,3,25,32,32,34,2,0,82,0,15,3,0,96,0,1,3,0,100,0,0,0,0,98,2,0,0,0,98,1,0,0,1,100,0,0,0,0,82,0,1,0,17,93,6,0,0,1,98,2,0,0,0,97,3,0,0,0,97,0,0,2,1,98,0,0,1,1,100,0
5,Donetsk Oblast,UA-14,19,39,13,3,26,36,34,30,0,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,97,3,0,0,0,100,0,0,0,0,99,0,1,0,0,99,0,0,1,0,99,0,0,0,1,99,1
6,Ivano-Frankivs'ka oblast,UA-26,18,33,13,6,30,33,28,27,11,1,93,0,1,2,4,95,3,0,0,2,91,0,4,0,5,89,1,4,0,6,47,0,0,0,53,93,0,3,2,2,88,7,4,0,1,78,3,4,15,0,93,2,0,0,5,88,3,3,0,6,41,0,0,0,59,88,0,7,1,4,91,9
7,Kharkiv Oblast,UA-63,24,37,15,1,23,31,25,35,1,8,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,2,0,0,0,98,0,2,0,0,98,0,2,0,0,78,0,22,0,0,100,0,0,0,0,98,0,2,0,0,98,2,0,0,0,98,0,2,0,0,98,0,2,0,0,100,0
8,Khersons'ka oblast,UA-65,22,39,11,0,28,39,28,31,2,0,100,0,0,0,0,92,0,8,0,0,69,0,0,0,31,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,92,0,0,0,8,48,0,0,0,52,92,0,0,8,0,100,0,0,0,0,100,0,0,0,0,92,8
9,Khmel'nyts'ka oblast,UA-68,24,30,21,2,23,25,27,34,13,1,92,0,1,5,2,95,0,2,1,2,93,2,2,2,1,49,1,50,0,0,99,1,0,0,0,90,7,2,1,0,90,5,4,0,1,87,5,3,4,1,92,2,4,1,1,41,1,58,0,0,95,4,0,1,0,86,9,1,1,3,95,5
10,Kirovohrads'ka oblast,UA-35,21,35,11,2,31,38,29,27,6,0,84,0,4,8,4,100,0,0,0,0,88,4,4,0,4,100,0,0,0,0,100,0,0,0,0,50,0,0,50,0,96,0,0,0,4,78,11,3,0,8,91,0,5,0,4,100,0,0,0,0,100,0,0,0,0,46,0,0,54,0,91,9
11,Kyiv city,UA-30,17,29,18,3,33,15,16,19,50,0,97,2,0,0,1,96,1,0,3,0,94,2,1,3,0,98,0,0,2,0,99,1,0,0,0,100,0,0,0,0,92,6,0,2,0,93,0,2,3,2,93,0,4,3,0,96,0,0,3,1,98,2,0,0,0,98,0,0,0,2,87,13
12,Kyivs'ka oblast,UA-32,21,30,19,3,27,16,19,20,45,0,97,0,2,0,1,100,0,0,0,0,94,2,0,3,1,96,0,3,1,0,97,0,3,0,0,99,0,1,0,0,48,50,2,0,0,96,1,1,0,2,94,0,2,3,1,93,1,5,1,0,94,1,4,0,1,99,0,1,0,0,40,60
13,Luhans'ka oblast,UA-09,26,35,12,2,25,27,45,28,0,0,100,0,0,0,0,87,0,0,8,5,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,95,5,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,0,0,3,97,3
14,Lviv Oblast,UA-46,20,36,14,3,27,26,27,30,16,1,95,0,1,3,1,56,43,0,1,0,95,2,2,1,0,93,0,3,2,2,93,2,0,4,1,93,2,2,1,2,89,4,5,0,2,46,2,0,51,1,91,3,4,1,1,90,0,5,3,2,90,3,0,5,2,93,2,2,1,2,95,5
15,Mykolaivs'ka oblast,UA-48,30,36,10,2,22,35,28,37,0,0,100,0,0,0,0,58,0,39,3,0,96,0,0,0,4,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,58,0,0,0,42,91,0,0,5,4,100,0,0,0,0,100,0,0,0,0,96,0,0,0,4,100,0
16,Odessa Oblast,UA-51,18,32,17,6,27,33,33,32,2,0,76,22,2,0,0,100,0,0,0,0,98,1,1,0,0,100,0,0,0,0,100,0,0,0,0,98,1,0,1,0,67,1,0,31,1,98,0,0,1,1,96,2,1,1,0,100,0,0,0,0,100,0,0,0,0,98,1,0,1,0,99,1
17,Poltavs'ka oblast,UA-53,18,38,17,3,24,29,26,29,14,2,94,0,5,0,1,97,3,0,0,0,96,1,0,1,2,65,35,0,0,0,99,0,1,0,0,94,0,3,0,3,85,1,10,0,4,93,0,1,6,0,96,0,2,1,1,50,50,0,0,0,97,0,2,0,1,93,0,3,1,3,97,3
18,Rivnens'ka oblast,UA-56,20,36,14,3,27,26,29,33,12,0,94,0,0,4,2,92,4,2,0,2,96,0,0,0,4,96,0,4,0,0,44,1,0,55,0,87,0,0,1,12,94,4,2,0,0,82,6,2,7,3,94,2,0,0,4,96,0,4,0,0,41,0,0,59,0,84,0,1,3,12,90,10
19,Sevastopol' city,UA-40,30,32,10,0,28,27,35,38,0,0,100,0,0,0,0,4,0,0,96,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,18,26,29,3,24,29,29,32,9,1,100,0,0,0,0,100,0,0,0,0,86,0,5,9,0,100,0,0,0,0,48,0,52,0,0,100,0,0,0,0,95,0,5,0,0,95,0,0,0,5,90,0,0,10,0,100,0,0,0,0,43,2,53,0,2,95,0,5,0,0,100,0
21,Ternopil's'ka oblast,UA-61,25,32,16,4,23,25,31,30,13,1,96,0,4,0,0,90,2,0,4,4,100,0,0,0,0,96,0,2,0,2,94,0,2,2,2,40,60,0,0,0,88,4,4,0,4,91,0,0,9,0,94,6,0,0,0,94,0,4,0,2,92,0,4,2,2,36,64,0,0,0,91,9
22,Vinnyts'ka oblast,UA-05,17,33,19,2,29,27,29,31,13,0,96,3,0,0,1,98,0,2,0,0,42,56,0,0,2,98,0,1,1,0,100,0,0,0,0,100,0,0,0,0,87,7,2,4,0,88,2,1,3,6,34,0,63,0,3,96,1,1,2,0,99,1,0,0,0,98,0,0,0,2,88,12
23,Volyns'ka oblast,UA-07,17,35,17,4,27,32,30,24,14,0,100,0,0,0,0,100,0,0,0,0,97,0,3,0,0,100,0,0,0,0,97,0,0,3,0,39,1,0,0,60,97,0,3,0,0,90,3,0,7,0,100,0,0,0,0,100,0,0,0,0,89,3,0,8,0,34,1,1,0,64,100,0
24,Zakarpats'ka oblast,UA-21,40,27,8,3,22,26,23,39,12,0,99,0,0,0,1,90,6,2,1,1,95,3,2,0,0,100,0,0,0,0,100,0,0,0,0,61,0,38,0,1,92,1,3,2,2,88,1,3,7,1,95,1,4,0,0,95,3,2,0,0,95,1,2,0,2,56,0,43,0,1,93,7
25,Zaporiz'ka oblast,UA-23,23,29,15,3,30,39,30,31,0,0,75,0,5,3,17,93,0,0,7,0,93,0,3,0,4,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,90,0,0,0,10,71,5,24,0,0,97,0,0,0,3,97,0,3,0,0,100,0,0,0,0,97,0,0,3,0,100,0
26,Zhytomyrs'ka oblast,UA-18,24,29,12,7,28,25,20,23,31,1,85,5,5,5,0,95,0,0,5,0,85,0,5,5,5,100,0,0,0,0,36,62,0,2,0,100,0,0,0,0,66,19,4,7,4,85,5,5,5,0,90,0,0,5,5,85,0,5,5,5,27,69,0,4,0,90,0,0,5,5,66,34
