,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
0,Cherkas'ka oblast,UA-71,14,39,12,2,33,26,28,27,19,0,88,3,0,8,1,93,2,1,2,2,85,1,0,2,12,39,3,0,58,0,100,0,0,0,0,99,0,0,0,1,85,7,3,5,0,84,7,5,1,3,82,1,1,2,14,32,3,0,65,0,90,1,6,2,1,99,0,0,0,1,88,12
1,Chernihivs'ka oblast,UA-74,14,38,20,11,17,29,35,25,11,0,92,0,0,8,0,100,0,0,0,0,32,0,0,68,0,92,8,0,0,0,85,0,15,0,0,100,0,0,0,0,92,0,8,0,0,92,8,0,0,0,30,0,0,70,0,92,8,0,0,0,79,0,21,0,0,100,0,0,0,0,100,0
2,Chernivets'ka oblast,UA-77,22,35,14,5,24,33,32,28,7,0,98,0,0,2,0,93,7,0,0,0,93,2,2,0,3,59,1,0,0,40,98,0,2,0,0,95,5,0,0,0,93,5,2,0,0,89,2,0,7,2,89,0,2,7,2,49,2,0,0,49,95,0,2,3,0,85,13,0,0,2,93,7
3,Crimea,UA-43,23,37,15,1,24,31,34,35,0,0,100,0,0,0,0,47,0,0,53,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,19,34,18,2,27,34,32,32,2,0,81,0,16,3,0,93,2,0,2,3,93,0,1,1,5,98,1,1,0,0,96,1,1,0,2,99,0,0,1,0,79,0,3,0,18,90,5,1,4,0,90,3,0,0,7,98,1,0,1,0,94,1,3,0,2,95,1,2,1,1,100,0
5,Donetsk Oblast,UA-14,23,29,16,2,30,30,35,35,0,0,97,0,0,3,0,91,2,0,7,0,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,90,8,0,2,0,100,0,0,0,0,96,2,0,2,0,99,0,0,0,1,98,0,0,1,1,99,1
6,Ivano-Frankivs'ka oblast,UA-26,18,33,22,4,23,28,25,35,12,0,97,0,2,0,1,92,3,2,3,0,97,0,1,1,1,97,0,2,0,1,60,0,2,0,38,93,5,2,0,0,89,7,2,0,2,90,0,1,7,2,97,1,0,1,1,96,0,3,0,1,48,1,2,0,49,92,5,3,0,0,92,8
7,Kharkiv Oblast,UA-63,21,31,12,0,36,34,27,32,0,7,100,0,0,0,0,99,0,0,0,1,99,0,1,0,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,80,0,20,0,0,100,0,0,0,0,99,1,0,0,0,95,2,1,2,0,97,0,3,0,0,100,0,0,0,0,99,1
8,Khersons'ka oblast,UA-65,13,31,20,2,34,42,34,24,0,0,88,12,0,0,0,88,0,0,12,0,52,0,0,0,48,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,88,0,0,12,0,83,6,0,0,11,42,0,0,2,56,94,0,6,0,0,94,0,6,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,19,32,13,5,31,26,27,32,15,0,99,0,0,1,0,97,2,1,0,0,93,4,0,0,3,47,0,51,0,2,93,7,0,0,0,96,3,0,1,0,89,9,0,2,0,90,1,2,6,1,90,0,4,1,5,39,0,60,0,1,89,10,1,0,0,89,7,0,1,3,88,12
10,Kirovohrads'ka oblast,UA-35,18,28,15,3,36,28,32,31,8,1,93,0,4,3,0,90,0,10,0,0,100,0,0,0,0,97,3,0,0,0,100,0,0,0,0,55,0,0,45,0,81,6,10,0,3,87,3,0,0,10,100,0,0,0,0,87,3,10,0,0,93,0,0,7,0,47,0,1,52,0,87,13
11,Kyiv city,UA-30,16,35,15,2,32,19,17,18,46,0,98,1,1,0,0,96,0,2,1,1,91,2,2,4,1,95,1,2,2,0,98,0,1,0,1,98,0,0,0,2,87,12,0,1,0,97,0,0,1,2,90,1,4,4,1,92,2,2,4,0,97,1,1,0,1,96,1,0,0,3,83,17
12,Kyivs'ka oblast,UA-32,18,32,18,3,29,18,17,19,46,0,98,0,0,1,1,96,3,0,1,0,94,0,1,4,1,96,1,0,3,0,96,1,3,0,0,99,0,0,1,0,46,54,0,0,0,94,3,1,2,0,94,0,0,4,2,95,1,1,3,0,89,5,5,1,0,98,0,0,1,1,39,61
