,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,in2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,in3,Львівська область,Миколаївська область,Севастополь,Луганська область,in4,Вінницька область,Криму,Чернігівська область,Херсонська область,in5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,in6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,in7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,in8,Київська область,Харківська,Одеська,Дніпропетровська,in9,Донецька,Запорізька,Львівська,Миколаївська,in10,Луганська,Вінницька,Чернігівська,Херсонська,in11,Полтавська,Хмельницька,Черкаська,Чернівецька,in12,Житомирська,Сумська,Рівненська,Івано-Франківська,in13,Тернопільська,Закарпатська,Кіровоградська,Волинська,in14,Київська
10,Kirovohrads'ka oblast,UA-35,18,38,14,4,26,30,34,25,10,1,94,0,3,3,0,94,0,3,0,3,94,0,6,0,0,100,0,0,0,0,100,0,0,0,0,51,0,0,49,0,91,0,3,3,3,86,2,3,6,3,97,3,0,0,0,100,0,0,0,0,88,3,3,3,3,40,0,0,60,0,97,3
11,Kyiv city,UA-30,18,31,17,3,31,15,16,19,50,0,93,1,1,3,2,90,6,1,2,1,92,6,1,1,0,97,0,2,1,0,92,4,0,3,1,97,0,0,1,2,89,8,0,1,2,85,4,2,7,2,89,1,8,2,0,96,0,3,1,0,89,4,0,4,3,95,0,0,1,4,85,15
12,Kyivs'ka oblast,UA-32,22,36,15,3,24,17,20,15,48,0,97,0,2,1,0,98,0,0,2,0,97,1,0,2,0,97,2,0,1,0,100,0,0,0,0,98,1,0,1,0,49,49,0,1,1,98,1,1,0,0,95,0,1,4,0,93,4,0,3,0,98,1,1,0,0,98,1,0,1,0,43,57
13,Luhans'ka oblast,UA-09,26,28,16,3,27,24,43,32,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,20,35,16,3,26,28,30,30,12,0,95,0,0,5,0,47,53,0,0,0,97,1,2,0,0,98,0,1,1,0,96,0,0,3,1,96,1,0,0,3,95,2,0,3,0,38,2,0,60,0,97,1,2,0,0,96,1,0,2,1,92,0,1,4,3,94,2,0,0,4,97,3
15,Mykolaivs'ka oblast,UA-48,18,32,28,0,22,29,34,28,9,0,100,0,0,0,0,65,0,35,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,95,0,0,5,0,100,0,0,0,0,54,0,0,0,46,95,5,0,0,0,100,0,0,0,0,95,5,0,0,0,95,0,0,5,0,95,5
16,Odessa Oblast,UA-51,22,30,20,4,24,28,38,31,3,0,85,15,0,0,0,97,1,1,1,0,96,2,1,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,80,0,0,20,0,97,1,0,1,1,96,0,3,0,1,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,100,0
17,Poltavs'ka oblast,UA-53,17,41,17,2,23,37,24,26,11,2,98,0,0,2,0,98,0,0,0,2,98,2,0,0,0,59,40,1,0,0,98,2,0,0,0,100,0,0,0,0,87,2,11,0,0,96,2,0,0,2,96,2,2,0,0,50,49,1,0,0,94,4,0,0,2,100,0,0,0,0,96,4
18,Rivnens'ka oblast,UA-56,22,39,15,2,22,30,30,27,13,0,98,0,2,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,2,0,33,4,0,63,0,100,0,0,0,0,89,2,5,2,2,93,0,0,7,0,95,2,0,0,3,98,0,0,2,0,28,4,0,68,0,98,0,0,0,2,91,9
19,Sevastopol' city,UA-40,38,15,19,3,25,16,49,35,0,0,100,0,0,0,0,4,0,0,96,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,19,34,21,1,25,31,33,30,6,0,100,0,0,0,0,100,0,0,0,0,97,0,0,0,3,89,11,0,0,0,54,0,46,0,0,100,0,0,0,0,93,4,0,0,3,100,0,0,0,0,97,0,0,0,3,89,11,0,0,0,43,0,57,0,0,100,0,0,0,0,97,3
21,Ternopil's'ka oblast,UA-61,24,34,17,1,24,31,33,26,10,0,98,0,2,0,0,95,2,3,0,0,91,0,5,2,2,95,0,5,0,0,95,2,3,0,0,38,62,0,0,0,88,2,3,2,5,88,0,2,8,2,93,2,0,2,3,93,0,7,0,0,98,0,2,0,0,35,65,0,0,0,95,5
22,Vinnyts'ka oblast,UA-05,22,37,16,3,22,30,30,25,15,0,97,1,2,0,0,96,2,1,0,1,36,63,1,0,0,99,0,1,0,0,96,3,1,0,0,100,0,0,0,0,90,3,3,3,1,96,2,0,1,1,30,0,70,0,0,99,0,1,0,0,94,3,3,0,0,99,0,0,0,1,92,8
23,Volyns'ka oblast,UA-07,30,27,14,4,25,23,36,31,9,1,91,0,3,6,0,91,9,0,0,0,97,0,3,0,0,97,3,0,0,0,83,2,0,15,0,35,1,0,1,63,91,0,3,3,3,83,6,0,11,0,100,0,0,0,0,97,3,0,0,0,79,5,0,16,0,30,1,0,1,68,100,0
24,Zakarpats'ka oblast,UA-21,38,29,12,3,18,34,30,26,10,0,98,0,0,2,0,90,10,0,0,0,98,0,0,2,0,100,0,0,0,0,88,8,0,2,2,51,1,48,0,0,98,2,0,0,0,86,5,0,9,0,98,0,0,2,0,95,0,0,5,0,88,8,0,2,2,47,1,52,0,0,98,2
25,Zaporiz'ka oblast,UA-23,13,40,17,0,30,38,34,27,1,0,86,0,0,0,14,95,2,0,3,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,95,0,3,2,0,74,2,20,2,2,100,0,0,0,0,100,0,0,0,0,98,2,0,0,0,100,0,0,0,0,98,2
26,Zhytomyrs'ka oblast,UA-18,24,36,17,3,20,24,26,20,29,1,97,0,3,0,0,97,0,3,0,0,93,0,3,4,0,90,0,7,3,0,34,65,0,1,0,100,0,0,0,0,86,7,3,0,4,93,0,0,4,3,93,0,0,7,0,90,0,7,3,0,28,71,0,1,0,97,0,0,3,0,78,22
