,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
0,Cherkas'ka oblast,UA-71,17,40,14,2,27,35,19,30,16,0,93,2,0,0,5,98,0,0,0,2,96,0,2,2,0,48,0,0,52,0,96,0,2,2,0,98,0,0,2,0,91,4,3,2,0,86,1,9,0,4,94,2,0,4,0,36,0,1,63,0,96,0,2,2,0,94,2,0,2,2,91,9
1,Chernihivs'ka oblast,UA-74,20,20,15,0,45,21,21,16,37,5,76,24,0,0,0,100,0,0,0,0,10,3,0,87,0,100,0,0,0,0,76,0,24,0,0,100,0,0,0,0,60,0,20,20,0,100,0,0,0,0,9,0,2,89,0,60,40,0,0,0,76,0,24,0,0,100,0,0,0,0,76,24
2,Chernivets'ka oblast,UA-77,20,34,18,1,27,31,24,33,12,0,92,2,0,6,0,95,0,0,0,5,98,0,0,0,2,62,0,3,0,35,95,0,0,3,2,98,2,0,0,0,95,2,0,3,0,92,6,2,0,0,90,8,0,0,2,52,0,6,0,42,90,2,0,5,3,98,2,0,0,0,98,2
3,Crimea,UA-43,29,33,15,2,21,32,38,30,0,0,100,0,0,0,0,37,0,0,63,0,98,0,2,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,25,30,15,3,27,32,29,37,2,0,87,0,10,0,3,98,0,1,1,0,93,0,0,1,6,99,0,1,0,0,100,0,0,0,0,97,2,0,1,0,84,0,0,0,16,95,0,4,0,1,93,0,0,1,6,97,1,1,0,1,97,1,0,1,1,97,1,0,0,2,97,3
5,Donetsk Oblast,UA-14,23,35,19,3,20,34,37,29,0,0,93,0,1,6,0,97,1,0,2,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96,0,1,0,3,91,6,0,3,0,97,0,0,0,3,99,0,1,0,0,96,1,0,1,2,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,16,38,15,3,28,25,35,28,12,0,95,0,0,1,4,84,14,1,1,0,95,0,4,1,0,100,0,0,0,0,63,0,0,1,36,94,2,3,1,0,92,7,0,1,0,76,1,4,18,1,97,0,0,1,2,100,0,0,0,0,47,0,0,0,53,86,1,8,1,4,89,11
7,Kharkiv Oblast,UA-63,12,42,20,2,24,42,27,25,0,6,97,0,3,0,0,94,3,0,3,0,94,0,3,0,3,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,77,0,21,0,2,86,0,5,6,3,97,0,0,0,3,100,0,0,0,0,100,0,0,0,0,97,3,0,0,0,100,0
8,Khersons'ka oblast,UA-65,15,41,10,4,30,44,18,36,2,0,95,5,0,0,0,95,0,0,5,0,74,0,4,0,22,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,95,0,0,5,0,100,0,0,0,0,62,0,0,0,38,100,0,0,0,0,95,0,5,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,23,36,12,5,24,29,28,28,15,0,93,0,0,6,1,89,0,1,4,6,94,2,0,4,0,46,0,54,0,0,93,2,2,1,2,96,2,0,0,2,98,2,0,0,0,89,6,1,0,4,89,6,2,3,0,39,0,61,0,0,89,2,4,1,4,93,4,1,0,2,96,4
10,Kirovohrads'ka oblast,UA-35,23,27,18,4,28,22,26,39,13,0,89,0,3,0,8,89,3,8,0,0,93,3,4,0,0,96,0,0,4,0,100,0,0,0,0,64,0,0,36,0,86,11,0,0,3,70,0,12,9,9,96,0,4,0,0,96,0,0,4,0,100,0,0,0,0,53,2,0,45,0,89,11
11,Kyiv city,UA-30,24,31,11,4,30,14,17,19,50,0,97,0,0,0,3,98,1,0,1,0,95,0,0,5,0,97,1,1,1,0,98,2,0,0,0,99,1,0,0,0,89,8,2,1,0,94,0,4,2,0,91,0,2,6,1,95,2,2,1,0,95,3,0,1,1,96,1,0,0,3,86,14
12,Kyivs'ka oblast,UA-32,16,34,14,4,32,20,18,20,42,0,99,0,0,1,0,99,0,0,0,1,95,2,0,3,0,94,1,0,5,0,99,1,0,0,0,99,0,0,0,1,53,47,0,0,0,99,1,0,0,0,92,2,3,3,0,94,1,0,5,0,97,3,0,0,0,97,0,0,0,3,41,59
13,Luhans'ka oblast,UA-09,31,30,16,4,19,31,29,38,2,0,100,0,0,0,0,95,0,0,0,5,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,95,5,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,16,34,18,4,28,24,26,35,15,0,94,0,1,2,3,56,43,0,1,0,93,2,1,3,1,97,1,2,0,0,92,2,1,3,2,92,3,1,0,4,94,3,1,1,1,48,1,1,49,1,92,0,3,3,2,93,2,5,0,0,89,3,1,4,3,89,4,1,0,6,93,7
15,Mykolaivs'ka oblast,UA-48,26,26,19,2,27,26,40,28,6,0,87,6,0,7,0,52,0,44,4,0,82,0,0,0,18,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,87,0,0,13,0,47,3,0,0,50,82,0,0,0,18,87,7,0,0,6,100,0,0,0,0,87,0,0,0,13,100,0
16,Odessa Oblast,UA-51,23,35,17,2,23,31,32,34,3,0,91,9,0,0,0,94,0,2,3,1,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,85,0,0,15,0,97,0,0,0,3,97,1,1,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,1
17,Poltavs'ka oblast,UA-53,21,32,18,2,27,28,30,34,7,1,97,0,0,0,3,99,0,0,1,0,97,0,0,2,1,62,38,0,0,0,99,0,1,0,0,93,0,1,2,4,87,5,8,0,0,97,0,3,0,0,95,0,0,4,1,51,49,0,0,0,95,0,5,0,0,90,1,3,2,4,92,8
18,Rivnens'ka oblast,UA-56,18,38,13,4,27,30,29,25,16,0,93,0,0,7,0,98,2,0,0,0,90,5,0,5,0,95,0,5,0,0,37,0,1,62,0,93,0,0,0,7,95,2,0,3,0,79,9,4,6,2,88,0,5,7,0,93,0,5,2,0,31,0,1,68,0,90,0,0,0,10,88,12
19,Sevastopol' city,UA-40,25,30,13,5,27,26,39,35,0,0,100,0,0,0,0,4,0,0,96,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,19,42,21,0,18,31,26,31,12,0,100,0,0,0,0,96,0,0,4,0,96,0,0,4,0,100,0,0,0,0,54,0,46,0,0,100,0,0,0,0,100,0,0,0,0,96,0,4,0,0,88,0,4,8,0,96,4,0,0,0,45,0,55,0,0,100,0,0,0,0,100,0
21,Ternopil's'ka oblast,UA-61,17,37,21,0,25,30,28,31,11,0,96,0,4,0,0,98,0,0,2,0,88,2,4,2,4,98,0,2,0,0,96,0,0,2,2,56,44,0,0,0,90,6,0,0,4,98,0,0,2,0,90,0,2,2,6,92,0,6,0,2,96,0,0,2,2,50,50,0,0,0,92,8
22,Vinnyts'ka oblast,UA-05,16,39,16,1,28,32,19,32,17,0,95,1,0,3,1,95,0,1,3,1,51,46,0,2,1,98,0,1,0,1,99,0,1,0,0,100,0,0,0,0,96,3,0,1,0,93,2,4,0,1,42,0,56,1,1,93,0,5,1,1,98,0,1,0,1,100,0,0,0,0,91,9
23,Volyns'ka oblast,UA-07,27,33,10,3,27,29,22,29,20,0,87,3,0,0,10,87,3,7,3,0,100,0,0,0,0,97,3,0,0,0,74,6,3,14,3,34,0,0,0,66,79,9,3,9,0,72,0,8,14,6,100,0,0,0,0,97,3,0,0,0,68,5,2,22,3,28,0,1,0,71,84,16
24,Zakarpats'ka oblast,UA-21,36,27,9,3,25,30,35,28,7,0,94,2,2,0,2,98,2,0,0,0,96,0,4,0,0,100,0,0,0,0,96,2,0,0,2,63,0,37,0,0,90,6,0,2,2,90,2,6,2,0,96,2,2,0,0,100,0,0,0,0,94,2,0,0,4,54,0,46,0,0,94,6
25,Zaporiz'ka oblast,UA-23,24,34,14,3,25,36,23,40,1,0,77,0,0,0,23,90,0,0,8,2,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,72,0,26,0,2,95,5,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,19,43,12,1,25,26,23,28,23,0,93,0,3,4,0,93,0,0,0,7,89,4,0,4,3,93,0,7,0,0,46,54,0,0,0,96,4,0,0,0,83,14,0,0,3,93,7,0,0,0,80,7,3,7,3,89,0,8,0,3,35,65,0,0,0,96,4,0,0,0,80,20
