,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
17,Poltavs'ka oblast,UA-53,21,42,14,1,22,26,26,21,27,0,97,3,0,0,0,94,0,0,6,0,84,3,0,8,5,56,43,0,1,0,82,0,18,0,0,100,0,0,0,0,84,11,2,3,0,94,0,0,6,0,84,0,3,8,5,45,54,0,1,0,79,0,21,0,0,97,0,0,3,0,82,18
18,Rivnens'ka oblast,UA-56,15,38,16,1,30,14,14,16,56,0,100,0,0,0,0,93,7,0,0,0,93,0,7,0,0,89,0,8,3,0,33,1,2,64,0,93,0,0,0,7,80,20,0,0,0,83,0,0,14,3,96,0,0,4,0,89,0,7,4,0,27,1,3,69,0,89,0,0,0,11,64,36
19,Sevastopol' city,UA-40,23,23,16,6,32,30,26,44,0,0,100,0,0,0,0,4,0,0,96,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,18,34,12,12,24,19,19,32,30,0,100,0,0,0,0,91,5,0,4,0,100,0,0,0,0,100,0,0,0,0,62,0,38,0,0,100,0,0,0,0,96,4,0,0,0,91,0,0,5,4,100,0,0,0,0,96,0,0,4,0,41,0,59,0,0,100,0,0,0,0,96,4
21,Ternopil's'ka oblast,UA-61,19,32,25,4,20,19,20,28,33,0,100,0,0,0,0,92,6,0,2,0,94,0,4,0,2,90,2,4,0,4,94,0,4,2,0,55,44,0,1,0,91,9,0,0,0,91,0,0,9,0,96,0,2,0,2,88,2,6,0,4,90,0,6,2,2,41,58,0,1,0,79,21
22,Vinnyts'ka oblast,UA-05,27,29,17,4,23,13,16,22,49,0,95,0,3,0,2,95,0,3,0,2,37,61,1,0,1,93,2,3,2,0,91,0,7,2,0,98,0,0,2,0,87,9,2,0,2,93,0,2,0,5,27,1,69,0,3,89,2,7,2,0,87,2,9,2,0,98,0,0,2,0,76,24
23,Volyns'ka oblast,UA-07,30,25,14,6,25,10,17,20,53,0,100,0,0,0,0,79,0,0,18,3,96,0,0,4,0,96,0,4,0,0,72,13,3,12,0,40,0,0,0,60,92,8,0,0,0,100,0,0,0,0,89,8,0,3,0,96,0,4,0,0,67,12,6,15,0,28,0,0,0,72,71,29
24,Zakarpats'ka oblast,UA-21,33,29,13,2,23,23,18,25,34,0,98,0,0,0,2,93,5,0,2,0,95,0,3,2,0,93,0,7,0,0,95,0,5,0,0,68,0,32,0,0,91,7,0,2,0,88,0,5,7,0,95,2,0,3,0,91,0,9,0,0,93,0,5,0,2,60,0,40,0,0,86,14
25,Zaporiz'ka oblast,UA-23,20,27,17,0,36,21,32,39,8,0,91,0,0,0,9,94,2,0,4,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,2,0,0,62,0,34,4,0,96,2,0,0,2,98,0,2,0,0,94,2,0,0,4,100,0,0,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,20,29,25,6,20,13,18,14,55,0,100,0,0,0,0,96,4,0,0,0,83,9,4,4,0,91,4,5,0,0,36,56,2,5,1,87,0,9,0,4,71,22,4,3,0,87,0,4,9,0,87,0,9,4,0,83,4,13,0,0,30,64,1,4,1,83,0,9,0,8,60,40
