,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,21,34,18,3,24,31,22,29,18,0,98,0,0,0,2,96,2,0,2,0,94,2,0,4,0,56,0,0,44,0,94,2,2,2,0,100,0,0,0,0,94,4,0,0,2,92,2,2,4,0,90,0,4,4,2,46,2,0,52,0,94,2,2,2,0,96,2,2,0,0,96,4
1,Chernihivs'ka oblast,UA-74,19,12,19,0,50,16,34,17,33,0,50,0,0,50,0,100,0,0,0,0,16,0,8,76,0,100,0,0,0,0,67,33,0,0,0,100,0,0,0,0,100,0,0,0,0,50,50,0,0,0,16,0,0,84,0,100,0,0,0,0,67,33,0,0,0,50,25,0,0,25,100,0
2,Chernivets'ka oblast,UA-77,19,35,15,3,28,28,29,32,11,0,100,0,0,0,0,88,0,4,4,4,88,4,8,0,0,67,0,0,0,33,92,0,4,0,4,96,4,0,0,0,92,8,0,0,0,92,0,0,0,8,92,4,4,0,0,55,0,2,0,43,92,0,4,0,4,88,4,4,0,4,82,18
3,Crimea,UA-43,23,29,21,3,24,33,31,36,0,0,100,0,0,0,0,42,0,0,58,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,19,33,20,2,26,31,32,34,3,0,89,0,9,1,1,96,0,2,2,0,97,1,0,0,2,97,1,2,0,0,99,0,0,1,0,99,0,0,0,1,87,1,1,0,11,92,3,2,1,2,96,0,2,0,2,96,1,2,1,0,98,1,0,1,0,96,0,2,1,1,98,2
5,Donetsk Oblast,UA-14,18,39,16,2,25,35,31,33,1,0,93,0,0,7,0,95,0,0,4,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,90,10,0,0,0,98,1,1,0,0,98,1,0,0,1,99,0,0,1,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,17,34,19,4,26,27,20,36,17,0,96,0,2,2,0,94,6,0,0,0,96,0,2,0,2,100,0,0,0,0,60,0,1,1,38,98,2,0,0,0,90,8,0,0,2,92,2,0,6,0,94,0,4,0,2,98,0,2,0,0,41,0,1,2,56,94,2,0,0,4,87,13
7,Kharkiv Oblast,UA-63,21,34,13,1,31,29,34,32,0,5,100,0,0,0,0,98,0,0,0,2,98,0,0,2,0,95,3,0,2,0,100,0,0,0,0,100,0,0,0,0,86,0,14,0,0,95,3,0,2,0,95,3,0,2,0,95,3,0,2,0,100,0,0,0,0,100,0,0,0,0,100,0
8,Khersons'ka oblast,UA-65,24,35,9,3,29,43,32,22,3,0,100,0,0,0,0,92,0,4,4,0,88,0,0,0,12,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96,0,0,0,4,92,0,0,4,4,69,0,0,0,31,100,0,0,0,0,92,4,0,4,0,96,0,4,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,14,35,17,7,27,32,26,22,20,0,100,0,0,0,0,93,2,0,2,3,96,2,2,0,0,45,0,54,0,1,87,9,0,4,0,93,7,0,0,0,89,5,4,0,2,85,2,0,13,0,91,2,5,2,0,37,0,63,0,0,81,11,4,4,0,89,7,0,2,2,91,9
10,Kirovohrads'ka oblast,UA-35,27,31,12,0,30,27,15,49,9,0,94,0,6,0,0,100,0,0,0,0,100,0,0,0,0,94,0,0,6,0,88,0,12,0,0,74,0,0,26,0,83,0,0,12,5,100,0,0,0,0,94,0,0,6,0,88,6,0,6,0,83,0,11,6,0,61,0,0,39,0,88,12
11,Kyiv city,UA-30,19,31,16,3,31,17,16,17,50,0,95,2,1,1,1,95,3,0,2,0,96,0,2,2,0,99,0,0,0,1,97,2,1,0,0,99,0,0,0,1,88,4,2,4,2,93,0,1,5,1,92,0,4,3,1,96,1,2,0,1,94,3,3,0,0,97,0,1,1,1,93,7
12,Kyivs'ka oblast,UA-32,12,30,17,3,38,17,19,19,45,0,100,0,0,0,0,96,0,2,0,2,95,0,0,0,5,93,0,0,5,2,93,5,0,2,0,98,0,0,0,2,52,47,1,0,0,98,0,0,0,2,93,2,0,0,5,87,0,0,11,2,91,7,0,2,0,95,0,0,0,5,41,59
