,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
0,Cherkas'ka oblast,UA-71,15,26,24,3,32,23,26,31,20,0,94,3,0,0,3,94,3,0,3,0,97,0,3,0,0,51,0,0,49,0,100,0,0,0,0,94,0,0,6,0,94,3,0,3,0,88,3,3,3,3,100,0,0,0,0,41,0,0,59,0,97,0,0,0,3,86,0,6,6,2,88,12
1,Chernihivs'ka oblast,UA-74,37,18,27,0,18,20,20,60,0,0,100,0,0,0,0,76,12,0,12,0,47,0,0,53,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,86,0,0,14,0,40,0,0,60,0,100,0,0,0,0,100,0,0,0,0,76,0,12,0,12,86,14
2,Chernivets'ka oblast,UA-77,19,34,14,3,30,28,36,27,9,0,96,0,4,0,0,91,9,0,0,0,100,0,0,0,0,49,0,2,0,49,96,0,0,4,0,92,0,4,0,4,91,5,0,0,4,88,0,0,12,0,84,0,0,4,12,39,0,1,6,54,88,0,0,12,0,88,4,4,0,4,91,9
3,Crimea,UA-43,19,44,10,3,24,38,37,25,0,0,100,0,0,0,0,35,0,0,65,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,16,36,12,0,36,37,27,35,1,0,85,0,15,0,0,95,1,0,4,0,95,0,3,1,1,99,0,0,0,1,99,0,0,1,0,95,0,1,1,3,80,0,1,0,19,99,0,0,1,0,98,0,0,1,1,99,0,0,0,1,98,0,0,1,1,94,0,1,1,4,100,0
5,Donetsk Oblast,UA-14,17,31,23,4,25,34,32,34,0,0,90,0,1,9,0,97,1,0,0,2,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,0,1,89,10,0,1,0,97,2,0,0,1,95,0,4,0,1,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,25,25,16,1,33,16,32,31,20,1,98,2,0,0,0,86,12,2,0,0,91,2,0,0,7,100,0,0,0,0,51,1,0,0,48,91,2,5,0,2,85,7,4,2,2,79,2,4,11,4,87,0,2,0,11,98,0,0,0,2,32,1,0,0,67,87,2,7,0,4,87,13
7,Kharkiv Oblast,UA-63,17,30,10,2,41,25,34,34,3,4,100,0,0,0,0,97,0,0,3,0,100,0,0,0,0,97,0,3,0,0,100,0,0,0,0,100,0,0,0,0,85,0,15,0,0,97,0,0,0,3,97,0,0,0,3,97,0,3,0,0,100,0,0,0,0,100,0,0,0,0,100,0
8,Khersons'ka oblast,UA-65,10,35,17,1,37,35,30,32,3,0,100,0,0,0,0,86,0,4,10,0,78,0,0,0,22,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,90,0,0,0,10,59,0,0,0,41,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,21,30,23,3,23,30,24,32,14,0,90,4,3,3,0,90,0,7,0,3,93,0,4,3,0,38,0,60,0,2,87,3,0,10,0,87,7,0,3,3,81,10,3,3,3,90,3,0,0,7,84,3,3,3,7,29,0,68,1,2,81,3,0,10,6,79,15,0,3,3,84,16
