,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,20,38,17,3,22,29,29,26,16,0,90,0,0,9,1,91,2,0,0,7,88,1,4,7,0,48,0,0,52,0,97,0,3,0,0,99,0,0,1,0,97,3,0,0,0,87,9,1,3,0,81,10,1,8,0,38,0,0,62,0,95,0,5,0,0,99,0,0,1,0,90,10
1,Chernihivs'ka oblast,UA-74,21,34,20,1,24,30,30,19,21,0,93,4,0,3,0,100,0,0,0,0,53,0,4,43,0,100,0,0,0,0,96,0,4,0,0,100,0,0,0,0,93,0,0,4,3,93,3,4,0,0,47,0,1,52,0,89,0,8,3,0,89,0,11,0,0,100,0,0,0,0,100,0
2,Chernivets'ka oblast,UA-77,17,41,20,0,22,40,29,24,7,0,98,0,0,2,0,98,2,0,0,0,100,0,0,0,0,52,0,0,0,48,98,0,2,0,0,100,0,0,0,0,94,4,2,0,0,96,2,0,2,0,100,0,0,0,0,47,0,0,0,53,94,2,2,0,2,98,2,0,0,0,94,6
3,Crimea,UA-43,25,32,21,2,20,30,37,33,0,0,100,0,0,0,0,37,0,0,63,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,23,35,16,3,23,35,31,32,2,0,86,0,10,3,1,98,0,0,2,0,98,0,0,2,0,97,1,1,0,1,100,0,0,0,0,99,0,0,1,0,88,0,1,0,11,93,5,2,0,0,98,0,0,2,0,96,1,2,0,1,99,1,0,0,0,98,0,1,1,0,98,2
5,Donetsk Oblast,UA-14,22,38,15,4,21,39,32,28,1,0,89,0,0,11,0,97,0,0,2,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,89,11,0,0,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,1
6,Ivano-Frankivs'ka oblast,UA-26,27,35,13,3,22,32,28,32,8,0,94,1,2,3,0,91,8,0,0,1,99,1,0,0,0,99,0,0,0,1,55,0,1,0,44,95,2,2,0,1,97,0,0,1,2,83,3,1,13,0,92,3,3,2,0,97,1,0,0,2,45,0,1,0,54,91,1,1,0,7,97,3
7,Kharkiv Oblast,UA-63,22,34,19,0,25,32,31,30,0,7,100,0,0,0,0,100,0,0,0,0,96,0,0,4,0,100,0,0,0,0,96,0,4,0,0,100,0,0,0,0,80,0,20,0,0,98,0,2,0,0,96,0,0,4,0,96,4,0,0,0,94,0,6,0,0,98,0,2,0,0,98,2
8,Khersons'ka oblast,UA-65,20,19,21,5,35,21,40,39,0,0,100,0,0,0,0,87,0,0,13,0,48,0,0,0,52,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,87,13,0,0,0,42,0,0,0,58,87,0,0,13,0,87,0,13,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,25,36,17,3,19,33,29,28,10,0,97,1,0,2,0,99,0,1,0,0,95,1,2,1,1,52,0,48,0,0,89,6,3,1,1,97,1,2,0,0,95,1,0,4,0,96,3,0,0,1,95,0,1,1,3,45,0,55,0,0,89,6,3,1,1,96,1,2,1,0,94,6
10,Kirovohrads'ka oblast,UA-35,22,33,17,3,25,35,35,27,3,0,91,0,0,9,0,91,0,6,3,0,100,0,0,0,0,91,0,0,9,0,100,0,0,0,0,63,0,0,37,0,100,0,0,0,0,86,9,0,0,5,97,0,0,3,0,91,0,0,9,0,97,0,0,3,0,54,0,0,46,0,97,3
