,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,26,30,17,4,23,24,22,26,28,0,100,0,0,0,0,97,0,1,2,0,99,0,1,0,0,39,0,0,61,0,99,1,0,0,0,100,0,0,0,0,93,7,0,0,0,93,2,0,4,1,97,0,3,0,0,28,0,0,72,0,97,1,0,0,2,99,0,0,1,0,85,15
1,Chernihivs'ka oblast,UA-74,18,29,21,4,28,27,32,20,21,0,100,0,0,0,0,95,3,0,0,2,51,3,0,46,0,100,0,0,0,0,95,0,5,0,0,100,0,0,0,0,85,11,2,0,2,95,0,0,3,2,42,1,3,54,0,100,0,0,0,0,92,0,8,0,0,97,0,0,0,3,82,18
2,Chernivets'ka oblast,UA-77,17,40,22,3,18,29,31,28,12,0,100,0,0,0,0,96,2,0,2,0,96,4,0,0,0,53,0,1,0,46,98,0,0,0,2,96,2,0,0,2,100,0,0,0,0,96,0,0,4,0,96,0,4,0,0,45,0,1,0,54,96,0,0,2,2,96,2,0,0,2,98,2
3,Crimea,UA-43,19,35,17,1,28,32,36,32,0,0,100,0,0,0,0,43,0,0,57,0,98,0,2,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,18,35,16,3,28,35,30,32,3,0,88,0,12,0,0,98,1,0,1,0,99,0,1,0,0,99,0,1,0,0,99,1,0,0,0,99,0,0,1,0,83,0,0,0,17,98,1,0,1,0,99,0,1,0,0,98,1,1,0,0,98,2,0,0,0,99,0,1,0,0,99,1
5,Donetsk Oblast,UA-14,20,33,19,2,26,36,30,33,1,0,97,0,0,3,0,96,0,0,4,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,92,8,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,17,35,17,4,27,31,31,28,10,0,99,1,0,0,0,98,1,1,0,0,99,0,0,0,1,95,0,3,0,2,49,0,0,0,51,98,2,0,0,0,97,2,0,1,0,92,1,0,6,1,98,0,0,0,2,94,0,2,0,4,41,1,0,0,58,97,2,1,0,0,98,2
7,Kharkiv Oblast,UA-63,16,33,18,2,31,29,33,36,1,1,100,0,0,0,0,99,0,0,0,1,100,0,0,0,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,88,0,12,0,0,99,0,0,1,0,99,1,0,0,0,98,1,0,1,0,100,0,0,0,0,100,0,0,0,0,98,2
8,Khersons'ka oblast,UA-65,26,33,10,1,30,35,24,38,3,0,100,0,0,0,0,93,0,2,5,0,54,0,0,0,46,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,95,0,0,2,3,45,0,0,0,55,98,0,2,0,0,98,0,0,0,2,100,0,0,0,0,98,2
9,Khmel'nyts'ka oblast,UA-68,20,32,18,4,26,29,21,29,21,0,98,0,2,0,0,98,2,0,0,0,95,3,2,0,0,35,0,64,0,1,91,8,0,1,0,90,5,2,0,3,91,4,4,0,1,95,0,2,3,0,95,1,4,0,0,25,0,74,0,1,84,10,1,5,0,85,11,1,0,3,97,3
