,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,21,37,11,4,27,31,24,32,13,0,96,2,0,0,2,96,0,0,0,4,96,2,2,0,0,49,0,1,50,0,98,2,0,0,0,100,0,0,0,0,96,0,2,2,0,86,2,5,0,7,91,4,4,1,0,38,0,1,61,0,98,2,0,0,0,93,2,2,0,3,94,6
1,Chernihivs'ka oblast,UA-74,23,24,23,0,30,28,36,20,16,0,88,12,0,0,0,100,0,0,0,0,24,0,0,76,0,100,0,0,0,0,88,0,12,0,0,100,0,0,0,0,88,0,0,12,0,100,0,0,0,0,20,0,0,80,0,88,12,0,0,0,88,0,12,0,0,100,0,0,0,0,88,12
2,Chernivets'ka oblast,UA-77,18,31,17,1,33,26,33,30,10,1,89,3,0,8,0,96,0,0,0,4,96,0,0,0,4,56,0,2,0,42,93,0,0,4,3,96,4,0,0,0,83,7,3,4,3,86,8,3,0,3,89,8,0,0,3,45,2,5,0,48,89,0,0,8,3,96,4,0,0,0,93,7
3,Crimea,UA-43,23,34,22,2,19,34,39,27,0,0,100,0,0,0,0,44,0,0,56,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,19,37,17,3,24,34,28,32,6,0,92,0,7,1,0,98,0,0,2,0,95,0,1,1,3,98,1,0,1,0,99,0,0,1,0,99,0,0,0,1,87,0,0,0,13,96,3,0,1,0,95,0,0,2,3,94,3,0,2,1,96,3,0,0,1,98,0,0,0,2,98,2
5,Donetsk Oblast,UA-14,20,39,17,4,20,41,33,25,1,0,90,0,0,10,0,99,0,0,1,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,2,0,0,88,11,0,1,0,99,0,0,0,1,98,1,1,0,0,97,1,0,1,1,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,21,35,16,2,26,29,34,27,10,0,99,0,0,1,0,85,12,1,1,1,94,0,5,0,1,100,0,0,0,0,68,0,0,1,31,94,1,5,0,0,94,1,3,2,0,80,2,1,13,4,97,2,0,0,1,99,0,1,0,0,50,0,0,0,50,91,1,5,0,3,96,4
7,Kharkiv Oblast,UA-63,15,41,19,0,25,35,31,27,2,5,97,0,1,2,0,92,1,0,7,0,99,0,1,0,0,95,2,3,0,0,100,0,0,0,0,100,0,0,0,0,81,0,18,0,1,93,2,0,3,2,100,0,0,0,0,95,2,3,0,0,100,0,0,0,0,100,0,0,0,0,100,0
8,Khersons'ka oblast,UA-65,18,40,12,3,27,31,26,39,4,0,93,7,0,0,0,93,0,0,7,0,73,0,5,0,22,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,93,0,0,7,0,93,0,0,0,7,65,0,0,0,35,100,0,0,0,0,93,0,7,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,23,34,11,4,28,27,25,33,15,0,96,0,0,4,0,88,0,2,6,4,96,0,0,4,0,41,0,59,0,0,94,4,0,0,2,90,4,2,2,2,100,0,0,0,0,88,4,2,0,6,90,4,2,4,0,33,0,66,0,1,90,4,2,0,4,88,4,4,2,2,98,2
10,Kirovohrads'ka oblast,UA-35,18,36,19,2,25,34,22,31,12,1,96,0,4,0,0,89,4,7,0,0,93,3,4,0,0,100,0,0,0,0,100,0,0,0,0,69,0,0,31,0,86,8,3,0,3,81,0,3,10,6,96,0,4,0,0,96,0,0,4,0,100,0,0,0,0,62,2,0,36,0,93,7
11,Kyiv city,UA-30,19,33,12,4,32,16,17,20,47,0,100,0,0,0,0,96,2,0,2,0,96,0,2,2,0,99,0,0,1,0,97,3,0,0,0,95,2,1,0,2,92,6,0,2,0,96,0,0,4,0,92,0,1,5,2,97,0,1,2,0,93,3,0,1,3,93,1,1,0,5,89,11
12,Kyivs'ka oblast,UA-32,22,29,15,4,30,18,20,22,40,0,98,0,0,2,0,98,0,0,0,2,90,6,2,2,0,98,0,0,2,0,100,0,0,0,0,98,0,0,2,0,47,52,0,1,0,96,2,0,0,2,86,4,8,2,0,98,0,0,2,0,92,2,4,2,0,98,0,0,2,0,37,63
13,Luhans'ka oblast,UA-09,24,32,13,6,25,30,39,31,0,0,100,0,0,0,0,97,0,0,0,3,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,3,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,18,36,15,3,28,27,26,33,14,0,94,0,1,4,1,53,45,1,0,1,93,3,1,2,1,96,1,2,0,1,93,1,1,4,1,91,2,3,0,4,94,2,1,1,2,43,2,0,53,2,88,2,4,4,2,91,2,4,2,1,89,1,1,7,2,88,4,2,0,6,94,6
15,Mykolaivs'ka oblast,UA-48,21,26,24,1,28,35,33,28,4,0,94,6,0,0,0,58,0,39,3,0,94,0,0,0,6,100,0,0,0,0,100,0,0,0,0,94,0,0,6,0,84,0,0,16,0,47,0,0,3,50,89,0,0,0,11,89,11,0,0,0,100,0,0,0,0,89,0,0,6,5,100,0
16,Odessa Oblast,UA-51,17,38,17,1,27,34,30,33,3,0,93,7,0,0,0,95,0,2,2,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,86,0,0,14,0,96,0,0,0,4,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,1
