,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,15,31,20,4,30,28,25,30,17,0,95,3,0,2,0,90,2,5,3,0,93,3,2,2,0,47,0,0,53,0,100,0,0,0,0,100,0,0,0,0,98,0,0,2,0,88,2,0,5,5,95,0,3,2,0,35,0,0,65,0,98,0,2,0,0,100,0,0,0,0,100,0
1,Chernihivs'ka oblast,UA-74,26,33,19,1,21,39,24,20,17,0,96,4,0,0,0,96,0,0,4,0,56,0,0,44,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,87,9,0,4,0,96,0,0,0,4,49,0,0,51,0,96,4,0,0,0,100,0,0,0,0,100,0,0,0,0,91,9
2,Chernivets'ka oblast,UA-77,21,29,18,2,30,28,41,26,5,0,100,0,0,0,0,97,3,0,0,0,100,0,0,0,0,54,0,0,0,46,97,0,0,0,3,100,0,0,0,0,100,0,0,0,0,97,0,0,3,0,100,0,0,0,0,50,0,0,1,49,94,0,3,0,3,100,0,0,0,0,100,0
3,Crimea,UA-43,22,30,20,2,26,31,41,28,0,0,100,0,0,0,0,47,0,0,53,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,18,32,20,3,27,35,32,32,1,0,96,0,4,0,0,99,1,0,0,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,95,0,0,0,5,99,0,0,1,0,100,0,0,0,0,98,1,0,0,1,100,0,0,0,0,100,0,0,0,0,100,0
5,Donetsk Oblast,UA-14,18,35,18,3,26,33,35,31,1,0,96,0,1,3,0,95,1,0,3,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96,3,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,15,30,25,5,25,23,37,30,10,0,100,0,0,0,0,92,8,0,0,0,100,0,0,0,0,100,0,0,0,0,51,0,0,0,49,100,0,0,0,0,100,0,0,0,0,83,2,0,15,0,95,5,0,0,0,100,0,0,0,0,38,0,1,0,61,100,0,0,0,0,95,5
7,Kharkiv Oblast,UA-63,18,32,19,3,28,32,35,33,0,0,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,94,0,6,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,100,0,0,0,0,100,0
8,Khersons'ka oblast,UA-65,24,28,20,3,25,32,38,28,2,0,100,0,0,0,0,97,0,0,3,0,86,0,0,0,14,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,94,0,0,6,0,73,0,0,0,27,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,20,31,21,2,26,26,24,35,15,0,97,3,0,0,0,94,3,0,3,0,100,0,0,0,0,38,0,60,0,2,97,3,0,0,0,100,0,0,0,0,97,0,0,3,0,90,0,3,7,0,100,0,0,0,0,34,0,64,0,2,94,3,0,3,0,97,3,0,0,0,100,0
