,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,18,30,16,2,34,26,25,27,20,2,98,0,0,2,0,100,0,0,0,0,98,0,2,0,0,45,0,0,55,0,100,0,0,0,0,98,0,0,2,0,89,2,7,2,0,95,2,3,0,0,98,0,2,0,0,34,0,0,66,0,100,0,0,0,0,93,2,0,5,0,93,7
1,Chernihivs'ka oblast,UA-74,19,31,15,2,33,25,21,23,31,0,94,0,0,6,0,100,0,0,0,0,47,0,0,50,3,100,0,0,0,0,88,6,6,0,0,100,0,0,0,0,94,0,0,0,6,94,6,0,0,0,40,0,0,58,2,88,0,6,0,6,78,11,6,5,0,100,0,0,0,0,100,0
2,Chernivets'ka oblast,UA-77,18,35,14,6,27,33,29,29,8,1,95,0,0,3,2,100,0,0,0,0,95,0,5,0,0,61,0,0,0,39,100,0,0,0,0,100,0,0,0,0,98,0,2,0,0,92,3,2,0,3,100,0,0,0,0,46,0,1,1,52,100,0,0,0,0,100,0,0,0,0,100,0
3,Crimea,UA-43,29,34,14,0,23,32,30,38,0,0,100,0,0,0,0,34,0,0,66,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,19,33,20,2,26,36,31,29,4,0,84,2,14,0,0,100,0,0,0,0,96,1,1,0,2,98,0,1,0,1,100,0,0,0,0,97,0,0,3,0,80,2,0,2,16,95,2,1,0,2,97,0,2,0,1,96,2,1,0,1,98,0,1,1,0,96,0,0,3,1,95,5
5,Donetsk Oblast,UA-14,21,33,20,6,20,39,24,35,2,0,100,0,0,0,0,98,0,0,2,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96,4,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,2,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,29,29,14,3,25,25,28,34,13,0,93,0,0,7,0,100,0,0,0,0,93,0,0,5,2,95,2,0,3,0,47,0,0,0,53,95,5,0,0,0,95,0,2,3,0,89,7,0,4,0,91,2,0,5,2,95,2,0,3,0,34,0,0,0,66,93,7,0,0,0,98,2
7,Kharkiv Oblast,UA-63,17,28,19,5,31,27,30,34,2,7,100,0,0,0,0,97,0,0,3,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,71,0,29,0,0,100,0,0,0,0,100,0,0,0,0,97,3,0,0,0,100,0,0,0,0,97,0,0,0,3,100,0
8,Khersons'ka oblast,UA-65,17,34,17,0,32,35,38,27,0,0,100,0,0,0,0,100,0,0,0,0,80,0,0,0,20,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,67,0,0,0,33,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,19,33,21,7,20,32,25,31,11,1,99,0,0,1,0,99,1,0,0,0,93,2,0,2,3,51,1,48,0,0,97,0,3,0,0,97,1,0,2,0,93,1,6,0,0,92,3,0,5,0,90,2,4,1,3,46,0,54,0,0,97,0,3,0,0,97,1,0,2,0,90,10
10,Kirovohrads'ka oblast,UA-35,17,33,19,2,29,36,37,15,11,1,96,0,0,4,0,92,0,4,0,4,96,0,4,0,0,89,3,0,8,0,100,0,0,0,0,50,0,0,50,0,96,0,4,0,0,89,7,0,0,4,96,4,0,0,0,89,3,0,8,0,96,0,0,4,0,46,0,0,54,0,100,0
11,Kyiv city,UA-30,19,33,21,2,25,16,15,17,52,0,98,0,0,2,0,97,1,0,2,0,95,1,2,1,1,96,1,1,2,0,99,0,0,0,1,98,1,0,1,0,89,7,3,0,1,92,3,1,4,0,95,1,2,1,1,93,2,2,3,0,97,2,0,0,1,98,1,0,1,0,87,13
12,Kyivs'ka oblast,UA-32,21,28,15,7,29,16,17,14,53,0,97,0,2,1,0,99,0,0,1,0,88,5,7,0,0,95,3,2,0,0,90,4,0,5,1,100,0,0,0,0,43,53,4,0,0,97,1,2,0,0,91,0,6,3,0,93,5,2,0,0,84,9,1,5,1,100,0,0,0,0,35,65
13,Luhans'ka oblast,UA-09,21,36,15,3,25,37,34,29,0,0,100,0,0,0,0,92,0,0,4,4,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96,4,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,20,29,18,3,30,23,28,31,17,1,97,0,0,3,0,45,53,0,1,1,95,4,0,1,0,94,0,2,3,1,89,2,1,5,3,92,3,1,0,4,90,3,7,0,0,39,1,1,58,1,89,4,4,3,0,89,2,3,5,1,87,3,1,6,3,87,4,1,0,8,93,7
15,Mykolaivs'ka oblast,UA-48,19,42,11,2,26,31,31,34,4,0,100,0,0,0,0,76,0,24,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,68,3,0,0,29,95,5,0,0,0,95,0,5,0,0,100,0,0,0,0,95,0,0,5,0,100,0
16,Odessa Oblast,UA-51,26,37,13,3,21,36,31,32,1,0,87,12,0,1,0,98,1,1,0,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,80,0,1,19,0,95,1,1,1,2,99,0,1,0,0,98,1,0,1,0,99,1,0,0,0,98,1,0,0,1,99,1
17,Poltavs'ka oblast,UA-53,26,27,17,6,24,24,31,30,14,1,90,0,4,4,2,98,0,0,0,2,98,0,2,0,0,58,42,0,0,0,94,2,2,0,2,98,2,0,0,0,86,0,10,0,4,92,4,4,0,0,96,2,2,0,0,43,57,0,0,0,88,4,4,2,2,98,2,0,0,0,94,6
18,Rivnens'ka oblast,UA-56,20,37,15,2,26,33,30,27,10,0,94,0,2,4,0,92,4,0,0,4,94,0,6,0,0,94,0,2,2,2,44,0,0,56,0,90,0,0,0,10,92,4,0,2,2,78,7,1,13,1,96,4,0,0,0,94,0,2,2,2,37,0,0,63,0,90,0,0,0,10,90,10
