,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,18,38,16,2,26,32,23,23,22,0,100,0,0,0,0,94,1,3,2,0,93,3,1,1,2,41,1,0,58,0,100,0,0,0,0,99,0,0,1,0,95,4,1,0,0,95,0,1,1,3,94,0,3,1,2,35,0,0,65,0,98,1,0,0,1,98,0,0,2,0,94,6
1,Chernihivs'ka oblast,UA-74,14,35,26,0,25,27,24,21,27,1,100,0,0,0,0,97,3,0,0,0,43,0,0,56,1,97,3,0,0,0,97,0,3,0,0,100,0,0,0,0,91,3,6,0,0,97,0,0,3,0,34,0,0,65,1,97,3,0,0,0,97,0,3,0,0,100,0,0,0,0,94,6
2,Chernivets'ka oblast,UA-77,20,41,11,4,24,33,28,34,5,0,98,0,0,0,2,98,0,2,0,0,96,2,0,0,2,51,0,0,0,49,100,0,0,0,0,98,2,0,0,0,100,0,0,0,0,94,2,2,0,2,92,0,4,2,2,47,0,0,0,53,96,0,0,2,2,96,2,0,2,0,96,4
3,Crimea,UA-43,17,31,21,2,29,29,36,35,0,0,100,0,0,0,0,34,0,0,66,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,24,35,15,1,25,34,29,32,5,0,83,0,16,1,0,97,2,0,1,0,93,0,1,1,5,98,2,0,0,0,99,0,1,0,0,98,0,1,1,0,80,0,0,1,19,94,2,0,4,0,94,0,0,1,5,97,2,1,0,0,99,0,1,0,0,98,0,1,0,1,97,3
5,Donetsk Oblast,UA-14,24,32,11,3,30,35,31,32,2,0,93,0,1,6,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,0,1,93,7,0,0,0,97,0,2,0,1,99,0,0,0,1,99,1,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,19,36,15,4,26,34,25,28,13,0,99,1,0,0,0,88,9,1,1,1,90,0,1,1,8,96,0,2,1,1,46,0,0,0,54,94,4,2,0,0,94,2,1,3,0,84,1,1,13,1,90,1,0,1,8,95,1,2,1,1,39,0,0,0,61,94,4,2,0,0,95,5
7,Kharkiv Oblast,UA-63,22,35,17,3,23,33,28,31,3,5,99,0,1,0,0,99,1,0,0,0,99,0,0,1,0,97,3,0,0,0,100,0,0,0,0,100,0,0,0,0,80,0,19,0,1,99,0,0,1,0,99,0,0,1,0,95,4,0,1,0,100,0,0,0,0,100,0,0,0,0,99,1
8,Khersons'ka oblast,UA-65,29,36,9,0,26,37,39,24,0,0,100,0,0,0,0,100,0,0,0,0,67,0,0,0,33,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,93,0,0,0,7,64,0,0,0,36,100,0,0,0,0,93,0,7,0,0,100,0,0,0,0,93,7
9,Khmel'nyts'ka oblast,UA-68,24,34,11,4,27,30,20,34,15,1,92,0,0,5,3,99,0,1,0,0,87,3,1,0,9,41,0,59,0,0,94,3,0,3,0,94,5,0,0,1,94,1,3,2,0,88,7,3,1,1,87,0,3,0,10,33,0,67,0,0,91,6,0,3,0,90,6,3,0,1,97,3
10,Kirovohrads'ka oblast,UA-35,18,35,18,4,25,37,30,28,5,0,92,2,2,4,0,94,0,6,0,0,90,2,2,0,6,98,0,0,2,0,100,0,0,0,0,60,0,0,40,0,96,0,0,2,2,88,4,0,2,6,90,0,2,2,6,92,0,0,8,0,98,0,2,0,0,48,0,0,51,1,98,2
11,Kyiv city,UA-30,19,29,19,3,30,13,16,17,54,0,96,2,1,1,0,93,4,1,1,1,88,4,1,1,6,94,1,3,2,0,92,5,2,0,1,97,1,0,1,1,83,12,2,2,1,88,2,0,8,2,84,1,6,3,6,90,3,3,3,1,89,5,3,2,1,93,3,1,1,2,80,20
12,Kyivs'ka oblast,UA-32,20,34,16,3,27,19,18,18,45,0,100,0,0,0,0,99,0,0,1,0,89,1,0,1,9,96,0,0,4,0,96,3,0,1,0,99,0,0,0,1,45,55,0,0,0,98,2,0,0,0,86,0,2,3,9,96,0,0,4,0,93,6,0,1,0,98,0,0,0,2,37,63
13,Luhans'ka oblast,UA-09,17,37,19,0,27,31,37,32,0,0,100,0,0,0,0,96,0,0,4,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,22,33,15,5,25,24,31,31,14,0,96,1,0,1,2,44,55,1,0,0,91,2,1,1,5,98,1,1,0,0,95,0,1,3,1,94,2,1,0,3,92,3,4,1,0,36,0,1,62,1,89,3,2,2,4,96,1,2,0,1,91,0,2,5,2,93,3,1,0,3,96,4
15,Mykolaivs'ka oblast,UA-48,23,37,14,2,24,30,31,36,3,0,88,10,0,2,0,70,0,28,2,0,90,0,0,0,10,98,0,0,2,0,100,0,0,0,0,100,0,0,0,0,90,0,0,10,0,59,1,0,0,40,90,0,0,0,10,98,0,0,2,0,100,0,0,0,0,100,0,0,0,0,98,2
