,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
12,Kyivs'ka oblast,UA-32,20,29,17,4,30,18,17,21,44,0,97,0,1,0,2,91,6,0,3,0,89,3,1,6,1,90,1,1,8,0,97,1,0,2,0,96,3,1,0,0,54,42,2,1,1,91,0,3,6,0,89,0,3,7,1,86,4,1,9,0,94,4,0,1,1,96,3,1,0,0,46,54
13,Luhans'ka oblast,UA-09,22,26,19,3,30,31,31,38,0,0,100,0,0,0,0,98,0,0,2,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96,4,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,16,37,17,3,27,21,25,37,17,0,97,1,0,2,0,70,30,0,0,0,94,3,2,1,0,95,0,3,2,0,93,3,0,1,3,94,2,2,0,2,91,5,2,1,1,60,1,0,39,0,92,0,5,3,0,94,1,3,2,0,89,4,1,2,4,92,3,1,0,4,92,8
15,Mykolaivs'ka oblast,UA-48,16,43,12,2,27,35,31,30,4,0,97,3,0,0,0,69,5,26,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,0,3,0,60,0,0,4,36,100,0,0,0,0,94,0,3,0,3,100,0,0,0,0,100,0,0,0,0,100,0
16,Odessa Oblast,UA-51,18,32,17,3,30,30,31,37,2,0,92,8,0,0,0,97,0,0,3,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,85,0,0,15,0,100,0,0,0,0,99,0,1,0,0,99,0,0,0,1,100,0,0,0,0,100,0,0,0,0,100,0
17,Poltavs'ka oblast,UA-53,23,28,6,1,42,19,33,34,11,3,94,2,1,1,2,95,3,2,0,0,95,0,0,4,1,65,33,0,1,1,92,0,7,0,1,99,1,0,0,0,85,2,11,1,1,90,1,2,6,1,92,0,1,5,2,51,46,0,2,1,92,0,7,0,1,97,1,0,2,0,97,3
18,Rivnens'ka oblast,UA-56,17,33,16,4,30,25,29,28,18,0,100,0,0,0,0,93,5,0,2,0,90,8,2,0,0,86,0,7,7,0,45,2,1,52,0,86,2,2,0,10,90,6,2,2,0,84,0,4,12,0,90,0,10,0,0,84,2,7,7,0,39,3,2,56,0,80,2,4,2,12,86,14
19,Sevastopol' city,UA-40,14,27,14,2,43,28,28,44,0,0,100,0,0,0,0,3,0,0,97,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,26,33,11,4,26,30,33,30,7,0,100,0,0,0,0,94,6,0,0,0,94,0,0,6,0,94,6,0,0,0,42,0,58,0,0,100,0,0,0,0,89,11,0,0,0,94,0,0,6,0,84,5,6,5,0,89,5,0,0,6,32,0,68,0,0,94,0,6,0,0,89,11
21,Ternopil's'ka oblast,UA-61,21,32,20,1,26,25,25,34,16,0,100,0,0,0,0,94,4,2,0,0,98,0,2,0,0,93,0,5,0,2,96,2,0,0,2,58,41,0,0,1,93,7,0,0,0,93,0,0,6,1,100,0,0,0,0,88,0,5,3,4,91,6,1,0,2,48,50,1,0,1,86,14
22,Vinnyts'ka oblast,UA-05,15,35,14,3,33,23,25,31,21,0,89,1,5,1,4,94,1,3,2,0,54,43,3,0,0,87,1,6,5,1,95,4,0,1,0,92,3,1,0,4,81,9,1,5,4,85,1,5,4,5,44,1,53,1,1,82,4,8,5,1,90,5,1,2,2,90,5,1,0,4,83,17
23,Volyns'ka oblast,UA-07,17,29,9,4,41,20,24,31,25,0,97,0,0,3,0,97,3,0,0,0,100,0,0,0,0,91,0,6,3,0,97,3,0,0,0,43,0,0,0,57,89,0,0,9,2,91,3,0,6,0,97,0,0,3,0,89,0,6,2,3,89,6,0,5,0,35,1,0,1,63,97,3
24,Zakarpats'ka oblast,UA-21,37,28,12,4,19,26,29,35,10,0,96,0,1,1,2,96,1,0,3,0,98,0,1,1,0,99,0,1,0,0,99,0,0,1,0,73,1,23,2,1,99,0,0,0,1,95,1,1,3,0,99,0,0,1,0,98,1,1,0,0,98,1,0,1,0,71,0,26,2,1,99,1
25,Zaporiz'ka oblast,UA-23,14,33,13,0,40,33,33,34,0,0,91,0,2,0,7,93,2,0,5,0,98,0,0,0,2,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,0,2,80,0,18,2,0,96,0,2,0,2,98,0,0,0,2,100,0,0,0,0,100,0,0,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,22,37,15,0,26,33,22,29,16,0,92,0,0,8,0,86,11,0,3,0,96,0,4,0,0,100,0,0,0,0,40,52,3,4,1,100,0,0,0,0,92,8,0,0,0,77,10,0,13,0,96,4,0,0,0,92,0,4,0,4,33,59,3,4,1,92,0,0,4,4,89,11
