,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,19,31,19,4,27,31,32,20,15,2,95,0,2,1,2,95,4,0,1,0,99,0,1,0,0,45,2,0,53,0,97,0,2,1,0,95,0,0,3,2,78,6,9,6,1,92,1,2,4,1,99,0,0,1,0,37,2,0,61,0,93,0,3,2,2,92,0,1,3,4,92,8
1,Chernihivs'ka oblast,UA-74,20,33,11,1,35,28,25,24,23,0,90,0,0,10,0,95,0,0,5,0,40,0,0,60,0,95,5,0,0,0,100,0,0,0,0,100,0,0,0,0,95,5,0,0,0,86,14,0,0,0,34,0,0,66,0,90,5,0,5,0,100,0,0,0,0,100,0,0,0,0,95,5
2,Chernivets'ka oblast,UA-77,22,32,18,3,25,31,35,21,13,0,98,2,0,0,0,90,3,3,2,2,95,0,5,0,0,56,0,1,0,43,90,0,5,0,5,95,5,0,0,0,95,0,3,2,0,90,0,2,5,3,92,2,0,6,0,49,0,1,0,50,81,0,9,0,10,95,5,0,0,0,100,0
3,Crimea,UA-43,18,34,16,1,31,34,38,28,0,0,100,0,0,0,0,39,0,0,61,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,18,33,18,4,27,36,31,30,3,0,86,0,13,1,0,95,1,1,3,0,98,0,0,0,2,99,1,0,0,0,99,0,1,0,0,100,0,0,0,0,84,0,0,0,16,95,2,0,2,1,97,0,0,0,3,99,1,0,0,0,99,0,1,0,0,98,0,0,1,1,99,1
5,Donetsk Oblast,UA-14,20,34,14,3,29,39,32,29,0,0,93,0,3,4,0,93,0,0,7,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,0,2,91,7,1,1,0,100,0,0,0,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,20,30,19,4,27,23,30,34,13,0,96,0,0,2,2,89,8,0,0,3,98,2,0,0,0,96,2,0,0,2,42,0,0,0,58,91,7,0,0,2,98,0,2,0,0,83,2,1,14,0,93,5,2,0,0,93,3,0,0,4,34,0,0,0,66,91,7,0,0,2,98,2
7,Kharkiv Oblast,UA-63,19,33,15,3,30,31,27,36,2,4,100,0,0,0,0,96,0,0,4,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,84,1,15,0,0,96,0,0,4,0,100,0,0,0,0,100,0,0,0,0,98,2,0,0,0,100,0,0,0,0,96,4
8,Khersons'ka oblast,UA-65,18,42,14,6,20,41,35,24,0,0,100,0,0,0,0,100,0,0,0,0,72,0,0,0,28,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,70,0,0,0,30,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,17,32,18,5,28,29,32,22,16,1,97,0,0,2,1,97,0,0,1,2,90,3,4,0,3,40,1,58,1,0,88,8,1,1,2,95,2,1,0,2,90,5,5,0,0,93,1,6,0,0,91,2,3,0,4,34,0,65,1,0,88,8,1,1,2,87,9,3,0,1,93,7
