,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,24,40,12,5,19,32,26,27,15,0,100,0,0,0,0,98,0,0,2,0,98,0,0,0,2,41,0,1,58,0,96,2,2,0,0,100,0,0,0,0,98,0,2,0,0,96,0,0,4,0,94,0,4,0,2,31,1,0,68,0,92,2,2,0,4,98,2,0,0,0,100,0
1,Chernihivs'ka oblast,UA-74,29,34,12,0,25,28,20,29,22,1,100,0,0,0,0,100,0,0,0,0,42,0,0,56,2,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,89,6,5,0,0,95,0,0,5,0,36,2,0,60,2,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,80,20
2,Chernivets'ka oblast,UA-77,24,34,22,5,15,21,31,41,7,0,96,0,4,0,0,100,0,0,0,0,84,12,0,0,4,38,0,0,0,62,100,0,0,0,0,100,0,0,0,0,96,0,0,0,4,100,0,0,0,0,84,0,12,0,4,35,0,0,0,65,100,0,0,0,0,100,0,0,0,0,96,4
3,Crimea,UA-43,19,34,22,0,25,31,40,29,0,0,100,0,0,0,0,36,0,0,64,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,21,34,15,5,25,35,33,30,2,0,84,0,14,2,0,96,1,1,1,1,96,0,2,1,1,99,0,0,1,0,99,1,0,0,0,99,1,0,0,0,81,0,0,1,18,94,3,1,2,0,95,2,0,1,2,97,1,0,2,0,98,1,1,0,0,97,1,0,1,1,99,1
5,Donetsk Oblast,UA-14,19,35,19,1,26,39,35,26,0,0,94,0,0,6,0,87,0,0,11,2,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,2,0,0,94,6,0,0,0,98,2,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,23,41,14,4,18,32,27,29,12,0,96,0,0,2,2,93,5,0,0,2,96,2,0,0,2,93,0,2,0,5,42,0,0,0,58,98,2,0,0,0,98,0,0,2,0,84,4,2,10,0,93,2,3,0,2,89,0,2,0,9,38,0,0,0,62,98,2,0,0,0,100,0
7,Kharkiv Oblast,UA-63,19,31,21,4,25,30,30,35,2,3,98,0,0,2,0,98,0,0,2,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,87,0,13,0,0,98,2,0,0,0,100,0,0,0,0,98,2,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
8,Khersons'ka oblast,UA-65,25,31,12,5,27,35,48,17,0,0,100,0,0,0,0,93,0,0,7,0,71,0,0,0,29,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,93,0,7,0,0,64,0,0,0,36,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,15,32,21,5,27,26,37,23,14,0,87,2,6,5,0,95,3,0,2,0,97,3,0,0,0,41,0,59,0,0,97,0,0,3,0,89,11,0,0,0,87,0,2,5,6,89,6,0,5,0,97,0,3,0,0,34,0,66,0,0,89,2,0,6,3,89,11,0,0,0,95,5
