,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,16,39,10,4,31,28,28,27,17,0,100,0,0,0,0,94,2,1,3,0,97,0,3,0,0,46,2,1,51,0,100,0,0,0,0,97,0,0,3,0,94,4,1,1,0,97,0,0,2,1,99,0,0,0,1,37,1,1,61,0,99,0,0,1,0,96,0,0,3,1,97,3
1,Chernihivs'ka oblast,UA-74,15,37,7,1,40,26,33,19,22,0,96,0,0,4,0,96,4,0,0,0,43,4,0,53,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,92,4,0,4,0,40,0,3,57,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96,4
2,Chernivets'ka oblast,UA-77,23,31,14,4,28,27,35,27,11,0,97,0,3,0,0,92,3,0,5,0,97,0,0,0,3,54,0,0,0,46,97,0,0,0,3,97,3,0,0,0,95,0,3,0,2,95,0,0,3,2,97,0,0,0,3,49,0,0,0,51,92,3,0,0,5,92,6,2,0,0,95,5
3,Crimea,UA-43,24,31,22,1,22,32,36,32,0,0,100,0,0,0,0,42,0,0,58,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,20,35,19,2,24,35,32,31,1,1,89,0,9,2,0,95,0,0,2,3,94,1,2,2,1,98,1,0,1,0,100,0,0,0,0,98,2,0,0,0,84,0,3,0,13,93,4,1,2,0,93,3,1,2,1,97,1,0,2,0,97,0,1,0,2,97,2,1,0,0,98,2
5,Donetsk Oblast,UA-14,21,33,13,2,31,36,33,31,0,0,96,0,0,4,0,94,0,0,6,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96,4,0,0,0,100,0,0,0,0,99,0,1,0,0,99,0,0,0,1,100,0,0,0,0,98,2
6,Ivano-Frankivs'ka oblast,UA-26,18,34,16,3,29,31,28,32,8,1,93,0,3,1,3,86,8,1,0,5,99,0,0,0,1,96,0,1,0,3,50,0,0,0,50,96,3,1,0,0,91,0,5,1,3,79,4,2,14,1,93,6,0,0,1,95,1,1,0,3,43,0,0,0,57,93,3,4,0,0,97,3
7,Kharkiv Oblast,UA-63,18,38,15,0,29,33,24,31,3,9,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,75,0,24,0,1,99,0,1,0,0,100,0,0,0,0,99,0,0,1,0,97,0,2,1,0,100,0,0,0,0,100,0
8,Khersons'ka oblast,UA-65,22,29,13,5,31,40,30,30,0,0,100,0,0,0,0,100,0,0,0,0,67,0,0,0,33,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96,0,4,0,0,56,2,0,0,42,96,0,4,0,0,96,0,4,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,23,33,12,4,28,29,25,31,14,1,99,0,1,0,0,100,0,0,0,0,95,3,0,2,0,42,1,56,0,1,91,8,0,1,0,95,0,4,1,0,94,0,3,0,3,92,3,1,4,0,94,0,5,1,0,37,1,61,0,1,89,9,1,1,0,89,3,7,1,0,97,3
