,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,19,28,22,5,26,27,34,20,16,3,94,0,3,0,3,94,3,0,3,0,97,0,3,0,0,35,1,1,63,0,94,0,3,3,0,93,0,0,7,0,73,8,11,6,2,90,0,4,3,3,100,0,0,0,0,29,1,1,69,0,94,0,3,3,0,90,0,3,7,0,90,10
1,Chernihivs'ka oblast,UA-74,14,42,10,0,34,34,24,18,24,0,92,0,0,8,0,92,0,0,8,0,39,0,0,61,0,92,8,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,85,15,0,0,0,36,0,0,64,0,86,7,0,7,0,100,0,0,0,0,100,0,0,0,0,100,0
2,Chernivets'ka oblast,UA-77,23,32,19,4,22,33,37,20,9,1,96,4,0,0,0,93,0,0,4,3,100,0,0,0,0,60,0,0,0,40,96,0,4,0,0,93,7,0,0,0,93,0,4,3,0,96,0,0,4,0,89,3,0,8,0,52,0,0,0,48,93,0,7,0,0,93,7,0,0,0,100,0
3,Crimea,UA-43,18,36,14,0,32,37,40,23,0,0,100,0,0,0,0,39,0,0,61,0,98,0,2,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,2,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,15,37,20,3,25,36,32,31,1,0,88,0,11,1,0,95,1,1,2,1,97,0,1,0,2,98,2,0,0,0,99,0,1,0,0,99,0,0,1,0,85,0,0,0,15,97,1,0,1,1,97,1,0,0,2,98,2,0,0,0,99,0,1,0,0,97,0,0,2,1,98,2
5,Donetsk Oblast,UA-14,20,33,13,3,31,37,29,34,0,0,94,0,2,4,0,92,0,0,8,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,0,2,92,6,2,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,20,28,18,4,30,22,32,34,12,0,97,0,0,3,0,88,6,0,0,6,97,3,0,0,0,100,0,0,0,0,41,0,1,0,58,88,12,0,0,0,97,0,3,0,0,85,3,0,12,0,88,9,3,0,0,94,3,0,0,3,34,0,1,0,65,88,12,0,0,0,97,3
7,Kharkiv Oblast,UA-63,13,30,18,2,37,29,28,37,1,5,100,0,0,0,0,97,0,0,3,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,78,3,19,0,0,93,0,0,7,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,93,7
8,Khersons'ka oblast,UA-65,18,49,10,2,21,44,30,26,0,0,100,0,0,0,0,100,0,0,0,0,66,0,0,0,34,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,63,0,0,0,37,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,18,33,16,5,28,30,30,22,15,3,97,0,0,0,3,94,0,0,3,3,89,6,3,0,2,35,1,63,0,1,89,9,0,2,0,94,3,0,0,3,86,5,9,0,0,94,0,6,0,0,89,3,6,0,2,30,1,68,0,1,89,9,0,2,0,86,8,3,0,3,91,9
