,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
0,Cherkas'ka oblast,UA-71,20,36,12,4,28,34,24,34,8,0,95,2,1,2,0,93,6,0,1,0,95,0,1,4,0,58,1,0,41,0,97,0,0,3,0,92,0,0,8,0,90,5,2,2,1,92,3,0,5,0,97,0,0,3,0,52,0,0,48,0,95,0,2,3,0,90,0,0,10,0,92,8
1,Chernihivs'ka oblast,UA-74,9,39,18,4,30,32,26,20,22,0,100,0,0,0,0,93,7,0,0,0,42,0,0,58,0,100,0,0,0,0,93,0,7,0,0,100,0,0,0,0,86,7,7,0,0,93,0,0,7,0,34,0,0,66,0,100,0,0,0,0,93,0,7,0,0,86,0,7,0,7,86,14
2,Chernivets'ka oblast,UA-77,27,27,13,4,29,25,28,29,18,0,94,0,0,6,0,94,3,3,0,0,97,3,0,0,0,49,0,1,0,50,100,0,0,0,0,88,3,9,0,0,100,0,0,0,0,82,6,3,3,6,88,3,3,6,0,41,0,1,1,57,100,0,0,0,0,80,3,12,2,3,100,0
3,Crimea,UA-43,26,29,15,4,26,29,38,33,0,0,100,0,0,0,0,38,0,0,62,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,20,35,16,2,27,34,37,28,1,0,77,0,17,3,3,96,4,0,0,0,98,1,0,1,0,100,0,0,0,0,96,1,1,1,1,95,1,1,1,2,75,0,1,1,23,85,3,5,7,0,97,1,1,1,0,100,0,0,0,0,95,1,1,1,2,93,1,3,0,3,98,2
5,Donetsk Oblast,UA-14,19,37,14,1,29,41,28,31,0,0,93,0,0,7,0,91,0,0,9,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,2,0,0,91,9,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,2,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,18,34,17,1,30,28,28,34,9,1,96,0,4,0,0,95,3,1,0,1,95,0,0,3,2,99,0,0,0,1,60,0,0,0,40,95,3,1,0,1,92,0,4,0,4,89,1,0,8,2,93,1,0,3,3,99,0,0,0,1,46,0,0,0,54,91,2,3,1,3,100,0
7,Kharkiv Oblast,UA-63,23,29,18,4,26,32,27,32,1,8,98,0,2,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,2,0,0,73,2,23,0,2,98,2,0,0,0,100,0,0,0,0,98,2,0,0,0,90,5,2,3,0,98,0,2,0,0,92,8
8,Khersons'ka oblast,UA-65,15,36,12,3,34,40,30,30,0,0,100,0,0,0,0,81,0,0,19,0,63,0,0,0,37,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,46,0,11,0,43,100,0,0,0,0,100,0,0,0,0,90,0,0,10,0,100,0
9,Khmel'nyts'ka oblast,UA-68,23,32,17,4,24,28,27,29,16,0,98,0,2,0,0,95,2,0,0,3,98,2,0,0,0,47,0,52,1,0,96,0,0,2,2,91,7,0,0,2,95,1,2,0,2,95,0,0,5,0,93,3,2,2,0,40,0,59,1,0,95,1,0,2,2,89,9,0,0,2,98,2
10,Kirovohrads'ka oblast,UA-35,20,40,17,1,22,28,36,26,10,0,97,0,3,0,0,90,0,3,4,3,100,0,0,0,0,97,0,0,3,0,100,0,0,0,0,51,0,0,49,0,93,4,0,0,3,93,0,3,0,4,89,4,0,4,3,97,0,0,3,0,97,3,0,0,0,42,1,1,56,0,93,7
11,Kyiv city,UA-30,16,35,18,2,29,15,14,18,53,0,98,1,0,0,1,98,0,1,1,0,99,0,0,1,0,96,0,0,3,1,99,0,1,0,0,97,0,0,2,1,89,7,2,2,0,96,1,1,1,1,94,0,2,4,0,93,1,1,4,1,97,0,3,0,0,93,0,2,1,4,90,10
12,Kyivs'ka oblast,UA-32,19,30,17,5,29,17,19,24,40,0,98,0,0,2,0,97,0,1,2,0,96,1,1,2,0,99,0,0,1,0,96,2,1,1,0,95,1,3,1,0,58,41,1,0,0,92,4,1,1,2,97,0,1,2,0,98,0,0,2,0,94,3,2,1,0,95,1,3,1,0,48,52
13,Luhans'ka oblast,UA-09,27,31,18,2,22,32,37,31,0,0,100,0,0,0,0,97,0,0,0,3,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,93,7,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,19,33,18,3,27,26,27,30,17,0,98,1,0,1,0,59,41,0,0,0,97,1,0,1,1,96,1,2,1,0,93,1,1,4,1,91,1,3,4,1,92,4,2,2,0,51,2,0,47,0,96,0,2,1,1,91,1,3,3,2,90,3,2,4,1,87,3,5,3,2,93,7
15,Mykolaivs'ka oblast,UA-48,20,29,20,1,30,30,28,39,3,0,96,0,0,4,0,61,0,37,2,0,100,0,0,0,0,96,0,0,4,0,100,0,0,0,0,100,0,0,0,0,96,0,4,0,0,51,2,0,2,45,100,0,0,0,0,96,0,0,4,0,100,0,0,0,0,96,0,0,0,4,100,0
16,Odessa Oblast,UA-51,25,33,13,5,24,28,34,36,2,0,90,10,0,0,0,97,1,0,2,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,100,0,0,0,0,84,1,0,15,0,97,0,2,1,0,99,0,0,1,0,100,0,0,0,0,97,0,2,0,1,98,0,1,1,0,98,2
17,Poltavs'ka oblast,UA-53,20,34,15,2,29,29,29,30,10,2,88,0,1,9,2,97,0,0,2,1,97,0,3,0,0,58,41,1,0,0,98,0,2,0,0,97,0,0,3,0,84,3,7,0,6,86,11,1,2,0,97,1,0,2,0,47,52,0,1,0,93,0,5,2,0,93,0,0,6,1,93,7
18,Rivnens'ka oblast,UA-56,23,35,18,2,22,24,32,28,16,0,96,0,2,2,0,98,0,0,0,2,98,0,2,0,0,98,0,2,0,0,41,0,0,59,0,89,2,0,0,9,98,0,0,0,2,91,5,0,4,0,91,2,5,2,0,98,0,2,0,0,35,0,0,65,0,79,6,1,0,14,96,4
19,Sevastopol' city,UA-40,19,27,25,3,26,31,41,28,0,0,100,0,0,0,0,2,0,0,98,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,15,43,16,3,23,25,30,32,11,2,100,0,0,0,0,100,0,0,0,0,98,0,2,0,0,100,0,0,0,0,60,0,40,0,0,100,0,0,0,0,95,0,5,0,0,100,0,0,0,0,95,0,5,0,0,100,0,0,0,0,57,0,42,1,0,100,0,0,0,0,95,5
21,Ternopil's'ka oblast,UA-61,18,35,20,0,27,27,31,26,16,0,91,0,5,2,2,93,5,2,0,0,100,0,0,0,0,95,0,5,0,0,100,0,0,0,0,47,53,0,0,0,87,5,4,0,4,83,4,2,9,2,100,0,0,0,0,86,0,14,0,0,100,0,0,0,0,45,55,0,0,0,95,5
22,Vinnyts'ka oblast,UA-05,23,33,18,3,23,30,27,30,13,0,95,1,1,3,0,95,1,1,3,0,44,54,2,0,0,92,0,1,4,3,99,0,0,1,0,97,0,0,2,1,89,1,1,6,3,91,2,0,4,3,40,0,59,1,0,89,0,1,4,6,96,3,0,1,0,96,0,0,3,1,92,8
23,Volyns'ka oblast,UA-07,25,29,15,3,28,27,20,31,21,1,86,6,3,5,0,89,6,0,2,3,100,0,0,0,0,100,0,0,0,0,84,2,0,14,0,39,1,0,0,60,86,3,2,6,3,79,8,0,13,0,97,3,0,0,0,100,0,0,0,0,77,2,0,21,0,31,2,1,0,66,94,6
