,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,17,33,19,3,28,26,20,29,25,0,97,1,0,2,0,95,0,1,0,4,95,2,0,1,2,49,0,0,51,0,95,0,3,2,0,98,0,0,2,0,85,12,1,2,0,91,5,2,0,2,91,4,2,1,2,38,0,0,62,0,91,0,3,2,4,97,0,0,2,1,85,15
1,Chernihivs'ka oblast,UA-74,12,40,20,3,25,33,10,19,35,3,100,0,0,0,0,92,0,0,8,0,60,0,11,29,0,100,0,0,0,0,92,0,8,0,0,100,0,0,0,0,92,0,8,0,0,100,0,0,0,0,51,0,0,49,0,92,0,8,0,0,92,0,8,0,0,92,0,0,0,8,92,8
2,Chernivets'ka oblast,UA-77,18,32,21,5,24,31,25,29,15,0,98,0,0,0,2,96,0,0,4,0,98,2,0,0,0,57,0,0,0,43,98,0,0,0,2,98,2,0,0,0,98,2,0,0,0,98,0,2,0,0,98,0,2,0,0,47,0,0,0,53,92,0,0,4,4,94,2,0,2,2,92,8
3,Crimea,UA-43,22,30,16,3,29,27,37,36,0,0,100,0,0,0,0,40,0,0,60,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,19,34,18,3,26,32,26,34,8,0,91,0,7,0,2,90,3,0,7,0,96,2,0,0,2,98,0,0,1,1,96,0,2,2,0,96,2,0,0,2,83,2,3,1,11,91,2,2,5,0,92,1,4,0,3,95,1,0,3,1,95,1,2,2,0,93,3,0,1,3,98,2
5,Donetsk Oblast,UA-14,22,36,14,3,25,37,34,28,1,0,95,0,0,5,0,94,0,0,6,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,92,8,0,0,0,100,0,0,0,0,100,0,0,0,0,99,1,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,21,39,12,1,27,32,25,31,12,0,98,0,0,0,2,96,2,1,1,0,91,2,5,0,2,99,0,1,0,0,63,0,0,0,37,97,0,2,0,1,94,4,1,1,0,88,0,3,8,1,96,0,2,0,2,97,1,1,1,0,46,0,0,0,54,96,0,2,0,2,93,7
7,Kharkiv Oblast,UA-63,19,30,16,1,34,29,32,32,0,7,99,0,0,1,0,95,0,0,5,0,99,0,1,0,0,97,2,0,1,0,100,0,0,0,0,100,0,0,0,0,75,0,25,0,0,97,3,0,0,0,100,0,0,0,0,95,4,0,1,0,100,0,0,0,0,100,0,0,0,0,99,1
8,Khersons'ka oblast,UA-65,25,27,14,0,34,29,37,32,2,0,93,7,0,0,0,93,0,0,7,0,69,0,0,0,31,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,93,0,0,7,0,100,0,0,0,0,66,0,0,0,34,93,0,0,0,7,100,0,0,0,0,93,0,0,0,7,93,7
9,Khmel'nyts'ka oblast,UA-68,15,30,18,1,36,27,28,28,16,1,92,0,3,2,3,93,1,2,4,0,95,2,3,0,0,51,0,47,1,1,99,0,0,1,0,90,5,0,2,3,85,6,5,1,3,87,1,5,5,2,95,0,3,2,0,39,0,60,1,0,95,0,2,3,0,86,8,0,1,5,93,7
10,Kirovohrads'ka oblast,UA-35,21,32,20,3,24,26,31,36,7,0,100,0,0,0,0,95,0,0,2,3,92,2,3,0,3,95,2,0,3,0,100,0,0,0,0,72,0,0,28,0,92,5,3,0,0,98,0,0,2,0,90,2,5,0,3,92,5,0,3,0,98,2,0,0,0,65,0,0,35,0,95,5
