,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
10,Kirovohrads'ka oblast,UA-35,22,28,14,10,26,29,37,28,6,0,100,0,0,0,0,90,0,10,0,0,95,5,0,0,0,95,0,0,5,0,100,0,0,0,0,41,0,0,59,0,100,0,0,0,0,78,0,13,0,9,95,0,5,0,0,95,0,0,5,0,90,10,0,0,0,32,0,0,67,1,100,0
11,Kyiv city,UA-30,18,34,17,3,28,21,21,25,33,0,99,0,0,1,0,98,1,0,1,0,98,2,0,0,0,100,0,0,0,0,97,1,0,1,1,98,1,0,0,1,95,2,1,1,1,95,0,1,4,0,96,0,2,2,0,98,0,1,1,0,94,3,0,2,1,97,1,0,0,2,92,8
12,Kyivs'ka oblast,UA-32,19,34,18,3,26,22,18,21,39,0,100,0,0,0,0,97,1,0,1,1,96,2,0,2,0,97,0,0,3,0,92,5,1,2,0,100,0,0,0,0,60,39,1,0,0,98,1,0,1,0,91,1,5,3,0,95,1,1,3,0,89,5,3,2,1,97,0,1,0,2,52,48
13,Luhans'ka oblast,UA-09,22,37,12,2,27,37,31,30,2,0,100,0,0,0,0,98,0,0,0,2,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,88,12,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,18,34,18,3,27,29,27,35,9,0,99,0,0,0,1,50,50,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,2,0,96,2,0,0,2,99,0,0,1,0,42,0,1,57,0,99,0,0,1,0,100,0,0,0,0,96,0,0,2,2,92,4,0,0,4,100,0
15,Mykolaivs'ka oblast,UA-48,23,37,12,5,23,33,31,33,3,0,100,0,0,0,0,81,0,19,0,0,96,2,0,0,2,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,0,2,71,0,0,0,29,96,0,2,0,2,100,0,0,0,0,98,2,0,0,0,100,0,0,0,0,98,2
16,Odessa Oblast,UA-51,23,33,15,1,28,31,33,36,0,0,89,11,0,0,0,100,0,0,0,0,98,1,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,82,0,0,18,0,100,0,0,0,0,98,0,1,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
17,Poltavs'ka oblast,UA-53,19,34,16,2,29,32,35,26,7,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,59,40,1,0,0,98,0,2,0,0,98,0,0,2,0,98,0,2,0,0,100,0,0,0,0,98,0,2,0,0,45,54,0,1,0,96,0,2,0,2,96,0,0,2,2,94,6
18,Rivnens'ka oblast,UA-56,24,30,18,3,25,23,25,37,15,0,100,0,0,0,0,96,4,0,0,0,94,2,4,0,0,98,0,2,0,0,43,0,0,57,0,92,2,0,2,4,96,2,2,0,0,96,0,0,4,0,98,0,2,0,0,98,0,2,0,0,35,1,0,64,0,92,2,0,2,4,89,11
19,Sevastopol' city,UA-40,19,39,12,6,24,50,24,26,0,0,100,0,0,0,0,2,0,0,98,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,16,26,21,2,35,23,37,34,6,0,98,0,0,2,0,100,0,0,0,0,98,0,0,2,0,98,2,0,0,0,69,0,31,0,0,100,0,0,0,0,93,5,2,0,0,95,2,3,0,0,93,0,2,5,0,98,2,0,0,0,53,0,47,0,0,100,0,0,0,0,91,9
21,Ternopil's'ka oblast,UA-61,22,33,18,6,21,25,29,31,15,0,100,0,0,0,0,94,6,0,0,0,100,0,0,0,0,92,0,8,0,0,94,0,0,2,4,48,50,1,0,1,100,0,0,0,0,91,0,0,9,0,100,0,0,0,0,89,0,7,0,4,96,0,0,0,4,40,59,0,0,1,94,6
22,Vinnyts'ka oblast,UA-05,16,36,19,4,25,28,32,26,14,0,97,2,0,0,1,99,1,0,0,0,41,58,0,1,0,99,0,1,0,0,99,1,0,0,0,100,0,0,0,0,94,3,0,3,0,97,0,1,2,0,34,0,66,0,0,95,0,4,1,0,92,5,0,3,0,99,0,0,0,1,87,13
23,Volyns'ka oblast,UA-07,19,39,15,3,24,37,28,28,7,0,97,0,0,3,0,94,3,0,0,3,100,0,0,0,0,100,0,0,0,0,94,0,0,6,0,35,0,0,0,65,97,0,0,3,0,80,2,0,15,3,97,3,0,0,0,100,0,0,0,0,85,3,0,12,0,32,0,0,0,68,100,0
24,Zakarpats'ka oblast,UA-21,40,25,10,0,25,32,31,31,6,0,100,0,0,0,0,98,2,0,0,0,100,0,0,0,0,98,0,0,0,2,96,0,0,0,4,60,0,40,0,0,100,0,0,0,0,91,0,0,9,0,100,0,0,0,0,92,0,2,4,2,94,0,0,0,6,52,0,48,0,0,100,0
25,Zaporiz'ka oblast,UA-23,15,34,16,2,33,35,29,33,3,0,85,0,0,0,15,99,0,0,1,0,98,0,2,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,0,1,74,1,24,1,0,99,0,1,0,0,100,0,0,0,0,99,1,0,0,0,99,0,1,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,25,38,12,5,20,30,21,25,24,0,100,0,0,0,0,97,0,0,0,3,97,3,0,0,0,94,0,6,0,0,44,55,1,0,0,100,0,0,0,0,89,11,0,0,0,97,0,0,3,0,89,3,8,0,0,86,2,12,0,0,33,66,1,0,0,94,0,3,0,3,84,16
