,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,19,29,18,5,29,29,25,33,13,0,99,0,0,1,0,100,0,0,0,0,99,1,0,0,0,46,0,0,54,0,100,0,0,0,0,99,0,0,1,0,95,2,1,2,0,95,1,0,4,0,95,2,3,0,0,33,0,0,67,0,100,0,0,0,0,99,0,0,1,0,95,5
1,Chernihivs'ka oblast,UA-74,26,31,14,3,26,31,28,30,11,0,100,0,0,0,0,100,0,0,0,0,66,1,0,33,0,98,0,0,2,0,98,0,2,0,0,100,0,0,0,0,98,2,0,0,0,94,0,2,4,0,48,0,1,51,0,94,2,0,4,0,98,0,2,0,0,100,0,0,0,0,94,6
2,Chernivets'ka oblast,UA-77,21,25,20,2,32,27,34,35,4,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,67,0,2,0,31,95,0,0,2,3,94,3,3,0,0,100,0,0,0,0,99,0,0,0,1,100,0,0,0,0,59,0,2,0,39,94,0,0,1,5,92,4,3,1,0,95,5
3,Crimea,UA-43,21,34,12,4,29,33,33,34,0,0,100,0,0,0,0,49,0,0,51,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,24,32,13,3,28,33,31,33,3,0,90,0,10,0,0,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,86,0,1,0,13,98,0,1,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,0,1,99,1
5,Donetsk Oblast,UA-14,22,33,14,4,27,36,30,34,0,0,96,0,0,4,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,93,7,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,1
6,Ivano-Frankivs'ka oblast,UA-26,19,31,17,5,28,32,31,25,12,0,98,0,1,1,0,93,7,0,0,0,98,0,2,0,0,98,0,1,0,1,63,0,0,0,37,92,7,0,0,1,97,0,1,1,1,92,1,0,7,0,99,0,1,0,0,94,1,2,0,3,48,0,0,0,52,90,7,1,0,2,97,3
7,Kharkiv Oblast,UA-63,18,33,19,2,28,29,36,34,1,0,100,0,0,0,0,99,0,0,1,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,88,0,12,0,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,1,0,0,0,100,0
8,Khersons'ka oblast,UA-65,17,35,18,6,24,34,30,33,3,0,100,0,0,0,0,99,0,0,1,0,83,0,0,0,17,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,64,0,1,0,35,100,0,0,0,0,97,1,0,0,2,97,0,2,1,0,100,0
9,Khmel'nyts'ka oblast,UA-68,24,31,14,3,28,31,29,29,11,0,99,0,0,1,0,98,1,0,1,0,99,1,0,0,0,52,0,47,0,1,95,4,0,1,0,99,1,0,0,0,98,0,1,0,1,94,2,1,3,0,99,0,1,0,0,43,0,56,0,1,89,5,1,5,0,99,1,0,0,0,94,6
