,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
0,Cherkas'ka oblast,UA-71,20,37,7,1,35,31,20,28,21,0,100,0,0,0,0,94,3,3,0,0,94,3,3,0,0,49,0,0,51,0,97,3,0,0,0,100,0,0,0,0,84,11,0,5,0,94,0,0,3,3,92,0,3,3,2,38,1,0,61,0,94,3,3,0,0,100,0,0,0,0,84,16
1,Chernihivs'ka oblast,UA-74,37,27,9,0,27,17,45,5,33,0,100,0,0,0,0,50,0,0,50,0,12,0,0,88,0,100,0,0,0,0,50,0,50,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,12,0,0,88,0,100,0,0,0,0,50,0,50,0,0,50,50,0,0,0,100,0
2,Chernivets'ka oblast,UA-77,18,29,17,7,29,26,24,32,18,0,100,0,0,0,0,97,0,3,0,0,100,0,0,0,0,59,0,0,0,41,91,0,0,0,9,97,3,0,0,0,94,6,0,0,0,97,0,0,0,3,100,0,0,0,0,54,0,1,0,45,86,0,0,0,14,97,3,0,0,0,94,6
3,Crimea,UA-43,20,34,18,2,26,31,34,35,0,0,100,0,0,0,0,46,0,0,54,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,19,31,17,3,30,28,37,30,5,0,87,0,11,0,2,88,3,2,5,2,97,1,1,0,1,99,0,1,0,0,98,0,1,0,1,99,0,0,0,1,86,0,1,0,13,91,0,2,5,2,95,2,1,1,1,98,0,2,0,0,95,1,1,0,3,98,0,0,1,1,100,0
5,Donetsk Oblast,UA-14,23,37,16,3,21,31,38,31,0,0,97,0,0,3,0,95,0,0,5,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,0,2,95,5,0,0,0,100,0,0,0,0,98,0,0,2,0,100,0,0,0,0,100,0,0,0,0,98,2
6,Ivano-Frankivs'ka oblast,UA-26,14,37,13,5,31,29,25,25,21,0,100,0,0,0,0,91,2,2,5,0,91,0,5,2,2,91,0,0,2,7,64,0,0,1,35,95,0,0,0,5,95,0,0,5,0,79,2,2,15,2,93,2,0,3,2,91,0,0,2,7,39,0,1,2,58,93,0,0,0,7,98,2
7,Kharkiv Oblast,UA-63,16,37,16,1,30,34,30,29,0,7,100,0,0,0,0,100,0,0,0,0,98,0,2,0,0,98,2,0,0,0,98,2,0,0,0,100,0,0,0,0,75,4,21,0,0,98,0,2,0,0,100,0,0,0,0,98,2,0,0,0,98,2,0,0,0,100,0,0,0,0,92,8
8,Khersons'ka oblast,UA-65,22,29,10,3,36,32,33,35,0,0,100,0,0,0,0,100,0,0,0,0,72,0,0,0,28,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,55,0,0,3,42,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,18,35,18,3,26,29,20,31,19,1,100,0,0,0,0,98,2,0,0,0,93,2,5,0,0,52,0,47,1,0,96,2,0,2,0,98,0,0,0,2,89,7,4,0,0,96,0,0,4,0,98,0,2,0,0,48,0,51,1,0,93,3,0,2,2,91,2,0,0,7,93,7
10,Kirovohrads'ka oblast,UA-35,19,38,9,1,33,37,31,29,3,0,95,0,0,5,0,95,0,5,0,0,100,0,0,0,0,89,0,0,11,0,100,0,0,0,0,70,0,0,30,0,100,0,0,0,0,85,5,0,0,10,100,0,0,0,0,89,0,0,11,0,95,5,0,0,0,54,0,6,40,0,95,5
11,Kyiv city,UA-30,18,36,12,5,29,18,19,17,46,0,97,1,1,0,1,95,2,0,3,0,96,1,1,2,0,100,0,0,0,0,98,0,1,0,1,99,0,1,0,0,88,10,1,1,0,94,0,1,5,0,96,0,2,2,0,100,0,0,0,0,93,3,3,0,1,97,1,2,0,0,87,13
12,Kyivs'ka oblast,UA-32,21,31,14,4,30,18,16,20,46,0,100,0,0,0,0,98,0,0,0,2,95,2,0,3,0,95,2,0,0,3,98,2,0,0,0,98,0,0,0,2,49,51,0,0,0,100,0,0,0,0,85,2,5,8,0,90,2,0,2,6,98,2,0,0,0,98,0,0,0,2,42,58
13,Luhans'ka oblast,UA-09,17,36,22,5,20,37,32,31,0,0,100,0,0,0,0,90,0,0,7,3,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,90,10,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,16,34,21,3,26,23,27,33,17,0,97,1,1,1,0,68,29,1,1,1,92,2,4,2,0,94,0,4,0,2,95,1,0,2,2,94,1,0,1,4,94,3,1,1,1,58,1,1,39,1,90,2,4,3,1,91,1,4,2,2,89,1,2,3,5,91,2,1,2,4,96,4
15,Mykolaivs'ka oblast,UA-48,23,17,16,6,38,22,26,42,10,0,95,5,0,0,0,73,0,23,4,0,95,0,0,0,5,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,85,0,0,15,0,64,0,0,0,36,95,0,0,0,5,100,0,0,0,0,100,0,0,0,0,95,0,5,0,0,100,0
16,Odessa Oblast,UA-51,14,37,17,4,28,33,37,29,1,0,87,13,0,0,0,96,0,0,4,0,96,1,3,0,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,79,0,0,21,0,96,0,1,0,3,99,0,1,0,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,99,1
