,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,16,37,20,4,23,28,26,21,25,0,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,43,0,0,57,0,99,0,0,1,0,99,0,0,1,0,96,3,0,1,0,99,0,0,1,0,99,0,0,1,0,33,1,0,66,0,99,0,0,1,0,96,0,0,4,0,96,4
1,Chernihivs'ka oblast,UA-74,14,31,24,1,30,28,26,25,21,0,100,0,0,0,0,97,0,0,3,0,56,0,0,44,0,100,0,0,0,0,97,3,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,43,0,0,57,0,100,0,0,0,0,94,3,0,0,3,97,3,0,0,0,100,0
2,Chernivets'ka oblast,UA-77,14,38,21,1,26,32,35,24,9,0,100,0,0,0,0,100,0,0,0,0,98,2,0,0,0,58,0,0,0,42,100,0,0,0,0,94,6,0,0,0,96,2,0,2,0,98,2,0,0,0,98,0,2,0,0,50,0,0,1,49,98,2,0,0,0,92,8,0,0,0,98,2
3,Crimea,UA-43,17,38,13,4,28,33,38,29,0,0,100,0,0,0,0,39,0,0,61,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,18,35,17,2,28,34,32,32,2,0,88,0,11,0,1,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,100,0,0,0,0,85,0,1,0,14,97,0,3,0,0,100,0,0,0,0,99,1,0,0,0,98,0,2,0,0,99,0,0,1,0,99,1
5,Donetsk Oblast,UA-14,19,32,16,3,30,37,34,28,1,0,97,0,0,3,0,97,0,0,3,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,91,8,0,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,21,39,13,4,23,29,30,29,12,0,100,0,0,0,0,95,4,1,0,0,100,0,0,0,0,97,0,2,1,0,57,0,0,0,43,96,2,1,0,1,99,0,0,1,0,89,0,0,10,1,100,0,0,0,0,96,0,1,1,2,45,0,0,0,55,88,4,3,1,4,100,0
7,Kharkiv Oblast,UA-63,16,35,15,3,31,31,30,35,1,3,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,88,0,12,0,0,100,0,0,0,0,99,1,0,0,0,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,100,0
8,Khersons'ka oblast,UA-65,20,28,21,6,25,31,32,31,6,0,100,0,0,0,0,98,2,0,0,0,71,0,0,0,29,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,2,0,61,0,0,0,39,100,0,0,0,0,93,3,0,2,2,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,16,36,13,4,31,31,19,33,17,0,96,2,2,0,0,98,0,0,2,0,94,6,0,0,0,37,0,63,0,0,94,2,0,4,0,86,14,0,0,0,96,0,0,2,2,96,2,0,2,0,91,0,9,0,0,31,0,69,0,0,86,6,1,6,1,83,16,0,0,1,98,2
