,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,27,27,15,6,25,22,33,28,17,0,100,0,0,0,0,97,0,3,0,0,94,3,0,0,3,31,0,1,67,1,97,3,0,0,0,97,0,0,3,0,94,6,0,0,0,97,0,0,0,3,91,0,6,0,3,23,0,1,76,0,97,3,0,0,0,97,0,0,3,0,94,6
1,Chernihivs'ka oblast,UA-74,19,33,12,4,32,31,33,20,16,0,100,0,0,0,0,97,0,0,3,0,57,2,0,41,0,97,0,0,3,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,45,0,1,54,0,93,3,0,4,0,97,0,0,3,0,100,0,0,0,0,100,0
2,Chernivets'ka oblast,UA-77,17,35,13,6,29,27,30,30,13,0,100,0,0,0,0,96,4,0,0,0,100,0,0,0,0,48,0,1,0,51,93,0,0,3,4,93,7,0,0,0,100,0,0,0,0,89,0,0,3,8,96,0,4,0,0,43,0,1,0,56,89,4,0,3,4,93,7,0,0,0,100,0
3,Crimea,UA-43,23,32,17,2,26,29,40,31,0,0,100,0,0,0,0,40,0,0,60,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,22,34,13,3,28,32,33,33,2,0,81,0,19,0,0,98,0,0,2,0,97,2,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,77,1,0,0,22,98,0,0,1,1,97,0,2,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,3
5,Donetsk Oblast,UA-14,21,35,15,4,25,36,33,30,1,0,97,0,0,3,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,93,6,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,1
6,Ivano-Frankivs'ka oblast,UA-26,20,27,21,1,31,21,24,37,18,0,97,0,3,0,0,93,3,0,0,4,100,0,0,0,0,100,0,0,0,0,35,0,0,0,65,100,0,0,0,0,97,0,0,0,3,87,0,0,13,0,97,3,0,0,0,90,0,4,3,3,25,0,1,0,74,93,0,4,0,3,100,0
7,Kharkiv Oblast,UA-63,18,34,15,4,29,27,32,38,1,2,99,0,1,0,0,100,0,0,0,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,82,0,18,0,0,99,0,0,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
8,Khersons'ka oblast,UA-65,19,41,14,1,25,39,21,37,3,0,97,3,0,0,0,97,0,3,0,0,78,0,0,0,22,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,92,0,0,2,6,95,0,0,0,5,57,0,0,0,43,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,22,34,13,4,27,31,23,26,20,0,97,3,0,0,0,97,0,0,0,3,97,3,0,0,0,38,0,59,1,2,94,3,3,0,0,94,3,0,3,0,94,0,0,6,0,97,0,0,3,0,94,3,3,0,0,31,0,67,0,2,89,6,3,2,0,92,5,0,3,0,100,0
