,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,21,35,13,3,28,26,20,29,23,2,91,2,0,6,1,95,1,1,1,2,86,3,2,2,7,47,0,0,53,0,97,0,0,3,0,92,0,0,7,1,80,10,8,2,0,90,5,3,1,1,84,1,4,5,6,37,2,0,61,0,96,0,0,3,1,91,0,1,7,1,83,17
1,Chernihivs'ka oblast,UA-74,25,31,18,1,25,25,15,26,33,1,100,0,0,0,0,100,0,0,0,0,44,0,0,54,2,95,0,0,5,0,90,0,10,0,0,100,0,0,0,0,81,15,4,0,0,95,5,0,0,0,35,0,0,63,2,90,0,0,10,0,90,0,10,0,0,100,0,0,0,0,85,15
2,Chernivets'ka oblast,UA-77,22,27,13,4,34,28,28,32,12,0,96,0,2,2,0,96,2,2,0,0,89,6,1,0,4,59,0,1,0,40,100,0,0,0,0,98,0,2,0,0,95,1,2,0,2,89,2,0,4,5,89,0,6,1,4,52,1,1,0,46,91,4,0,4,1,93,4,1,0,2,95,5
3,Crimea,UA-43,19,32,18,4,27,35,31,33,1,0,100,0,0,0,0,44,0,0,56,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,18,38,16,2,26,38,26,33,3,0,80,1,16,3,0,95,3,1,0,1,96,1,0,0,3,99,0,1,0,0,98,1,1,0,0,98,0,1,1,0,78,0,0,1,21,87,6,2,3,2,92,3,1,0,4,98,0,1,1,0,96,2,2,0,0,98,0,1,1,0,99,1
5,Donetsk Oblast,UA-14,22,39,19,1,19,40,31,29,0,0,91,0,1,8,0,98,0,0,2,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,0,1,90,9,1,0,0,99,0,1,0,0,97,1,1,1,0,99,0,0,1,0,99,1,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,22,33,16,3,26,28,28,31,13,0,91,2,3,1,3,88,9,2,0,1,95,0,2,0,3,98,1,1,0,0,60,1,0,0,39,94,2,2,0,2,91,0,2,2,5,81,4,2,11,2,96,1,0,0,3,96,2,2,0,0,46,2,0,0,52,91,2,3,1,3,97,3
7,Kharkiv Oblast,UA-63,17,28,21,1,33,32,31,29,1,7,96,1,3,0,0,93,0,0,7,0,100,0,0,0,0,96,3,0,0,1,100,0,0,0,0,100,0,0,0,0,71,1,25,1,2,100,0,0,0,0,99,0,0,0,1,93,6,0,0,1,100,0,0,0,0,100,0,0,0,0,97,3
8,Khersons'ka oblast,UA-65,19,29,16,4,32,39,17,43,1,0,100,0,0,0,0,90,3,0,7,0,57,0,0,0,43,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,0,3,0,51,0,0,0,49,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,3
9,Khmel'nyts'ka oblast,UA-68,23,32,20,2,23,25,28,31,16,0,98,0,0,2,0,91,2,5,1,1,90,2,1,0,7,48,0,51,0,1,94,4,1,1,0,93,5,0,0,2,94,5,1,0,0,84,4,1,5,6,86,1,5,1,7,38,0,60,0,2,90,6,2,2,0,88,10,0,0,2,95,5
10,Kirovohrads'ka oblast,UA-35,18,32,20,5,25,33,28,30,9,0,92,2,2,4,0,96,0,0,0,4,91,4,2,0,3,92,2,0,6,0,100,0,0,0,0,74,0,0,26,0,89,0,3,6,2,91,9,0,0,0,87,4,4,1,4,89,3,0,8,0,100,0,0,0,0,64,0,0,31,5,96,4
11,Kyiv city,UA-30,14,37,15,4,30,18,16,18,48,0,98,1,1,0,0,97,1,2,0,0,95,0,1,1,3,96,0,0,3,1,100,0,0,0,0,98,1,0,0,1,89,10,1,0,0,95,1,0,2,2,91,0,1,3,5,94,0,0,5,1,98,2,0,0,0,97,1,0,0,2,86,14
12,Kyivs'ka oblast,UA-32,17,31,20,2,30,20,16,19,45,0,97,0,1,2,0,94,2,0,1,3,91,2,3,1,3,99,1,0,0,0,95,2,3,0,0,96,2,1,1,0,51,47,2,0,0,94,4,0,2,0,88,4,2,2,4,98,2,0,0,0,89,5,3,1,2,94,3,2,1,0,43,57
13,Luhans'ka oblast,UA-09,26,28,18,1,27,29,44,27,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,0,0,3,100,0,0,0,0,97,3,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,19,34,15,4,28,26,26,32,16,0,94,0,1,3,2,51,47,1,0,1,88,2,2,0,8,94,1,3,1,1,92,2,0,4,2,94,2,0,1,3,91,3,4,0,2,43,2,1,53,1,84,5,2,1,8,90,2,4,2,2,88,3,0,5,4,90,3,2,1,4,95,5
15,Mykolaivs'ka oblast,UA-48,22,34,17,3,24,34,40,26,0,0,100,0,0,0,0,67,1,32,0,0,86,0,2,0,12,98,0,0,2,0,100,0,0,0,0,100,0,0,0,0,92,0,3,5,0,62,0,0,3,35,88,0,0,0,12,95,2,0,3,0,98,0,2,0,0,98,2,0,0,0,100,0
16,Odessa Oblast,UA-51,19,39,16,3,23,35,29,33,3,0,89,11,0,0,0,96,0,1,3,0,97,1,0,0,2,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,80,0,1,19,0,97,0,0,1,2,96,0,2,1,1,99,0,1,0,0,100,0,0,0,0,99,1,0,0,0,99,1
17,Poltavs'ka oblast,UA-53,18,38,19,2,23,33,25,28,12,2,94,1,0,5,0,97,0,0,2,1,92,3,2,0,3,68,31,0,1,0,95,2,3,0,0,96,0,1,2,1,88,0,12,0,0,93,7,0,0,0,92,2,3,0,3,53,46,0,1,0,94,1,4,1,0,94,0,1,3,2,96,4
18,Rivnens'ka oblast,UA-56,14,36,18,5,27,32,26,23,19,0,99,0,0,0,1,92,1,0,0,7,96,2,1,0,1,96,1,3,0,0,41,0,1,58,0,98,0,1,0,1,95,4,1,0,0,95,1,1,3,0,90,8,1,0,1,91,4,5,0,0,34,1,1,64,0,95,0,1,0,4,91,9
19,Sevastopol' city,UA-40,14,34,26,4,22,31,37,32,0,0,100,0,0,0,0,3,0,0,97,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,25,24,17,2,32,25,38,25,10,2,100,0,0,0,0,96,4,0,0,0,100,0,0,0,0,100,0,0,0,0,47,0,53,0,0,100,0,0,0,0,92,0,8,0,0,88,0,0,8,4,100,0,0,0,0,92,4,0,4,0,38,0,59,3,0,92,0,4,0,4,96,4
21,Ternopil's'ka oblast,UA-61,21,29,20,3,27,29,28,26,17,0,91,1,2,5,1,92,3,0,0,5,88,0,4,3,5,92,0,5,0,3,92,1,2,2,3,41,59,0,0,0,84,9,5,1,1,86,4,3,7,0,88,4,0,3,5,84,0,9,3,4,92,1,2,2,3,36,63,0,0,1,85,15
