,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
0,Cherkas'ka oblast,UA-71,18,36,23,0,23,33,25,27,15,0,100,0,0,0,0,100,0,0,0,0,98,0,2,0,0,41,2,0,57,0,100,0,0,0,0,100,0,0,0,0,90,3,2,5,0,98,0,0,2,0,98,0,0,2,0,34,1,0,65,0,98,2,0,0,0,95,5,0,0,0,95,5
1,Chernihivs'ka oblast,UA-74,21,40,14,7,18,28,23,30,19,0,100,0,0,0,0,100,0,0,0,0,57,0,0,43,0,96,4,0,0,0,96,0,4,0,0,100,0,0,0,0,89,8,0,0,3,100,0,0,0,0,49,0,0,51,0,89,3,0,8,0,96,0,4,0,0,96,0,4,0,0,89,11
2,Chernivets'ka oblast,UA-77,18,27,22,4,29,25,36,34,5,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,61,0,1,0,38,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,2,0,100,0,0,0,0,57,0,1,0,42,100,0,0,0,0,98,2,0,0,0,98,2
3,Crimea,UA-43,21,28,19,2,30,26,37,37,0,0,100,0,0,0,0,41,0,0,59,0,97,0,3,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,23,31,18,4,24,32,33,33,2,0,93,0,7,0,0,99,0,0,1,0,100,0,0,0,0,98,1,0,0,1,100,0,0,0,0,100,0,0,0,0,91,0,0,0,9,98,1,0,0,1,100,0,0,0,0,97,1,0,1,1,98,0,0,0,2,100,0,0,0,0,100,0
5,Donetsk Oblast,UA-14,20,30,19,3,28,33,34,33,0,0,91,0,2,7,0,95,0,0,5,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,0,0,3,89,11,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,99,1,0,0,0,99,1
6,Ivano-Frankivs'ka oblast,UA-26,22,34,18,3,23,28,30,34,8,0,100,0,0,0,0,94,6,0,0,0,96,2,0,0,2,98,0,0,0,2,45,0,0,0,55,96,0,4,0,0,98,2,0,0,0,88,1,2,9,0,94,0,4,0,2,94,0,0,0,6,37,0,0,0,63,96,0,4,0,0,93,7
7,Kharkiv Oblast,UA-63,18,35,16,5,26,29,33,37,0,1,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,100,0,0,0,0,94,0,6,0,0,99,0,0,1,0,100,0,0,0,0,99,0,1,0,0,98,0,2,0,0,100,0,0,0,0,100,0
8,Khersons'ka oblast,UA-65,29,27,17,3,24,31,29,36,4,0,100,0,0,0,0,97,0,0,3,0,84,0,0,0,16,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,0,0,3,100,0,0,0,0,73,0,0,0,27,100,0,0,0,0,100,0,0,0,0,97,0,0,3,0,91,9
9,Khmel'nyts'ka oblast,UA-68,18,41,19,0,22,39,27,23,11,0,100,0,0,0,0,92,6,0,2,0,98,2,0,0,0,41,0,58,0,1,98,0,0,2,0,95,5,0,0,0,100,0,0,0,0,92,0,3,5,0,98,0,2,0,0,33,0,67,0,0,92,2,3,3,0,85,13,0,0,2,98,2
10,Kirovohrads'ka oblast,UA-35,13,45,13,7,22,41,26,28,4,1,96,0,0,0,4,96,0,0,0,4,93,3,4,0,0,93,3,0,4,0,96,0,4,0,0,65,0,0,35,0,96,0,4,0,0,96,0,4,0,0,93,4,3,0,0,93,3,0,4,0,96,0,4,0,0,48,0,0,52,0,100,0
11,Kyiv city,UA-30,19,32,19,3,27,21,22,24,33,0,100,0,0,0,0,98,2,0,0,0,98,0,0,2,0,97,0,1,1,1,98,1,0,0,1,98,0,0,0,2,97,2,1,0,0,95,0,0,4,1,96,0,1,2,1,95,1,2,2,0,95,3,0,1,1,96,1,0,0,3,95,5
12,Kyivs'ka oblast,UA-32,15,39,18,4,24,24,17,20,39,0,100,0,0,0,0,98,0,1,1,0,98,0,2,0,0,99,0,1,0,0,96,2,0,0,2,99,0,0,0,1,64,35,0,1,0,95,0,1,4,0,99,0,0,1,0,98,0,2,0,0,92,4,2,0,2,99,0,0,0,1,56,44
13,Luhans'ka oblast,UA-09,23,33,13,1,30,33,33,34,0,0,100,0,0,0,0,94,0,0,2,4,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,2,0,100,0,0,0,0,91,9,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,17,32,22,3,26,29,30,33,8,0,99,0,0,1,0,48,52,0,0,0,99,0,1,0,0,99,0,0,1,0,100,0,0,0,0,97,1,0,2,0,98,1,0,0,1,41,0,0,59,0,99,0,0,1,0,99,0,0,1,0,98,0,0,1,1,94,5,0,1,0,99,1
15,Mykolaivs'ka oblast,UA-48,12,37,19,5,27,35,27,33,5,0,100,0,0,0,0,86,0,14,0,0,98,2,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,2,0,77,0,0,2,21,98,0,2,0,0,98,0,0,2,0,98,0,0,0,2,100,0,0,0,0,98,2
16,Odessa Oblast,UA-51,21,28,20,1,30,27,35,37,1,0,93,7,0,0,0,100,0,0,0,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,85,0,0,15,0,98,0,1,1,0,99,0,1,0,0,100,0,0,0,0,99,0,0,0,1,100,0,0,0,0,100,0
