,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
0,Cherkas'ka oblast,UA-71,13,36,12,4,35,23,22,27,28,0,98,2,0,0,0,100,0,0,0,0,94,0,2,4,0,55,0,0,44,1,96,2,0,2,0,96,0,0,2,2,88,4,4,4,0,96,0,2,0,2,94,0,2,4,0,44,0,0,55,1,92,4,2,2,0,96,0,0,2,2,88,12
1,Chernihivs'ka oblast,UA-74,29,39,12,3,17,31,19,24,26,0,100,0,0,0,0,100,0,0,0,0,33,0,0,67,0,91,0,0,9,0,84,0,16,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,25,0,0,73,2,84,0,8,8,0,84,0,16,0,0,100,0,0,0,0,91,9
2,Chernivets'ka oblast,UA-77,20,37,14,1,28,24,30,28,18,0,97,0,0,0,3,92,0,0,8,0,100,0,0,0,0,69,0,2,0,29,100,0,0,0,0,92,0,5,0,3,92,2,0,6,0,95,0,3,0,2,95,0,2,3,0,53,0,1,0,46,89,0,2,0,9,92,0,5,0,3,92,8
3,Crimea,UA-43,26,30,16,2,26,28,35,37,0,0,100,0,0,0,0,50,0,0,50,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,23,32,16,2,27,30,31,35,4,0,91,0,6,1,2,98,1,1,0,0,98,0,0,1,1,100,0,0,0,0,100,0,0,0,0,99,0,0,0,1,88,1,1,0,10,91,1,6,1,1,96,1,0,0,3,100,0,0,0,0,99,1,0,0,0,99,0,0,0,1,98,2
5,Donetsk Oblast,UA-14,21,32,14,4,29,35,30,34,1,0,94,0,0,6,0,90,0,0,10,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,0,2,94,6,0,0,0,99,1,0,0,0,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,98,2
6,Ivano-Frankivs'ka oblast,UA-26,19,36,14,1,30,21,19,32,28,0,99,0,0,0,1,95,4,0,1,0,99,0,1,0,0,99,0,1,0,0,73,1,0,0,26,95,1,0,1,3,92,7,0,1,0,88,2,1,9,0,98,2,0,0,0,99,0,1,0,0,46,1,2,0,51,94,1,1,1,3,88,12
7,Kharkiv Oblast,UA-63,19,36,15,2,28,31,30,35,2,2,99,1,0,0,0,97,0,0,3,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,99,0,0,0,1,87,0,11,2,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96,1,2,1,0,99,0,0,0,1,100,0
8,Khersons'ka oblast,UA-65,29,33,9,6,23,28,34,33,5,0,100,0,0,0,0,93,4,0,3,0,83,0,0,0,17,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96,0,4,0,0,93,4,0,3,0,49,0,0,0,51,100,0,0,0,0,100,0,0,0,0,96,4,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,23,32,18,2,25,21,20,26,33,0,98,0,0,2,0,98,0,0,2,0,98,2,0,0,0,47,0,52,1,0,96,4,0,0,0,100,0,0,0,0,88,8,4,0,0,94,2,0,4,0,96,2,2,0,0,35,0,64,1,0,88,6,0,4,2,98,0,0,0,2,84,16
