,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,21,33,20,2,24,28,24,31,17,0,97,0,2,1,0,99,0,0,1,0,96,0,1,3,0,39,0,0,61,0,99,0,1,0,0,91,0,0,6,3,96,0,3,0,1,99,1,0,0,0,96,0,1,3,0,29,1,1,69,0,90,3,3,0,4,88,0,0,6,6,99,1
1,Chernihivs'ka oblast,UA-74,23,35,16,1,25,23,23,26,28,0,100,0,0,0,0,96,0,0,4,0,37,0,0,63,0,96,0,0,4,0,100,0,0,0,0,100,0,0,0,0,96,4,0,0,0,100,0,0,0,0,31,0,0,69,0,96,0,0,4,0,96,0,0,0,4,100,0,0,0,0,83,17
2,Chernivets'ka oblast,UA-77,23,33,20,4,20,24,27,40,9,0,97,0,0,3,0,89,0,3,0,8,87,8,3,0,2,39,0,3,0,58,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,94,3,0,0,3,82,8,8,0,2,35,0,3,0,62,97,0,3,0,0,100,0,0,0,0,97,3
3,Crimea,UA-43,23,35,20,1,21,36,37,27,0,0,100,0,0,0,0,39,0,0,61,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,21,34,15,4,26,34,31,32,3,0,87,0,12,1,0,96,2,1,1,0,97,0,0,1,2,97,0,1,1,1,99,0,1,0,0,99,1,0,0,0,81,0,2,0,17,94,0,1,4,1,97,0,0,1,2,96,1,1,1,1,99,0,1,0,0,98,1,0,0,1,99,1
5,Donetsk Oblast,UA-14,22,32,19,3,24,32,37,31,0,0,88,0,1,11,0,92,0,0,7,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,0,1,90,10,0,0,0,96,1,3,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,18,38,13,4,27,31,27,32,10,0,95,0,0,3,2,95,5,0,0,0,95,3,0,0,2,97,1,0,0,2,48,0,0,0,52,89,6,1,0,4,95,1,1,3,0,81,3,3,13,0,94,0,2,0,4,92,4,0,1,3,40,0,0,0,60,88,6,1,0,5,96,4
7,Kharkiv Oblast,UA-63,16,34,17,6,27,34,28,31,2,5,96,0,0,4,0,99,0,0,1,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,79,0,19,1,1,96,4,0,0,0,99,0,0,1,0,99,1,0,0,0,100,0,0,0,0,99,0,0,0,1,98,2
8,Khersons'ka oblast,UA-65,21,30,16,3,30,35,42,23,0,0,100,0,0,0,0,96,0,4,0,0,74,0,3,0,23,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96,0,0,4,0,96,0,0,0,4,69,0,0,0,31,96,0,4,0,0,100,0,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,19,38,17,3,23,29,36,24,11,0,92,1,4,3,0,99,0,0,1,0,100,0,0,0,0,38,1,61,0,0,93,1,0,3,3,91,8,0,0,1,92,0,1,3,4,93,4,0,3,0,93,0,6,0,1,32,1,67,0,0,88,4,0,4,4,88,10,0,0,2,93,7
10,Kirovohrads'ka oblast,UA-35,17,32,20,5,26,28,33,29,10,0,91,2,5,0,2,95,3,2,0,0,95,0,5,0,0,98,0,0,2,0,100,0,0,0,0,54,0,0,46,0,89,0,2,4,5,91,0,2,5,2,98,0,0,0,2,93,0,0,7,0,98,2,0,0,0,44,0,1,54,1,98,2
11,Kyiv city,UA-30,19,33,17,4,27,15,15,18,52,0,96,1,0,2,1,94,3,1,2,0,91,6,2,1,0,94,1,4,0,1,94,2,1,3,0,97,1,0,1,1,85,10,3,2,0,90,2,1,5,2,89,0,8,2,1,90,2,4,3,1,89,4,2,4,1,94,1,1,1,3,84,16
