,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,17,34,19,5,25,32,23,28,17,0,95,0,0,5,0,93,0,5,2,0,98,0,0,2,0,47,0,0,53,0,100,0,0,0,0,100,0,0,0,0,98,2,0,0,0,85,4,0,7,4,95,2,0,3,0,32,0,0,68,0,98,0,2,0,0,100,0,0,0,0,95,5
1,Chernihivs'ka oblast,UA-74,22,41,12,1,24,41,29,17,13,0,96,4,0,0,0,96,0,0,4,0,64,2,0,34,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,93,4,0,3,0,100,0,0,0,0,56,0,2,42,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96,4
2,Chernivets'ka oblast,UA-77,22,23,26,1,28,23,36,35,6,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,53,0,2,0,45,93,0,0,4,3,93,0,7,0,0,100,0,0,0,0,97,0,0,0,3,100,0,0,0,0,46,0,1,2,51,90,0,3,4,3,93,0,7,0,0,97,3
3,Crimea,UA-43,21,32,18,2,27,34,34,32,0,0,100,0,0,0,0,45,0,0,55,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,22,33,16,4,25,35,31,31,3,0,90,0,10,0,0,100,0,0,0,0,98,0,0,2,0,99,0,0,0,1,100,0,0,0,0,99,0,0,0,1,88,0,0,0,12,99,0,0,1,0,98,0,0,2,0,98,0,0,1,1,100,0,0,0,0,99,0,0,1,0,100,0
5,Donetsk Oblast,UA-14,19,36,14,4,27,36,31,33,0,0,96,0,0,4,0,96,0,0,3,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,95,5,0,0,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,21,31,21,6,21,27,34,27,12,0,100,0,0,0,0,94,6,0,0,0,100,0,0,0,0,98,0,0,0,2,54,0,0,0,46,100,0,0,0,0,100,0,0,0,0,90,2,0,8,0,98,2,0,0,0,96,2,0,0,2,40,0,0,0,60,100,0,0,0,0,96,4
7,Kharkiv Oblast,UA-63,19,33,18,2,28,30,35,35,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,91,0,9,0,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,1,0,0,0,99,1
8,Khersons'ka oblast,UA-65,21,31,20,4,24,32,29,36,3,0,100,0,0,0,0,100,0,0,0,0,94,0,0,0,6,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,94,0,0,6,0,70,0,0,0,30,100,0,0,0,0,94,3,0,0,3,97,0,0,3,0,100,0
9,Khmel'nyts'ka oblast,UA-68,24,28,17,3,28,30,31,22,17,0,98,2,0,0,0,98,0,0,2,0,100,0,0,0,0,37,0,62,0,1,98,2,0,0,0,100,0,0,0,0,92,0,3,3,2,98,0,0,2,0,100,0,0,0,0,32,0,68,0,0,90,2,0,8,0,98,2,0,0,0,95,5
