,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,17,40,13,2,28,32,21,32,15,0,91,3,0,2,4,96,1,0,1,2,91,1,1,3,4,47,0,0,53,0,98,0,1,1,0,98,0,0,1,1,88,5,4,3,0,86,4,7,1,2,89,1,1,4,5,37,0,1,62,0,94,0,3,2,1,95,1,0,1,3,91,9
1,Chernihivs'ka oblast,UA-74,21,18,25,3,33,18,33,24,23,2,86,14,0,0,0,100,0,0,0,0,16,2,0,82,0,100,0,0,0,0,67,0,33,0,0,100,0,0,0,0,76,0,12,12,0,100,0,0,0,0,14,0,2,84,0,76,24,0,0,0,67,0,33,0,0,100,0,0,0,0,86,14
2,Chernivets'ka oblast,UA-77,20,33,19,3,25,33,25,31,11,0,94,2,0,4,0,96,0,0,0,4,96,0,0,0,4,60,0,2,0,38,94,0,2,2,2,96,4,0,0,0,94,2,2,2,0,94,4,2,0,0,89,6,0,1,4,49,0,4,0,47,90,2,2,4,2,92,6,0,0,2,96,4
3,Crimea,UA-43,27,32,16,2,23,31,38,31,0,0,100,0,0,0,0,37,0,0,63,0,98,0,2,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,22,32,16,3,27,32,31,34,3,0,87,0,11,0,2,96,0,1,2,1,92,0,1,1,6,99,0,1,0,0,99,1,0,0,0,98,2,0,0,0,82,0,1,0,17,95,1,4,0,0,92,1,0,1,6,97,1,1,0,1,97,2,0,0,1,96,2,0,1,1,97,3
5,Donetsk Oblast,UA-14,24,32,18,3,23,34,38,28,0,0,95,0,1,4,0,93,2,0,5,0,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,97,0,1,0,2,90,7,0,3,0,98,0,0,0,2,98,0,1,1,0,97,1,0,1,1,99,0,0,0,1,100,0
6,Ivano-Frankivs'ka oblast,UA-26,18,36,19,3,24,26,30,31,13,0,95,0,0,1,4,86,11,1,2,0,97,0,2,1,0,100,0,0,0,0,57,0,1,0,42,92,4,3,1,0,92,6,1,1,0,78,1,4,16,1,98,0,0,1,1,100,0,0,0,0,43,0,1,0,56,87,3,7,1,2,90,10
7,Kharkiv Oblast,UA-63,16,38,17,2,27,39,26,28,1,6,99,0,1,0,0,96,2,0,1,1,98,0,1,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,84,0,15,0,1,94,0,2,3,1,98,1,0,0,1,100,0,0,0,0,98,0,2,0,0,99,1,0,0,0,100,0
8,Khersons'ka oblast,UA-65,13,37,17,3,30,42,26,31,1,0,94,6,0,0,0,94,0,0,6,0,77,0,2,0,21,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,94,0,0,6,0,97,0,0,0,3,65,0,0,0,35,100,0,0,0,0,97,0,3,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,22,35,13,5,25,27,28,30,15,0,95,0,0,4,1,92,0,1,3,4,93,4,0,3,0,42,0,58,0,0,92,5,1,1,1,97,2,0,0,1,93,6,0,1,0,88,4,1,4,3,88,4,4,3,1,34,0,66,0,0,89,4,3,1,3,95,3,1,0,1,92,8
