,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
10,Kirovohrads'ka oblast,UA-35,24,35,17,4,20,27,31,31,11,0,94,3,3,0,0,97,0,3,0,0,97,0,3,0,0,94,3,0,3,0,100,0,0,0,0,56,0,0,44,0,87,3,0,7,3,90,3,4,0,3,97,0,0,3,0,93,3,0,4,0,100,0,0,0,0,47,2,0,50,1,97,3
11,Kyiv city,UA-30,19,30,17,2,32,16,17,21,46,0,99,1,0,0,0,93,5,0,2,0,99,0,0,0,1,100,0,0,0,0,97,2,1,0,0,99,1,0,0,0,89,9,1,1,0,92,0,2,6,0,96,0,1,1,2,99,0,0,1,0,95,3,1,0,1,98,1,0,0,1,87,13
12,Kyivs'ka oblast,UA-32,19,33,17,5,26,21,19,17,43,0,95,0,2,0,3,85,9,1,5,0,84,3,3,9,1,91,2,1,6,0,98,0,0,2,0,98,0,2,0,0,43,54,2,0,1,82,0,7,10,1,85,0,3,11,1,84,3,1,12,0,93,5,0,2,0,97,0,3,0,0,36,64
13,Luhans'ka oblast,UA-09,16,28,20,3,33,32,30,38,0,0,100,0,0,0,0,96,0,0,4,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,90,10,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,0,2,100,0
14,Lviv Oblast,UA-46,18,35,17,2,28,21,25,35,19,0,98,0,1,1,0,67,32,0,1,0,95,2,2,1,0,94,1,4,1,0,90,4,0,4,2,93,2,2,0,3,90,6,2,1,1,57,1,0,41,1,92,0,5,3,0,91,2,4,2,1,84,3,2,5,6,91,3,2,0,4,91,9
15,Mykolaivs'ka oblast,UA-48,14,47,4,3,32,31,34,32,3,0,97,3,0,0,0,74,0,26,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,0,3,0,60,0,0,0,40,100,0,0,0,0,100,0,0,0,0,94,0,0,0,6,100,0,0,0,0,100,0
16,Odessa Oblast,UA-51,21,25,17,4,33,27,33,39,1,0,87,13,0,0,0,96,0,0,3,1,100,0,0,0,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,79,0,0,21,0,98,1,0,0,1,99,1,0,0,0,98,0,1,0,1,99,0,0,0,1,100,0,0,0,0,99,1
17,Poltavs'ka oblast,UA-53,21,30,10,2,37,21,30,35,10,4,96,2,1,1,0,94,3,3,0,0,94,0,0,5,1,60,39,0,1,0,96,0,1,2,1,92,2,1,0,5,81,4,12,1,2,92,1,0,3,4,92,0,0,7,1,47,51,0,2,0,94,0,3,2,1,91,2,1,1,5,92,8
18,Rivnens'ka oblast,UA-56,19,36,16,1,28,28,31,27,14,0,97,0,3,0,0,87,8,0,5,0,92,2,6,0,0,87,0,5,8,0,36,1,1,62,0,81,2,2,0,15,92,3,2,0,3,83,0,2,15,0,89,3,6,2,0,83,5,5,7,0,31,2,1,66,0,75,2,4,2,17,89,11
19,Sevastopol' city,UA-40,16,27,18,2,37,24,33,43,0,0,100,0,0,0,0,3,0,0,97,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,30,28,14,6,22,29,33,27,11,0,100,0,0,0,0,86,7,0,0,7,93,0,0,7,0,93,7,0,0,0,38,0,62,0,0,100,0,0,0,0,76,12,0,6,6,93,0,0,7,0,81,6,6,7,0,81,6,0,6,7,28,0,72,0,0,86,0,7,0,7,86,14
21,Ternopil's'ka oblast,UA-61,22,28,21,2,27,20,23,36,21,0,98,0,2,0,0,93,6,1,0,0,98,0,2,0,0,94,0,6,0,0,95,1,0,2,2,57,42,1,0,0,91,8,0,0,1,89,0,0,10,1,98,2,0,0,0,89,0,6,3,2,83,3,0,1,13,49,49,2,0,0,86,14
22,Vinnyts'ka oblast,UA-05,16,36,14,2,32,24,25,30,21,0,89,1,5,1,4,95,0,3,2,0,53,46,1,0,0,86,1,6,6,1,88,4,0,5,3,91,3,2,0,4,82,11,0,3,4,85,0,6,4,5,43,1,55,1,0,82,3,7,6,2,83,4,1,6,6,89,4,3,0,4,82,18
23,Volyns'ka oblast,UA-07,16,30,12,5,37,21,26,31,22,0,100,0,0,0,0,98,2,0,0,0,100,0,0,0,0,93,2,2,3,0,95,2,0,3,0,42,0,0,0,58,86,5,0,7,2,84,0,0,9,7,98,0,0,2,0,90,2,3,2,3,80,4,0,16,0,34,0,0,0,66,95,5
24,Zakarpats'ka oblast,UA-21,37,30,11,2,20,27,29,33,11,0,96,0,2,1,1,96,1,0,3,0,98,0,1,1,0,99,0,1,0,0,98,1,0,1,0,72,1,24,2,1,98,0,1,0,1,96,1,1,2,0,99,0,0,1,0,98,1,1,0,0,92,1,1,1,5,68,1,28,2,1,99,1
25,Zaporiz'ka oblast,UA-23,14,39,15,0,32,38,29,33,0,0,85,0,2,0,13,93,2,0,5,0,98,0,0,0,2,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,95,0,0,0,5,75,0,24,1,0,96,0,2,0,2,100,0,0,0,0,100,0,0,0,0,98,0,0,0,2,100,0
26,Zhytomyrs'ka oblast,UA-18,19,40,16,0,25,33,20,26,21,0,96,0,0,4,0,96,4,0,0,0,96,0,4,0,0,96,0,4,0,0,42,53,0,4,1,96,0,0,0,4,88,8,0,4,0,88,8,0,4,0,100,0,0,0,0,96,0,4,0,0,34,59,0,6,1,88,0,0,4,8,88,12
