,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,19,32,17,2,30,26,26,23,25,0,98,0,2,0,0,100,0,0,0,0,94,4,0,2,0,45,0,0,55,0,100,0,0,0,0,100,0,0,0,0,92,6,0,0,2,100,0,0,0,0,92,0,6,2,0,36,0,0,64,0,100,0,0,0,0,100,0,0,0,0,91,9
1,Chernihivs'ka oblast,UA-74,11,47,5,7,30,35,22,22,21,0,100,0,0,0,0,100,0,0,0,0,78,0,0,22,0,98,2,0,0,0,95,3,2,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,59,0,0,41,0,98,2,0,0,0,95,3,2,0,0,95,2,0,3,0,98,2
2,Chernivets'ka oblast,UA-77,20,28,14,4,34,23,35,31,11,0,100,0,0,0,0,100,0,0,0,0,95,3,2,0,0,57,0,0,0,43,95,0,0,0,5,98,2,0,0,0,95,0,0,5,0,98,0,0,0,2,95,0,5,0,0,46,0,1,0,53,95,0,0,0,5,92,5,0,3,0,100,0
3,Crimea,UA-43,19,28,15,4,34,33,39,28,0,0,100,0,0,0,0,37,0,0,63,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,22,33,16,3,26,35,32,31,2,0,89,0,11,0,0,97,0,2,0,1,99,0,0,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,79,0,1,1,19,97,0,1,1,1,98,0,0,1,1,98,0,0,1,1,100,0,0,0,0,97,2,0,0,1,95,5
5,Donetsk Oblast,UA-14,18,35,15,1,31,35,32,30,3,0,93,0,0,7,0,96,0,0,3,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,88,10,0,2,0,96,2,2,0,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,25,33,14,2,26,30,24,37,9,0,100,0,0,0,0,96,4,0,0,0,100,0,0,0,0,93,3,0,0,4,56,0,0,0,44,90,10,0,0,0,100,0,0,0,0,96,0,0,4,0,100,0,0,0,0,93,3,0,0,4,45,0,0,0,55,90,10,0,0,0,99,1
7,Kharkiv Oblast,UA-63,22,30,17,3,28,26,33,37,1,3,99,0,0,1,0,99,0,0,1,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,84,0,16,0,0,98,2,0,0,0,98,0,1,1,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,99,1
8,Khersons'ka oblast,UA-65,13,33,18,5,31,41,32,23,4,0,98,2,0,0,0,85,0,5,10,0,76,0,0,0,24,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,88,0,0,7,5,92,0,0,3,5,67,0,0,0,33,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,2
9,Khmel'nyts'ka oblast,UA-68,21,38,11,2,28,33,28,25,14,0,100,0,0,0,0,99,0,0,1,0,95,2,3,0,0,44,0,55,0,1,95,2,0,3,0,92,7,0,0,1,99,1,0,0,0,95,2,0,3,0,97,0,3,0,0,37,0,61,0,2,90,5,0,5,0,90,9,0,0,1,99,1
10,Kirovohrads'ka oblast,UA-35,27,24,25,1,23,29,34,29,8,0,100,0,0,0,0,96,4,0,0,0,100,0,0,0,0,91,0,0,9,0,100,0,0,0,0,45,0,0,55,0,96,0,4,0,0,91,0,0,4,5,100,0,0,0,0,84,4,4,8,0,91,0,4,5,0,39,1,0,60,0,91,9
11,Kyiv city,UA-30,17,32,18,5,28,19,22,23,36,0,99,0,1,0,0,96,3,0,1,0,98,1,1,0,0,96,1,1,2,0,96,1,0,2,1,97,0,1,0,2,93,3,1,2,1,92,0,1,7,0,95,0,3,2,0,93,2,2,2,1,92,3,1,3,1,95,1,1,1,2,92,8
12,Kyivs'ka oblast,UA-32,19,31,19,5,26,21,18,26,35,0,100,0,0,0,0,100,0,0,0,0,99,1,0,0,0,99,0,0,1,0,98,1,0,0,1,97,0,2,0,1,58,40,1,1,0,93,1,1,5,0,99,0,1,0,0,96,0,0,4,0,97,2,0,0,1,96,0,3,0,1,50,50
13,Luhans'ka oblast,UA-09,21,32,11,3,33,38,23,36,3,0,100,0,0,0,0,88,0,0,0,12,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,2,0,78,22,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,20,31,19,4,26,28,31,32,9,0,100,0,0,0,0,42,58,0,0,0,98,0,2,0,0,100,0,0,0,0,98,0,0,1,1,96,2,2,0,0,99,0,1,0,0,34,0,0,66,0,100,0,0,0,0,100,0,0,0,0,95,0,0,3,2,93,3,4,0,0,98,2
15,Mykolaivs'ka oblast,UA-48,20,31,19,3,27,37,29,32,2,0,98,2,0,0,0,78,0,22,0,0,97,0,0,0,3,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,2,1,0,70,0,0,0,30,95,0,1,0,4,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
16,Odessa Oblast,UA-51,21,32,15,3,29,33,33,33,1,0,93,7,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,83,0,0,17,0,97,1,1,0,1,100,0,0,0,0,98,1,0,1,0,97,2,0,0,1,100,0,0,0,0,100,0
17,Poltavs'ka oblast,UA-53,20,30,16,2,32,27,30,27,15,1,98,2,0,0,0,98,2,0,0,0,100,0,0,0,0,61,39,0,0,0,98,0,0,2,0,100,0,0,0,0,94,0,4,2,0,94,0,2,4,0,100,0,0,0,0,46,54,0,0,0,92,0,6,2,0,98,0,2,0,0,92,8
18,Rivnens'ka oblast,UA-56,22,33,18,2,25,31,21,27,21,0,100,0,0,0,0,92,5,0,3,0,98,0,2,0,0,98,0,2,0,0,31,1,0,68,0,92,0,0,0,8,100,0,0,0,0,90,0,2,8,0,100,0,0,0,0,92,0,8,0,0,24,1,0,75,0,92,0,0,0,8,90,10
19,Sevastopol' city,UA-40,27,27,10,4,32,30,37,33,0,0,100,0,0,0,0,2,0,0,98,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,14,35,15,5,31,36,31,27,6,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,2,0,0,0,74,0,26,0,0,100,0,0,0,0,98,0,0,0,2,100,0,0,0,0,100,0,0,0,0,98,2,0,0,0,56,0,44,0,0,96,2,0,2,0,100,0
21,Ternopil's'ka oblast,UA-61,18,34,18,3,27,28,31,30,11,0,98,0,2,0,0,95,3,0,0,2,100,0,0,0,0,96,0,4,0,0,100,0,0,0,0,45,55,0,0,0,98,0,0,0,2,93,0,2,5,0,96,2,2,0,0,93,0,7,0,0,95,0,0,0,5,37,63,0,0,0,93,7
22,Vinnyts'ka oblast,UA-05,15,37,14,2,32,29,20,31,20,0,100,0,0,0,0,97,0,0,3,0,42,57,1,0,0,96,1,2,1,0,97,0,1,2,0,99,0,0,1,0,97,1,2,0,0,99,0,0,1,0,36,0,64,0,0,95,3,1,1,0,96,0,1,3,0,99,0,0,1,0,96,4
23,Volyns'ka oblast,UA-07,20,39,18,4,19,28,27,24,21,0,100,0,0,0,0,85,12,3,0,0,100,0,0,0,0,97,0,3,0,0,94,0,0,6,0,42,0,0,0,58,97,0,0,3,0,72,0,2,24,2,97,0,0,0,3,94,0,3,3,0,76,0,8,16,0,33,0,0,0,67,97,3
24,Zakarpats'ka oblast,UA-21,39,25,10,4,22,29,31,32,8,0,100,0,0,0,0,96,4,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,55,0,44,1,0,100,0,0,0,0,90,2,0,8,0,98,0,2,0,0,98,2,0,0,0,98,0,2,0,0,46,0,52,2,0,100,0
25,Zaporiz'ka oblast,UA-23,16,34,14,4,32,34,37,28,1,0,96,0,0,0,4,98,0,0,2,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,87,0,13,0,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,15,40,16,4,25,31,22,22,25,0,100,0,0,0,0,95,0,3,2,0,95,5,0,0,0,98,0,2,0,0,40,60,0,0,0,92,2,0,0,6,95,2,3,0,0,98,0,0,0,2,92,0,8,0,0,92,6,2,0,0,32,67,0,1,0,90,2,0,0,8,85,15
