,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
13,Luhans'ka oblast,UA-09,19,42,8,1,30,35,33,31,1,0,100,0,0,0,0,89,0,0,8,3,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,94,6,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,17,33,20,3,27,27,28,30,15,0,95,0,3,1,1,57,42,1,0,0,96,2,1,0,1,96,0,2,1,1,95,1,1,2,1,95,1,2,0,2,93,4,0,0,3,49,0,1,49,1,94,1,4,0,1,95,0,3,1,1,93,2,1,3,1,91,1,4,0,4,95,5
15,Mykolaivs'ka oblast,UA-48,16,29,26,5,24,32,32,36,0,0,100,0,0,0,0,61,0,39,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,95,0,0,5,0,81,0,5,14,0,53,0,0,0,47,95,0,5,0,0,95,5,0,0,0,100,0,0,0,0,95,0,0,5,0,100,0
16,Odessa Oblast,UA-51,26,28,15,1,30,29,35,36,0,0,89,11,0,0,0,96,1,0,0,3,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,83,0,0,17,0,97,0,2,1,0,96,3,1,0,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,100,0
17,Poltavs'ka oblast,UA-53,21,39,12,3,25,37,27,27,9,0,96,0,0,4,0,98,2,0,0,0,92,2,6,0,0,61,39,0,0,0,88,0,8,2,2,100,0,0,0,0,94,0,6,0,0,90,6,0,4,0,96,2,2,0,0,49,51,0,0,0,87,2,7,2,2,100,0,0,0,0,94,6
18,Rivnens'ka oblast,UA-56,18,30,14,3,35,25,28,29,17,1,91,0,0,6,3,97,3,0,0,0,91,3,0,3,3,100,0,0,0,0,32,0,0,68,0,91,0,3,0,6,94,3,0,3,0,85,6,3,6,0,91,0,3,3,3,97,0,3,0,0,26,0,0,74,0,88,0,3,0,9,91,9
19,Sevastopol' city,UA-40,11,35,14,0,40,45,33,22,0,0,100,0,0,0,0,2,0,0,98,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,28,28,17,2,25,25,40,32,3,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,90,10,0,0,0,55,0,45,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,90,10,0,0,0,41,0,59,0,0,100,0,0,0,0,100,0
21,Ternopil's'ka oblast,UA-61,24,31,14,3,28,25,29,37,9,0,100,0,0,0,0,93,5,0,2,0,93,2,5,0,0,89,0,7,0,4,98,0,0,0,2,49,49,0,1,1,93,2,5,0,0,87,2,2,9,0,98,0,2,0,0,89,0,7,0,4,98,0,0,0,2,42,56,0,1,1,93,7
22,Vinnyts'ka oblast,UA-05,26,31,18,2,23,26,20,40,13,1,99,0,1,0,0,95,0,3,1,1,49,49,0,2,0,95,1,3,1,0,98,1,1,0,0,96,0,0,3,1,95,1,3,0,1,95,0,0,1,4,39,0,60,1,0,95,1,3,1,0,95,4,1,0,0,96,0,0,3,1,96,4
23,Volyns'ka oblast,UA-07,24,42,15,1,18,32,27,32,9,0,96,0,4,0,0,100,0,0,0,0,96,4,0,0,0,96,0,0,4,0,83,7,0,10,0,50,0,0,0,50,93,4,0,0,3,89,0,0,7,4,93,0,3,0,4,89,8,0,3,0,80,7,0,13,0,44,0,0,0,56,93,7
24,Zakarpats'ka oblast,UA-21,45,27,10,0,18,29,20,38,12,1,94,0,2,2,2,96,0,0,2,2,96,0,2,2,0,100,0,0,0,0,98,2,0,0,0,57,0,43,0,0,89,4,5,0,2,91,2,5,2,0,96,2,0,2,0,98,0,0,2,0,98,2,0,0,0,48,0,52,0,0,96,4
25,Zaporiz'ka oblast,UA-23,16,37,19,2,26,37,30,32,1,0,76,0,0,2,22,97,0,0,3,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,69,2,25,4,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,0,0,3,97,3
26,Zhytomyrs'ka oblast,UA-18,19,37,18,0,26,24,23,20,32,1,95,0,0,5,0,95,0,0,5,0,95,0,0,5,0,100,0,0,0,0,45,53,0,2,0,95,5,0,0,0,77,4,10,5,4,85,5,0,5,5,95,0,0,5,0,95,0,5,0,0,35,59,4,2,0,90,5,0,0,5,89,11
