,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
0,Cherkas'ka oblast,UA-71,19,36,20,2,23,25,27,22,26,0,100,0,0,0,0,96,0,0,2,2,93,2,2,0,3,48,1,0,51,0,96,0,4,0,0,96,0,0,2,2,86,9,4,1,0,94,2,0,2,2,89,1,4,0,6,33,0,0,67,0,94,0,6,0,0,93,2,0,3,2,88,12
1,Chernihivs'ka oblast,UA-74,21,31,21,5,22,27,26,26,21,0,92,2,0,6,0,94,3,0,3,0,57,2,1,40,0,94,6,0,0,0,94,0,6,0,0,100,0,0,0,0,87,3,5,5,0,92,6,0,2,0,44,0,1,55,0,87,8,0,5,0,89,0,11,0,0,92,0,0,3,5,89,11
2,Chernivets'ka oblast,UA-77,21,28,20,5,26,19,35,31,15,0,99,1,0,0,0,97,2,0,1,0,97,3,0,0,0,72,0,2,0,26,97,0,0,0,3,95,3,0,0,2,92,4,1,3,0,94,2,1,3,0,94,0,5,1,0,66,0,2,1,31,92,0,1,0,7,94,3,0,2,1,92,8
3,Crimea,UA-43,18,34,19,1,28,28,35,37,0,0,100,0,0,0,0,54,0,0,46,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,21,33,17,3,26,31,34,32,3,0,90,0,10,0,0,96,1,0,2,1,97,2,0,0,1,99,0,0,1,0,99,1,0,0,0,99,0,0,1,0,83,1,0,0,16,96,3,0,1,0,94,2,2,1,1,98,1,0,1,0,99,1,0,0,0,99,0,0,1,0,97,3
5,Donetsk Oblast,UA-14,23,32,19,3,23,30,39,30,1,0,95,0,0,5,0,98,0,0,2,0,97,0,3,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,0,1,86,13,1,0,0,99,0,0,1,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,16,28,22,5,29,19,23,39,19,0,97,0,1,2,0,92,2,0,0,6,93,0,3,1,3,99,0,0,1,0,64,1,0,0,35,97,0,1,0,2,94,2,2,1,1,89,6,0,4,1,87,10,0,1,2,96,1,1,2,0,41,0,0,0,59,97,1,0,0,2,97,3
7,Kharkiv Oblast,UA-63,20,29,19,5,27,26,32,39,1,2,99,1,0,0,0,100,0,0,0,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,87,0,12,1,0,99,0,0,1,0,98,1,0,1,0,99,1,0,0,0,99,1,0,0,0,100,0,0,0,0,99,1
8,Khersons'ka oblast,UA-65,21,36,12,3,28,32,34,30,4,0,98,2,0,0,0,92,0,2,6,0,67,0,3,0,30,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96,0,0,4,0,92,2,2,2,2,49,1,0,1,49,98,0,0,0,2,98,0,0,0,2,98,0,0,0,2,100,0
9,Khmel'nyts'ka oblast,UA-68,19,36,16,2,27,24,22,24,30,0,94,2,1,3,0,95,4,0,0,1,85,11,3,1,0,40,0,59,1,0,94,1,3,2,0,99,0,0,0,1,92,5,0,2,1,89,8,0,3,0,84,3,10,3,0,32,0,67,1,0,84,4,8,4,0,95,4,0,0,1,92,8
