,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
0,Cherkas'ka oblast,UA-71,19,36,22,2,21,32,27,28,13,0,100,0,0,0,0,97,0,0,1,2,97,1,2,0,0,49,0,0,51,0,99,0,1,0,0,99,0,0,1,0,97,3,0,0,0,94,2,0,3,1,93,1,3,0,3,34,0,0,66,0,97,0,3,0,0,96,1,0,3,0,94,6
1,Chernihivs'ka oblast,UA-74,18,34,23,5,20,32,27,26,15,0,90,2,0,8,0,98,0,0,2,0,58,1,1,40,0,95,5,0,0,0,100,0,0,0,0,100,0,0,0,0,92,0,3,5,0,90,8,2,0,0,46,0,1,53,0,92,5,0,3,0,95,0,5,0,0,90,0,0,2,8,95,5
2,Chernivets'ka oblast,UA-77,22,28,19,4,27,20,34,39,7,0,100,0,0,0,0,99,1,0,0,0,99,1,0,0,0,77,0,1,0,22,98,0,0,0,2,98,2,0,0,0,96,1,1,2,0,98,0,0,2,0,99,0,1,0,0,72,0,1,0,27,98,0,0,0,2,96,3,0,1,0,94,6
3,Crimea,UA-43,21,35,20,0,24,31,35,34,0,0,100,0,0,0,0,50,0,0,50,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,20,33,18,3,26,32,33,31,4,0,89,0,11,0,0,97,1,0,2,0,100,0,0,0,0,99,1,0,0,0,99,1,0,0,0,100,0,0,0,0,83,0,0,0,17,96,2,0,2,0,99,1,0,0,0,99,1,0,0,0,99,1,0,0,0,99,0,1,0,0,99,1
5,Donetsk Oblast,UA-14,22,31,17,4,26,30,38,31,1,0,93,0,0,7,0,98,0,0,2,0,98,0,2,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,0,2,86,12,2,0,0,99,1,0,0,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,99,1
6,Ivano-Frankivs'ka oblast,UA-26,18,28,21,5,28,25,24,40,11,0,98,0,1,1,0,94,2,0,1,3,99,0,1,0,0,100,0,0,0,0,61,0,0,0,39,98,0,2,0,0,97,0,1,1,1,89,4,0,6,1,93,7,0,0,0,98,0,0,0,2,50,0,0,0,50,97,1,2,0,0,96,4
7,Kharkiv Oblast,UA-63,20,30,19,5,26,26,32,40,1,1,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,91,0,9,0,0,100,0,0,0,0,99,1,0,0,0,99,1,0,0,0,99,1,0,0,0,100,0,0,0,0,100,0
8,Khersons'ka oblast,UA-65,22,33,15,4,26,32,35,31,2,0,100,0,0,0,0,94,0,2,4,0,76,0,1,0,23,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,2,0,93,0,4,1,2,57,1,0,0,42,98,0,0,0,2,98,0,0,0,2,98,0,0,0,2,98,2
9,Khmel'nyts'ka oblast,UA-68,24,36,17,0,23,28,26,28,18,0,94,0,1,5,0,97,3,0,0,0,91,8,1,0,0,39,0,59,0,2,95,2,0,2,1,95,4,0,0,1,97,0,1,0,2,86,11,0,3,0,91,1,8,0,0,31,0,68,0,1,88,1,7,3,1,92,5,0,0,3,95,5
10,Kirovohrads'ka oblast,UA-35,23,30,14,1,32,31,31,32,6,0,98,0,0,2,0,95,0,5,0,0,100,0,0,0,0,95,2,0,3,0,100,0,0,0,0,70,0,0,30,0,100,0,0,0,0,91,2,2,0,5,98,2,0,0,0,93,5,0,2,0,95,2,0,3,0,59,0,1,39,1,100,0
