,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,18,32,17,3,30,29,27,29,14,1,99,0,0,1,0,99,0,0,1,0,97,0,3,0,0,45,0,0,55,0,99,1,0,0,0,99,0,0,1,0,91,1,6,2,0,96,3,1,0,0,97,0,3,0,0,34,0,0,66,0,99,1,0,0,0,95,1,0,4,0,94,6
1,Chernihivs'ka oblast,UA-74,18,31,16,3,32,25,20,21,34,0,95,0,0,5,0,100,0,0,0,0,41,0,4,53,2,100,0,0,0,0,91,4,5,0,0,100,0,0,0,0,91,4,0,0,5,95,5,0,0,0,36,0,0,63,1,91,0,5,0,4,83,9,4,4,0,100,0,0,0,0,91,9
2,Chernivets'ka oblast,UA-77,20,33,14,4,29,32,29,29,9,1,96,0,0,2,2,98,0,2,0,0,96,0,4,0,0,58,0,0,0,42,98,0,2,0,0,98,2,0,0,0,96,0,4,0,0,92,2,2,0,4,98,0,0,2,0,45,0,1,1,53,96,0,2,0,2,98,2,0,0,0,100,0
3,Crimea,UA-43,25,35,17,1,22,35,29,36,0,0,100,0,0,0,0,34,0,0,66,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,19,36,19,3,23,37,31,30,2,0,83,2,13,0,2,99,1,0,0,0,94,0,2,0,4,98,0,0,0,2,100,0,0,0,0,98,0,0,2,0,80,1,0,2,17,94,1,3,1,1,95,0,1,0,4,95,2,1,0,2,98,0,1,1,0,98,0,0,2,0,96,4
5,Donetsk Oblast,UA-14,19,32,18,6,25,40,26,33,1,0,100,0,0,0,0,97,0,0,1,2,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,92,8,0,0,0,99,1,0,0,0,100,0,0,0,0,99,0,1,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,26,32,13,4,25,27,29,30,12,2,93,0,0,7,0,93,4,0,0,3,96,0,0,3,1,96,3,0,1,0,49,0,0,0,51,97,3,0,0,0,89,0,10,1,0,83,6,0,11,0,92,4,0,3,1,96,3,0,1,0,37,0,0,0,63,96,4,0,0,0,97,3
7,Kharkiv Oblast,UA-63,16,28,21,5,30,26,28,34,3,9,100,0,0,0,0,98,0,0,2,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,69,0,31,0,0,100,0,0,0,0,98,0,2,0,0,98,2,0,0,0,98,0,0,0,2,98,0,0,0,2,100,0
8,Khersons'ka oblast,UA-65,15,32,16,0,37,33,40,27,0,0,100,0,0,0,0,100,0,0,0,0,82,0,0,0,18,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,72,0,0,0,28,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,19,35,20,5,21,32,25,29,12,2,98,0,0,2,0,99,1,0,0,0,93,1,1,1,4,46,0,54,0,0,95,0,4,1,0,94,5,0,1,0,90,1,7,2,0,93,3,0,4,0,89,3,2,1,5,42,0,58,0,0,95,0,4,1,0,94,5,0,1,0,93,7
10,Kirovohrads'ka oblast,UA-35,19,31,21,2,27,33,34,21,12,0,98,0,0,2,0,90,0,5,3,2,95,0,3,0,2,92,2,0,6,0,100,0,0,0,0,53,0,0,47,0,92,0,5,3,0,87,5,0,0,8,92,3,0,0,5,92,2,0,6,0,98,0,0,2,0,45,0,0,55,0,100,0
11,Kyiv city,UA-30,19,33,19,3,26,16,16,17,51,0,98,0,1,1,0,97,2,0,1,0,96,1,2,1,0,95,1,2,2,0,97,2,0,1,0,98,0,0,1,1,88,8,3,0,1,92,2,1,5,0,95,0,2,3,0,92,2,2,4,0,95,3,0,1,1,97,0,1,1,1,87,13
12,Kyivs'ka oblast,UA-32,21,28,19,5,27,16,17,14,53,0,96,1,1,2,0,97,0,1,2,0,92,3,5,0,0,97,2,1,0,0,91,5,0,3,1,99,0,0,1,0,44,53,2,1,0,94,3,1,1,1,94,0,4,2,0,96,3,1,0,0,82,9,4,3,2,99,0,0,1,0,36,64
13,Luhans'ka oblast,UA-09,19,32,19,3,27,36,38,26,0,0,100,0,0,0,0,83,0,0,14,3,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,91,9,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,21,30,17,3,29,23,28,31,17,1,97,1,0,2,0,46,52,0,1,1,94,3,0,3,0,94,0,1,3,2,91,2,1,4,2,93,2,2,0,3,90,3,6,1,0,40,2,0,57,1,89,3,4,4,0,89,2,2,4,3,87,3,1,5,4,87,4,2,0,7,94,6
15,Mykolaivs'ka oblast,UA-48,22,37,14,2,25,30,29,36,5,0,100,0,0,0,0,66,0,34,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,0,0,3,59,2,0,0,39,97,3,0,0,0,94,0,6,0,0,100,0,0,0,0,90,0,0,7,3,100,0
16,Odessa Oblast,UA-51,26,36,13,3,22,36,33,30,1,0,84,15,0,1,0,96,1,2,1,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,76,0,1,23,0,94,1,0,1,4,100,0,0,0,0,98,1,0,1,0,100,0,0,0,0,98,0,0,1,1,99,1
17,Poltavs'ka oblast,UA-53,24,31,17,4,24,27,29,30,13,1,93,0,4,2,1,98,0,0,1,1,94,4,1,0,1,55,45,0,0,0,95,1,3,0,1,98,2,0,0,0,87,0,9,1,3,95,3,2,0,0,93,1,5,0,1,42,58,0,0,0,91,3,4,1,1,96,3,1,0,0,95,5
