,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,in2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,in3,Львівська область,Миколаївська область,Севастополь,Луганська область,in4,Вінницька область,Криму,Чернігівська область,Херсонська область,in5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,in6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,in7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,in8,Київська область,Харківська,Одеська,Дніпропетровська,in9,Донецька,Запорізька,Львівська,Миколаївська,in10,Луганська,Вінницька,Чернігівська,Херсонська,in11,Полтавська,Хмельницька,Черкаська,Чернівецька,in12,Житомирська,Сумська,Рівненська,Івано-Франківська,in13,Тернопільська,Закарпатська,Кіровоградська,Волинська,in14,Київська
10,Kirovohrads'ka oblast,UA-35,21,26,17,3,33,27,41,26,6,0,97,0,0,3,0,95,0,5,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,76,0,0,24,0,100,0,0,0,0,92,3,0,0,5,100,0,0,0,0,97,3,0,0,0,100,0,0,0,0,71,0,0,27,2,100,0
11,Kyiv city,UA-30,19,32,16,3,30,20,22,26,32,0,98,1,1,0,0,97,2,0,1,0,97,1,2,0,0,97,0,2,1,0,95,1,1,2,1,99,0,0,0,1,93,3,1,1,2,94,1,0,5,0,95,1,2,1,1,95,1,2,2,0,93,1,1,3,2,97,0,0,1,2,93,7
12,Kyivs'ka oblast,UA-32,22,32,18,2,26,22,20,22,36,0,98,0,1,1,0,98,1,0,1,0,94,3,2,1,0,97,0,1,2,0,99,0,0,0,1,99,0,0,0,1,64,35,0,1,0,93,5,0,2,0,94,0,3,3,0,96,0,1,3,0,98,1,0,0,1,98,0,1,0,1,54,46
13,Luhans'ka oblast,UA-09,17,41,17,3,22,41,38,21,0,0,100,0,0,0,0,86,0,0,0,14,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,2,0,0,99,1,0,0,0,75,25,0,0,0,100,0,0,0,0,98,0,2,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,19,31,20,3,27,26,29,38,7,0,100,0,0,0,0,46,54,0,0,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,97,1,0,0,2,100,0,0,0,0,36,2,0,62,0,97,3,0,0,0,100,0,0,0,0,97,0,0,1,2,92,6,0,0,2,98,2
15,Mykolaivs'ka oblast,UA-48,31,29,15,4,21,34,28,35,3,0,100,0,0,0,0,74,0,26,0,0,97,3,0,0,0,97,0,0,3,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,57,0,0,0,43,97,0,3,0,0,97,0,0,3,0,97,3,0,0,0,100,0,0,0,0,100,0
16,Odessa Oblast,UA-51,18,32,20,2,28,30,33,36,1,0,92,8,0,0,0,99,0,0,1,0,98,1,0,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,87,0,0,13,0,100,0,0,0,0,98,0,2,0,0,98,0,1,1,0,100,0,0,0,0,100,0,0,0,0,100,0
17,Poltavs'ka oblast,UA-53,19,34,19,0,28,29,34,29,8,0,99,0,0,1,0,99,1,0,0,0,97,2,1,0,0,68,32,0,0,0,99,1,0,0,0,100,0,0,0,0,97,1,2,0,0,94,3,0,3,0,99,0,1,0,0,55,45,0,0,0,94,1,2,3,0,100,0,0,0,0,97,3
18,Rivnens'ka oblast,UA-56,28,30,14,3,25,34,19,22,25,0,90,0,5,5,0,95,0,0,0,5,100,0,0,0,0,95,0,5,0,0,22,0,0,78,0,90,0,0,0,10,77,9,5,4,5,75,8,4,13,0,95,5,0,0,0,95,0,5,0,0,16,0,0,84,0,77,0,0,0,23,81,19
19,Sevastopol' city,UA-40,27,30,8,2,33,25,45,30,0,0,100,0,0,0,0,5,0,0,95,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,22,31,13,3,31,29,31,34,6,0,100,0,0,0,0,98,0,0,0,2,95,0,5,0,0,100,0,0,0,0,88,0,12,0,0,100,0,0,0,0,90,2,6,2,0,100,0,0,0,0,93,3,2,2,0,100,0,0,0,0,54,0,46,0,0,100,0,0,0,0,98,2
21,Ternopil's'ka oblast,UA-61,17,26,24,4,29,24,36,30,10,0,97,1,0,2,0,96,4,0,0,0,94,4,2,0,0,96,0,2,0,2,94,0,0,2,4,50,50,0,0,0,94,0,2,4,0,93,2,0,5,0,96,0,4,0,0,94,0,4,0,2,94,0,0,2,4,42,56,0,0,2,93,7
22,Vinnyts'ka oblast,UA-05,20,33,17,2,28,26,26,38,10,0,99,0,0,1,0,100,0,0,0,0,53,47,0,0,0,95,0,3,2,0,99,1,0,0,0,99,1,0,0,0,99,0,0,1,0,92,4,1,3,0,42,1,57,0,0,94,1,3,2,0,97,3,0,0,0,97,1,0,2,0,85,15
23,Volyns'ka oblast,UA-07,19,32,17,3,29,35,26,26,13,0,96,4,0,0,0,100,0,0,0,0,96,0,4,0,0,96,0,4,0,0,84,4,0,12,0,34,1,1,0,64,92,4,0,4,0,85,0,0,15,0,92,0,0,4,4,96,0,4,0,0,84,4,0,12,0,26,1,1,0,72,85,15
24,Zakarpats'ka oblast,UA-21,39,25,14,1,21,32,29,30,9,0,100,0,0,0,0,95,3,0,0,2,100,0,0,0,0,100,0,0,0,0,98,0,0,0,2,57,1,42,0,0,100,0,0,0,0,92,0,0,8,0,98,2,0,0,0,100,0,0,0,0,93,0,0,5,2,48,1,51,0,0,100,0
25,Zaporiz'ka oblast,UA-23,20,31,13,3,33,33,29,37,1,0,88,0,0,0,12,98,0,0,2,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,84,0,16,0,0,99,1,0,0,0,99,0,1,0,0,99,0,1,0,0,100,0,0,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,25,34,13,5,23,29,29,22,19,1,100,0,0,0,0,100,0,0,0,0,91,9,0,0,0,100,0,0,0,0,57,43,0,0,0,100,0,0,0,0,94,3,3,0,0,94,3,0,3,0,88,0,12,0,0,100,0,0,0,0,45,55,0,0,0,100,0,0,0,0,94,6
