,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,10,38,15,2,35,31,29,20,19,1,95,0,1,4,0,93,0,2,2,3,96,2,0,0,2,50,0,1,49,0,98,2,0,0,0,96,0,0,4,0,86,9,4,0,1,88,5,2,2,3,91,4,2,1,2,40,0,0,60,0,96,2,0,0,2,91,2,0,4,3,88,12
1,Chernihivs'ka oblast,UA-74,25,30,19,2,24,27,25,22,26,0,100,0,0,0,0,87,0,0,13,0,37,0,0,60,3,100,0,0,0,0,93,0,7,0,0,100,0,0,0,0,100,0,0,0,0,76,0,6,6,12,37,0,0,61,2,93,0,7,0,0,93,0,7,0,0,100,0,0,0,0,100,0
2,Chernivets'ka oblast,UA-77,23,31,19,1,26,33,32,24,11,0,95,2,0,0,3,95,0,0,2,3,98,0,2,0,0,58,0,1,0,41,100,0,0,0,0,98,0,0,0,2,92,3,3,2,0,95,0,3,0,2,98,2,0,0,0,50,3,1,0,46,98,0,0,0,2,95,2,0,0,3,95,5
3,Crimea,UA-43,19,33,17,2,29,35,37,28,0,0,100,0,0,0,0,40,0,0,60,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,18,33,15,3,31,32,32,32,4,0,88,0,12,0,0,93,1,2,2,2,96,1,0,1,2,98,0,1,1,0,98,1,1,0,0,97,1,0,2,0,83,0,1,1,15,93,0,3,2,2,90,3,1,3,3,97,1,1,1,0,97,1,2,0,0,97,1,0,2,0,98,2
5,Donetsk Oblast,UA-14,21,35,10,0,34,36,36,27,0,1,89,0,1,10,0,93,1,0,5,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,91,0,6,0,3,86,12,0,2,0,96,1,1,2,0,100,0,0,0,0,97,1,2,0,0,99,1,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,23,35,21,1,20,30,25,35,9,1,94,1,1,4,0,94,5,0,1,0,88,6,5,1,0,97,0,0,0,3,53,0,0,0,47,97,2,1,0,0,91,3,4,1,1,87,4,0,9,0,93,0,6,1,0,94,0,1,0,5,42,1,0,0,57,91,3,1,0,5,94,6
7,Kharkiv Oblast,UA-63,18,33,13,2,34,35,27,22,3,13,98,0,0,2,0,100,0,0,0,0,98,0,2,0,0,92,4,0,2,2,100,0,0,0,0,100,0,0,0,0,71,0,29,0,0,96,2,0,2,0,100,0,0,0,0,92,4,0,2,2,96,0,2,0,2,100,0,0,0,0,100,0
8,Khersons'ka oblast,UA-65,25,39,10,4,22,39,28,31,2,0,100,0,0,0,0,91,0,4,5,0,60,0,0,0,40,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96,0,0,0,4,52,0,0,0,48,100,0,0,0,0,96,0,0,4,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,20,35,18,3,24,27,26,27,20,0,92,0,0,6,2,92,4,0,0,4,89,0,8,2,1,42,0,58,0,0,96,2,2,0,0,94,4,0,0,2,89,7,4,0,0,86,7,1,6,0,91,3,0,2,4,35,0,65,0,0,92,4,2,0,2,87,4,6,0,3,91,9
10,Kirovohrads'ka oblast,UA-35,21,42,18,1,18,39,20,31,9,1,91,3,0,3,3,94,3,3,0,0,89,0,0,0,11,100,0,0,0,0,100,0,0,0,0,64,0,0,36,0,94,0,3,3,0,89,3,3,2,3,86,0,2,0,12,100,0,0,0,0,94,3,0,3,0,54,0,1,43,2,100,0
11,Kyiv city,UA-30,18,34,14,5,29,17,15,20,48,0,95,2,0,0,3,96,0,3,1,0,95,3,0,2,0,97,0,2,1,0,98,2,0,0,0,100,0,0,0,0,88,10,0,2,0,92,0,3,0,5,95,0,3,2,0,93,0,4,3,0,95,4,0,0,1,97,0,2,0,1,86,14
12,Kyivs'ka oblast,UA-32,17,29,15,5,34,19,19,20,41,1,90,7,0,3,0,95,3,0,0,2,90,0,3,3,4,97,2,0,1,0,97,0,2,1,0,100,0,0,0,0,45,49,3,3,0,90,5,0,5,0,88,3,0,5,4,93,4,0,3,0,93,4,2,1,0,98,0,0,0,2,39,61
13,Luhans'ka oblast,UA-09,28,35,12,2,23,39,32,28,1,0,100,0,0,0,0,98,0,0,2,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,21,33,15,3,28,24,26,33,17,0,94,0,1,4,1,52,46,1,0,1,92,2,1,2,3,95,0,2,1,2,92,2,1,3,2,91,5,1,1,2,88,8,2,1,1,43,3,0,52,2,86,5,3,3,3,92,1,3,2,2,85,4,1,6,4,88,6,1,1,4,88,12
15,Mykolaivs'ka oblast,UA-48,10,44,18,4,24,47,21,26,6,0,100,0,0,0,0,71,0,26,3,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,59,0,0,0,41,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96,0,0,0,4,100,0
16,Odessa Oblast,UA-51,20,31,19,2,28,31,34,34,1,0,83,17,0,0,0,88,0,2,8,2,99,1,0,0,0,99,0,1,0,0,98,1,1,0,0,99,0,0,1,0,72,1,2,25,0,94,1,1,0,4,93,3,2,2,0,98,0,2,0,0,96,1,3,0,0,98,0,1,1,0,95,5
17,Poltavs'ka oblast,UA-53,25,33,20,3,19,30,32,33,4,1,96,0,1,3,0,96,1,0,3,0,94,0,2,3,1,59,40,0,1,0,88,3,4,5,0,97,2,0,1,0,85,4,10,0,1,90,7,0,3,0,94,0,0,5,1,51,49,0,0,0,87,3,6,4,0,96,1,2,1,0,93,7
18,Rivnens'ka oblast,UA-56,23,32,17,1,27,30,25,28,17,0,93,0,5,2,0,88,5,0,2,5,98,0,2,0,0,98,0,0,2,0,37,2,0,61,0,88,2,0,0,10,84,12,0,0,4,84,4,0,10,2,93,7,0,0,0,98,0,0,2,0,31,2,0,67,0,84,2,2,0,12,82,18
19,Sevastopol' city,UA-40,10,36,32,0,22,39,29,32,0,0,100,0,0,0,0,4,0,0,96,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,17,37,12,7,27,38,25,30,7,0,100,0,0,0,0,100,0,0,0,0,96,0,0,4,0,96,4,0,0,0,60,0,40,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,93,0,3,4,0,96,4,0,0,0,49,4,45,2,0,96,0,0,0,4,100,0
21,Ternopil's'ka oblast,UA-61,19,32,18,5,26,28,24,30,18,0,98,0,2,0,0,93,5,2,0,0,95,0,0,3,2,98,2,0,0,0,93,0,0,5,2,38,60,0,1,1,86,10,0,2,2,84,2,0,10,4,95,0,0,3,2,90,3,2,3,2,88,0,0,5,7,33,64,0,0,3,86,14
22,Vinnyts'ka oblast,UA-05,23,37,12,4,24,32,27,26,14,1,94,1,0,5,0,94,1,5,0,0,56,43,1,0,0,98,0,1,1,0,99,1,0,0,0,97,1,1,0,1,91,5,3,1,0,86,4,1,4,5,45,0,55,0,0,97,1,1,1,0,99,1,0,0,0,97,1,1,0,1,91,9
23,Volyns'ka oblast,UA-07,17,33,14,5,31,26,27,35,12,0,94,0,3,3,0,88,6,0,0,6,97,0,0,0,3,97,0,3,0,0,97,0,3,0,0,34,0,0,1,65,88,3,3,3,3,83,6,0,9,2,83,12,0,3,2,94,0,3,0,3,91,3,3,3,0,30,0,0,1,69,97,3
24,Zakarpats'ka oblast,UA-21,31,30,16,1,22,29,20,37,14,0,98,0,0,2,0,98,2,0,0,0,96,0,0,4,0,98,0,2,0,0,96,0,2,2,0,64,0,36,0,0,96,2,2,0,0,91,6,0,1,2,94,0,0,6,0,96,2,2,0,0,94,2,2,2,0,57,0,42,0,1,96,4
25,Zaporiz'ka oblast,UA-23,25,27,20,2,26,28,30,39,3,0,85,0,3,0,12,94,0,0,6,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,94,0,0,3,3,72,0,24,2,2,100,0,0,0,0,100,0,0,0,0,97,3,0,0,0,100,0,0,0,0,100,0
