,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,21,35,17,3,24,32,29,28,11,0,94,3,0,2,1,100,0,0,0,0,92,1,5,1,1,52,0,0,48,0,99,1,0,0,0,100,0,0,0,0,87,6,1,6,0,94,4,1,1,0,95,0,3,1,1,41,0,0,58,1,99,1,0,0,0,98,0,0,1,1,92,8
1,Chernihivs'ka oblast,UA-74,28,34,11,3,24,29,33,17,21,0,100,0,0,0,0,97,0,0,3,0,51,0,1,47,1,100,0,0,0,0,89,3,8,0,0,100,0,0,0,0,95,0,3,0,2,95,0,5,0,0,46,0,0,53,1,97,3,0,0,0,89,3,8,0,0,100,0,0,0,0,97,3
2,Chernivets'ka oblast,UA-77,27,28,14,5,26,26,36,32,6,0,98,0,0,0,2,96,0,0,4,0,98,0,0,0,2,53,0,1,0,46,96,0,0,0,4,100,0,0,0,0,100,0,0,0,0,91,0,5,2,2,96,0,2,0,2,44,0,1,1,54,96,0,0,0,4,96,0,0,2,2,96,4
3,Crimea,UA-43,21,32,17,1,29,30,42,28,0,0,100,0,0,0,0,47,0,0,53,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,1
4,Dnipropetrovsk Oblast,UA-12,23,32,20,2,23,36,31,31,2,0,86,0,11,2,1,97,2,0,0,1,95,1,1,1,2,99,1,0,0,0,99,1,0,0,0,98,0,0,1,1,84,0,2,0,14,93,2,3,2,0,95,1,2,1,1,98,2,0,0,0,98,1,0,1,0,98,0,0,1,1,99,1
5,Donetsk Oblast,UA-14,23,33,16,2,26,36,30,34,0,0,92,0,0,8,0,98,0,0,2,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,90,10,0,0,0,99,0,0,1,0,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,99,1
6,Ivano-Frankivs'ka oblast,UA-26,19,36,18,2,25,31,33,29,7,0,90,1,3,4,2,96,3,0,1,0,96,0,3,0,1,98,1,0,1,0,54,0,0,0,46,97,1,1,0,1,93,1,1,2,3,87,4,3,6,0,99,0,0,0,1,97,2,0,1,0,45,0,0,0,55,94,3,2,0,1,97,3
7,Kharkiv Oblast,UA-63,22,34,15,3,26,30,37,28,1,4,100,0,0,0,0,99,1,0,0,0,100,0,0,0,0,99,1,0,0,0,100,0,0,0,0,99,0,0,0,1,84,0,15,0,1,97,1,0,2,0,99,0,0,0,1,99,1,0,0,0,99,0,0,0,1,95,1,0,1,3,100,0
8,Khersons'ka oblast,UA-65,27,34,17,5,17,38,31,31,0,0,95,5,0,0,0,100,0,0,0,0,62,0,0,0,38,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,95,0,0,5,0,100,0,0,0,0,56,0,0,0,44,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,95,5
9,Khmel'nyts'ka oblast,UA-68,26,32,15,5,22,26,33,27,14,0,92,1,1,1,5,96,3,0,0,1,92,1,3,1,3,46,0,54,0,0,88,7,0,5,0,96,1,0,3,0,91,1,4,1,3,88,1,4,7,0,90,1,4,2,3,38,0,62,0,0,88,7,0,5,0,95,1,0,3,1,97,3
