,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,20,41,11,3,25,37,25,28,9,1,97,0,1,2,0,97,0,0,3,0,97,0,1,2,0,69,0,0,31,0,94,0,3,3,0,99,0,0,1,0,92,3,4,0,1,99,1,0,0,0,97,0,1,2,0,58,0,0,42,0,94,0,3,3,0,99,0,0,1,0,96,4
1,Chernihivs'ka oblast,UA-74,17,40,11,3,29,36,28,16,20,0,100,0,0,0,0,93,4,0,3,0,61,0,0,39,0,100,0,0,0,0,96,0,4,0,0,100,0,0,0,0,96,4,0,0,0,96,0,0,4,0,53,0,0,47,0,100,0,0,0,0,96,0,4,0,0,100,0,0,0,0,93,7
2,Chernivets'ka oblast,UA-77,28,27,16,1,28,24,29,30,17,0,96,0,0,4,0,92,4,4,0,0,92,8,0,0,0,55,0,0,0,45,96,0,0,0,4,92,0,8,0,0,96,0,0,4,0,76,3,0,7,14,88,0,12,0,0,43,0,0,0,57,92,0,0,0,8,85,0,11,0,4,100,0
3,Crimea,UA-43,24,34,15,4,23,32,36,32,0,0,100,0,0,0,0,32,0,0,68,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,23,36,14,1,26,37,31,29,3,0,87,0,11,2,0,96,1,0,1,2,98,0,1,1,0,100,0,0,0,0,100,0,0,0,0,98,1,0,0,1,83,0,1,0,16,91,3,3,3,0,97,2,0,1,0,100,0,0,0,0,99,0,0,0,1,95,1,1,1,2,98,2
5,Donetsk Oblast,UA-14,22,35,15,3,25,41,28,31,0,0,97,0,0,3,0,95,0,0,5,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,95,5,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,1,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,19,41,14,1,25,33,28,32,7,0,99,0,1,0,0,95,3,0,1,1,96,0,0,3,1,99,0,0,0,1,59,0,0,0,41,93,5,1,0,1,92,1,5,1,1,90,1,0,9,0,93,1,0,5,1,98,1,0,0,1,47,0,0,0,53,90,5,2,0,3,99,1
7,Kharkiv Oblast,UA-63,24,32,16,2,26,29,30,33,1,7,100,0,0,0,0,100,0,0,0,0,98,0,2,0,0,98,2,0,0,0,100,0,0,0,0,98,0,2,0,0,74,0,26,0,0,100,0,0,0,0,100,0,0,0,0,95,5,0,0,0,92,2,3,3,0,98,0,2,0,0,98,2
8,Khersons'ka oblast,UA-65,11,34,14,2,39,35,37,26,2,0,100,0,0,0,0,85,0,0,15,0,77,0,0,0,23,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,63,0,7,0,30,95,0,5,0,0,100,0,0,0,0,90,0,0,10,0,100,0
9,Khmel'nyts'ka oblast,UA-68,23,30,18,3,26,28,28,29,15,0,98,0,2,0,0,96,0,2,0,2,100,0,0,0,0,52,0,47,0,1,92,2,0,6,0,98,0,0,0,2,96,0,2,0,2,96,0,0,2,2,94,2,2,2,0,43,0,54,0,3,84,4,4,6,2,96,2,0,0,2,100,0
