,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,in2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,in3,Львівська область,Миколаївська область,Севастополь,Луганська область,in4,Вінницька область,Криму,Чернігівська область,Херсонська область,in5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,in6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,in7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,in8,Київська область,Харківська,Одеська,Дніпропетровська,in9,Донецька,Запорізька,Львівська,Миколаївська,in10,Луганська,Вінницька,Чернігівська,Херсонська,in11,Полтавська,Хмельницька,Черкаська,Чернівецька,in12,Житомирська,Сумська,Рівненська,Івано-Франківська,in13,Тернопільська,Закарпатська,Кіровоградська,Волинська,in14,Київська
12,Kyivs'ka oblast,UA-32,24,29,14,5,28,19,22,23,36,0,100,0,0,0,0,96,1,0,3,0,99,0,1,0,0,100,0,0,0,0,99,0,0,0,1,99,0,0,1,0,70,30,0,0,0,98,0,0,1,1,94,5,1,0,0,99,0,0,0,1,96,0,2,1,1,97,0,0,2,1,57,43
13,Luhans'ka oblast,UA-09,23,30,18,4,25,33,37,28,2,0,100,0,0,0,0,85,0,0,1,14,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,0,2,98,0,2,0,0,76,24,0,0,0,98,2,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,16,33,19,3,29,25,34,34,7,0,100,0,0,0,0,55,45,0,0,0,97,1,2,0,0,100,0,0,0,0,99,0,0,0,1,98,0,1,0,1,98,0,2,0,0,45,0,0,55,0,95,4,1,0,0,99,0,0,1,0,96,1,0,2,1,98,0,1,0,1,99,1
15,Mykolaivs'ka oblast,UA-48,20,29,16,1,34,28,33,37,2,0,100,0,0,0,0,76,0,24,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,2,0,100,0,0,0,0,65,1,0,0,34,100,0,0,0,0,98,0,0,0,2,100,0,0,0,0,96,0,0,2,2,100,0
16,Odessa Oblast,UA-51,19,31,18,4,28,30,34,35,1,0,92,8,0,0,0,97,0,0,3,0,99,0,0,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,83,0,0,17,0,99,1,0,0,0,97,0,2,0,1,100,0,0,0,0,100,0,0,0,0,99,0,0,0,1,99,1
17,Poltavs'ka oblast,UA-53,16,33,20,4,27,33,27,33,7,0,100,0,0,0,0,96,2,0,0,2,100,0,0,0,0,55,45,0,0,0,98,0,2,0,0,100,0,0,0,0,98,0,2,0,0,96,0,2,2,0,94,2,4,0,0,39,61,0,0,0,98,0,2,0,0,98,0,2,0,0,94,6
18,Rivnens'ka oblast,UA-56,23,27,22,5,23,21,32,31,16,0,98,0,2,0,0,95,3,0,2,0,91,2,7,0,0,98,0,0,2,0,35,0,0,65,0,89,0,2,0,9,93,5,0,0,2,93,0,0,5,2,93,2,3,0,2,98,0,0,2,0,27,0,0,73,0,85,0,2,0,13,91,9
19,Sevastopol' city,UA-40,33,37,17,0,13,37,39,24,0,0,100,0,0,0,0,4,0,0,96,0,95,0,5,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,22,31,13,5,29,30,34,30,6,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96,4,0,0,0,73,0,27,0,0,100,0,0,0,0,98,0,2,0,0,98,0,0,0,2,98,2,0,0,0,92,4,2,2,0,51,0,48,0,1,100,0,0,0,0,98,2
21,Ternopil's'ka oblast,UA-61,14,32,18,5,31,25,33,32,10,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,93,0,5,0,2,94,0,0,2,4,49,51,0,0,0,98,2,0,0,0,96,0,0,4,0,94,4,0,0,2,91,0,7,0,2,94,0,0,2,4,44,56,0,0,0,94,6
22,Vinnyts'ka oblast,UA-05,16,30,17,1,36,29,30,30,11,0,99,0,0,0,1,100,0,0,0,0,41,59,0,0,0,97,0,3,0,0,96,2,0,1,1,100,0,0,0,0,99,1,0,0,0,97,0,1,2,0,32,1,67,0,0,96,1,3,0,0,92,4,0,3,1,99,1,0,0,0,90,10
23,Volyns'ka oblast,UA-07,22,33,23,4,18,28,29,34,9,0,97,3,0,0,0,91,3,0,6,0,94,0,3,3,0,100,0,0,0,0,97,0,0,3,0,33,0,0,1,66,94,3,0,3,0,86,0,0,14,0,94,3,0,3,0,97,0,3,0,0,86,0,0,14,0,27,1,0,0,72,94,6
24,Zakarpats'ka oblast,UA-21,41,20,15,4,20,29,36,32,3,0,100,0,0,0,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,74,0,26,0,0,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,97,0,3,0,0,66,0,34,0,0,100,0
25,Zaporiz'ka oblast,UA-23,22,30,16,5,27,32,32,35,1,0,99,0,0,0,1,99,0,0,1,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,89,0,10,1,0,99,1,0,0,0,98,0,0,2,0,100,0,0,0,0,98,0,0,1,1,100,0
26,Zhytomyrs'ka oblast,UA-18,21,44,9,5,21,27,26,26,21,0,100,0,0,0,0,100,0,0,0,0,97,3,0,0,0,100,0,0,0,0,52,48,0,0,0,100,0,0,0,0,100,0,0,0,0,94,0,0,6,0,94,3,3,0,0,97,0,3,0,0,36,64,0,0,0,94,0,0,6,0,86,14
