,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,20,36,19,2,23,28,30,23,19,0,99,0,1,0,0,95,0,0,2,3,95,1,3,0,1,43,1,0,56,0,99,0,1,0,0,95,0,0,5,0,95,4,0,0,1,96,0,1,3,0,93,2,4,0,1,35,1,0,64,0,99,0,1,0,0,94,1,0,5,0,96,4
1,Chernihivs'ka oblast,UA-74,29,36,10,3,22,31,21,29,18,1,100,0,0,0,0,98,0,0,2,0,48,1,1,49,1,100,0,0,0,0,96,0,4,0,0,100,0,0,0,0,96,0,4,0,0,100,0,0,0,0,43,0,1,55,1,100,0,0,0,0,96,0,4,0,0,100,0,0,0,0,100,0
2,Chernivets'ka oblast,UA-77,24,29,14,5,28,28,35,29,8,0,98,0,0,2,0,100,0,0,0,0,96,2,2,0,0,49,0,1,0,50,100,0,0,0,0,91,5,4,0,0,100,0,0,0,0,91,3,2,2,2,96,0,2,0,2,42,0,2,0,56,93,2,0,2,3,83,6,7,2,2,98,2
3,Crimea,UA-43,19,36,19,2,24,33,32,35,0,0,100,0,0,0,0,40,0,0,60,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,20,35,15,4,26,34,30,33,3,0,84,0,14,0,2,97,1,1,1,0,97,0,0,0,3,99,0,1,0,0,98,1,0,1,0,98,0,2,0,0,81,0,1,1,17,94,0,2,2,2,97,0,1,0,2,98,0,1,0,1,97,1,1,1,0,98,0,2,0,0,99,1
5,Donetsk Oblast,UA-14,21,36,19,3,21,38,33,28,1,0,99,0,0,1,0,95,0,0,4,1,99,0,1,0,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,95,5,0,0,0,99,1,0,0,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,21,36,15,3,25,31,31,27,11,0,96,0,0,4,0,88,7,0,2,3,97,0,0,0,3,96,1,1,0,2,53,0,0,0,47,97,2,0,0,1,93,3,1,2,1,86,4,0,10,0,94,3,0,0,3,95,1,1,0,3,47,1,0,0,52,97,2,0,0,1,95,5
7,Kharkiv Oblast,UA-63,24,37,15,0,24,38,29,24,2,7,99,0,1,0,0,100,0,0,0,0,99,1,0,0,0,95,2,0,3,0,99,0,1,0,0,100,0,0,0,0,81,0,18,0,1,100,0,0,0,0,99,0,1,0,0,95,2,0,3,0,97,0,3,0,0,99,1,0,0,0,99,1
8,Khersons'ka oblast,UA-65,22,33,19,4,22,36,32,31,1,0,100,0,0,0,0,92,0,0,8,0,81,0,0,0,19,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96,4,0,0,0,75,0,0,0,25,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,20,36,19,3,22,35,28,28,9,0,100,0,0,0,0,97,2,0,0,1,94,2,2,1,1,42,0,57,0,1,94,1,0,4,1,98,1,0,0,1,98,1,0,1,0,96,0,0,4,0,94,1,3,1,1,38,0,61,0,1,93,2,0,4,1,95,3,1,0,1,99,1
