,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,in2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,in3,Львівська область,Миколаївська область,Севастополь,Луганська область,in4,Вінницька область,Криму,Чернігівська область,Херсонська область,in5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,in6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,in7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,in8,Київська область,Харківська,Одеська,Дніпропетровська,in9,Донецька,Запорізька,Львівська,Миколаївська,in10,Луганська,Вінницька,Чернігівська,Херсонська,in11,Полтавська,Хмельницька,Черкаська,Чернівецька,in12,Житомирська,Сумська,Рівненська,Івано-Франківська,in13,Тернопільська,Закарпатська,Кіровоградська,Волинська,in14,Київська
10,Kirovohrads'ka oblast,UA-35,15,28,10,0,47,23,43,19,14,1,100,0,0,0,0,96,0,4,0,0,96,0,4,0,0,96,0,0,4,0,93,0,7,0,0,59,0,0,41,0,93,3,4,0,0,83,0,3,3,11,89,0,4,3,4,96,0,0,4,0,89,0,8,3,0,47,0,0,53,0,96,4
11,Kyiv city,UA-30,21,34,15,3,27,13,16,22,49,0,97,1,0,0,2,93,4,3,0,0,93,3,0,4,0,92,1,4,2,1,90,3,1,4,2,94,1,0,3,2,85,8,2,4,1,86,0,2,9,3,89,1,4,5,1,86,2,5,6,1,83,4,2,4,7,90,1,1,4,4,78,22
12,Kyivs'ka oblast,UA-32,18,36,17,1,28,17,18,21,44,0,100,0,0,0,0,99,1,0,0,0,93,0,2,3,2,97,2,1,0,0,93,6,1,0,0,99,0,1,0,0,71,29,0,0,0,97,0,2,1,0,91,0,0,7,2,95,2,2,1,0,90,5,5,0,0,99,0,1,0,0,51,49
13,Luhans'ka oblast,UA-09,29,26,19,7,19,31,35,34,0,0,100,0,0,0,0,87,0,0,0,13,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,3,0,0,100,0,0,0,0,83,17,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,20,32,16,3,29,18,27,37,18,0,96,2,1,0,1,59,39,0,1,1,96,0,3,0,1,98,0,1,0,1,97,1,1,1,0,96,0,0,2,2,92,3,2,3,0,47,0,1,52,0,97,2,0,0,1,95,0,3,0,2,93,0,4,2,1,94,3,0,1,2,92,8
15,Mykolaivs'ka oblast,UA-48,20,29,17,7,27,26,38,31,5,0,100,0,0,0,0,64,0,30,6,0,100,0,0,0,0,96,0,0,4,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,56,0,0,0,44,100,0,0,0,0,96,0,0,4,0,100,0,0,0,0,100,0,0,0,0,100,0
16,Odessa Oblast,UA-51,18,27,19,3,33,28,38,34,0,0,89,11,0,0,0,93,0,1,6,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,79,1,0,20,0,98,0,0,1,1,99,0,0,0,1,100,0,0,0,0,100,0,0,0,0,99,0,0,1,0,98,2
17,Poltavs'ka oblast,UA-53,21,34,17,5,23,21,39,30,10,0,100,0,0,0,0,100,0,0,0,0,94,2,0,4,0,70,30,0,0,0,94,0,6,0,0,100,0,0,0,0,96,4,0,0,0,98,0,0,2,0,90,2,2,6,0,57,42,1,0,0,92,0,6,2,0,100,0,0,0,0,92,8
18,Rivnens'ka oblast,UA-56,14,45,9,5,27,24,21,25,30,0,100,0,0,0,0,88,8,4,0,0,100,0,0,0,0,91,4,0,0,5,43,4,2,51,0,91,5,0,0,4,96,0,0,4,0,84,0,0,12,4,100,0,0,0,0,88,4,4,0,4,34,3,3,60,0,91,5,0,0,4,75,25
19,Sevastopol' city,UA-40,22,36,22,1,19,44,28,28,0,0,100,0,0,0,0,3,0,0,97,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,17,13,23,3,44,8,22,48,22,0,100,0,0,0,0,92,0,0,8,0,100,0,0,0,0,100,0,0,0,0,39,0,61,0,0,100,0,0,0,0,100,0,0,0,0,92,0,0,0,8,100,0,0,0,0,100,0,0,0,0,31,0,69,0,0,100,0,0,0,0,100,0
21,Ternopil's'ka oblast,UA-61,14,35,18,0,33,23,22,33,22,0,96,0,0,0,4,83,14,3,0,0,86,0,7,7,0,100,0,0,0,0,100,0,0,0,0,55,43,2,0,0,86,7,7,0,0,76,0,3,15,6,89,3,0,8,0,96,0,4,0,0,89,0,0,4,7,46,53,1,0,0,86,14
22,Vinnyts'ka oblast,UA-05,18,36,18,3,25,24,16,31,28,1,100,0,0,0,0,96,0,0,4,0,38,60,0,1,1,100,0,0,0,0,96,0,0,4,0,100,0,0,0,0,88,4,8,0,0,91,0,5,0,4,20,0,78,1,1,96,0,4,0,0,91,0,0,4,5,96,0,0,4,0,84,16
23,Volyns'ka oblast,UA-07,16,48,11,4,21,24,19,24,32,1,100,0,0,0,0,89,0,5,0,6,95,0,0,5,0,95,0,0,5,0,85,0,10,5,0,47,0,0,0,53,80,10,5,5,0,85,0,5,0,10,89,5,0,6,0,95,0,0,5,0,77,0,14,9,0,33,0,0,0,67,80,20
24,Zakarpats'ka oblast,UA-21,41,24,10,1,24,18,25,43,14,0,95,3,0,0,2,95,2,0,3,0,90,2,6,2,0,100,0,0,0,0,95,2,3,0,0,61,0,39,0,0,92,0,6,2,0,95,0,2,3,0,90,2,6,2,0,100,0,0,0,0,92,2,3,0,3,50,0,50,0,0,92,8
25,Zaporiz'ka oblast,UA-23,17,36,14,3,30,33,37,29,1,0,87,0,0,0,13,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,66,0,34,0,0,95,0,0,2,3,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,22,38,15,0,25,26,21,24,29,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,86,0,0,14,0,33,65,0,0,2,93,7,0,0,0,86,7,0,7,0,93,0,0,7,0,86,14,0,0,0,86,0,0,14,0,22,77,0,0,1,92,8,0,0,0,86,14
