,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,23,33,13,4,27,27,29,25,19,0,99,1,0,0,0,97,0,0,3,0,94,2,1,1,2,45,0,0,55,0,99,1,0,0,0,100,0,0,0,0,92,3,0,5,0,100,0,0,0,0,95,0,2,1,2,34,1,0,65,0,99,1,0,0,0,100,0,0,0,0,97,3
1,Chernihivs'ka oblast,UA-74,26,33,11,2,28,32,35,19,14,0,100,0,0,0,0,97,3,0,0,0,56,0,0,44,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,91,0,6,3,0,48,0,0,52,0,94,3,3,0,0,94,0,0,6,0,100,0,0,0,0,97,3
2,Chernivets'ka oblast,UA-77,21,30,15,4,30,30,34,30,6,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,56,0,0,0,44,92,0,0,2,6,98,2,0,0,0,100,0,0,0,0,98,0,0,2,0,100,0,0,0,0,49,0,0,0,51,92,0,0,2,6,98,2,0,0,0,100,0
3,Crimea,UA-43,21,34,16,2,27,29,40,31,0,0,100,0,0,0,0,40,0,0,60,0,98,0,2,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,19,34,14,3,30,33,33,33,1,0,88,0,12,0,0,100,0,0,0,0,98,1,1,0,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,84,0,1,0,15,98,0,0,2,0,99,0,1,0,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,98,2
5,Donetsk Oblast,UA-14,16,38,14,3,29,37,32,30,1,0,98,0,0,2,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,95,5,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,99,0,0,0,1,100,0
6,Ivano-Frankivs'ka oblast,UA-26,17,33,11,4,35,26,28,36,10,0,97,1,2,0,0,90,10,0,0,0,100,0,0,0,0,100,0,0,0,0,42,0,0,0,58,97,3,0,0,0,97,0,0,1,2,87,0,0,13,0,99,0,1,0,0,99,0,0,1,0,34,0,0,0,66,97,3,0,0,0,97,3
7,Kharkiv Oblast,UA-63,19,33,16,4,28,29,35,35,0,1,100,0,0,0,0,98,1,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,90,0,10,0,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
8,Khersons'ka oblast,UA-65,17,39,10,2,32,37,32,30,1,0,100,0,0,0,0,98,0,0,2,0,77,0,0,0,23,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,94,0,0,2,4,96,0,2,0,2,65,0,0,0,35,98,0,0,0,2,100,0,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,19,36,17,5,23,33,24,25,18,0,100,0,0,0,0,99,0,1,0,0,99,1,0,0,0,40,1,58,1,0,87,11,1,1,0,95,1,0,2,2,99,0,0,1,0,95,2,0,1,2,97,0,1,0,2,32,1,67,0,0,81,13,2,3,1,93,2,0,2,3,99,1
10,Kirovohrads'ka oblast,UA-35,15,48,8,9,20,41,24,26,9,0,98,0,0,0,2,98,0,2,0,0,100,0,0,0,0,98,0,0,2,0,100,0,0,0,0,49,0,0,51,0,100,0,0,0,0,94,0,2,2,2,100,0,0,0,0,98,0,0,2,0,94,2,2,0,2,42,0,0,58,0,100,0
11,Kyiv city,UA-30,18,34,18,3,27,21,20,24,35,0,100,0,0,0,0,96,3,0,1,0,96,2,0,2,0,97,0,1,2,0,97,2,0,1,0,98,1,0,0,1,95,3,1,1,0,93,0,0,6,1,95,0,3,2,0,95,1,1,3,0,95,2,0,2,1,97,2,0,0,1,94,6
12,Kyivs'ka oblast,UA-32,19,32,17,5,27,19,19,21,41,0,100,0,0,0,0,98,0,1,1,0,97,3,0,0,0,94,1,1,4,0,97,3,0,0,0,96,0,2,1,1,54,46,0,0,0,99,0,0,0,1,95,0,3,1,1,92,1,1,6,0,95,3,0,0,2,95,0,3,1,1,47,53
13,Luhans'ka oblast,UA-09,18,36,17,0,29,41,32,26,1,0,100,0,0,0,0,85,0,0,3,12,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,0,2,100,0,0,0,0,83,17,0,0,0,100,0,0,0,0,99,0,1,0,0,100,0,0,0,0,98,2
14,Lviv Oblast,UA-46,20,34,17,4,25,29,29,36,6,0,100,0,0,0,0,42,58,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,0,1,98,0,0,0,2,100,0,0,0,0,35,0,0,65,0,98,2,0,0,0,99,0,0,0,1,95,0,1,1,3,93,3,0,0,4,98,2
15,Mykolaivs'ka oblast,UA-48,16,34,19,2,29,33,26,38,3,0,98,2,0,0,0,72,1,26,1,0,100,0,0,0,0,97,0,0,3,0,100,0,0,0,0,100,0,0,0,0,91,0,3,6,0,66,0,0,1,33,98,2,0,0,0,91,0,3,6,0,98,0,0,2,0,98,0,0,0,2,98,2
16,Odessa Oblast,UA-51,18,37,13,3,29,38,30,31,1,0,91,9,0,0,0,98,0,0,2,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,83,0,0,17,0,99,0,0,1,0,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,99,0,1,0,0,100,0
17,Poltavs'ka oblast,UA-53,14,37,15,2,32,38,27,26,9,0,100,0,0,0,0,97,1,0,1,1,98,2,0,0,0,62,38,0,0,0,99,0,1,0,0,99,0,0,1,0,95,3,2,0,0,97,0,2,1,0,97,1,2,0,0,50,50,0,0,0,98,0,1,0,1,98,0,1,1,0,97,3
18,Rivnens'ka oblast,UA-56,20,36,14,0,30,34,27,26,13,0,98,0,0,0,2,94,4,2,0,0,100,0,0,0,0,100,0,0,0,0,34,1,0,65,0,88,2,0,0,10,96,0,2,2,0,87,1,2,8,2,100,0,0,0,0,98,0,2,0,0,29,1,0,70,0,85,1,2,0,12,94,6
19,Sevastopol' city,UA-40,20,27,15,6,32,28,40,32,0,0,100,0,0,0,0,2,0,0,98,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,18,32,18,4,28,34,30,31,5,0,99,1,0,0,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,66,0,34,0,0,100,0,0,0,0,93,0,6,1,0,99,0,0,1,0,97,0,3,0,0,100,0,0,0,0,55,0,45,0,0,100,0,0,0,0,99,1
21,Ternopil's'ka oblast,UA-61,17,26,21,5,31,24,29,35,12,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,90,0,2,0,8,90,0,0,2,8,30,70,0,0,0,100,0,0,0,0,84,0,0,16,0,100,0,0,0,0,90,0,2,0,8,90,0,0,2,8,27,73,0,0,0,98,2
22,Vinnyts'ka oblast,UA-05,18,37,14,1,30,28,24,33,15,0,99,1,0,0,0,98,1,0,1,0,42,58,0,0,0,97,1,1,0,1,100,0,0,0,0,98,0,0,0,2,93,5,0,2,0,97,0,0,3,0,32,0,68,0,0,94,3,1,1,1,100,0,0,0,0,97,0,0,1,2,87,13
23,Volyns'ka oblast,UA-07,26,32,12,3,27,33,18,33,16,0,100,0,0,0,0,94,6,0,0,0,98,0,2,0,0,98,0,2,0,0,83,0,1,12,4,32,0,0,0,68,96,2,2,0,0,84,0,2,14,0,96,2,0,2,0,98,0,2,0,0,76,1,3,15,5,29,0,0,0,71,98,2
24,Zakarpats'ka oblast,UA-21,40,26,11,4,19,31,29,29,11,0,100,0,0,0,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,0,1,60,1,39,0,0,100,0,0,0,0,91,0,0,9,0,100,0,0,0,0,99,0,1,0,0,97,0,0,0,3,54,1,45,0,0,99,1
25,Zaporiz'ka oblast,UA-23,24,32,13,2,29,29,37,34,0,0,87,0,0,0,13,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,83,0,17,0,0,100,0,0,0,0,100,0,0,0,0,98,2,0,0,0,100,0,0,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,17,35,17,4,27,35,22,17,26,0,100,0,0,0,0,100,0,0,0,0,98,0,0,2,0,96,2,2,0,0,40,57,0,3,0,98,0,0,0,2,96,2,0,2,0,100,0,0,0,0,96,0,0,4,0,94,4,2,0,0,33,65,0,2,0,96,0,0,0,4,88,12
