,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,19,33,20,2,26,32,26,26,16,0,99,0,1,0,0,100,0,0,0,0,95,4,1,0,0,51,1,0,48,0,100,0,0,0,0,100,0,0,0,0,94,1,1,3,1,99,0,0,1,0,93,0,6,1,0,41,1,0,58,0,98,2,0,0,0,98,2,0,0,0,96,4
1,Chernihivs'ka oblast,UA-74,21,41,14,5,19,29,25,28,18,0,100,0,0,0,0,100,0,0,0,0,57,0,0,43,0,98,2,0,0,0,98,0,2,0,0,100,0,0,0,0,90,8,0,0,2,100,0,0,0,0,47,0,0,53,0,90,2,2,6,0,98,0,2,0,0,98,0,2,0,0,88,12
2,Chernivets'ka oblast,UA-77,16,28,24,4,28,27,36,31,6,0,100,0,0,0,0,100,0,0,0,0,98,2,0,0,0,53,0,1,0,46,98,0,0,0,2,100,0,0,0,0,100,0,0,0,0,98,0,0,2,0,98,0,2,0,0,48,0,1,0,51,98,0,0,0,2,98,2,0,0,0,96,4
3,Crimea,UA-43,23,30,16,2,29,29,36,35,0,0,100,0,0,0,0,41,0,0,59,0,98,0,2,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,22,31,17,4,26,32,33,33,2,0,91,0,8,1,0,98,0,0,2,0,100,0,0,0,0,98,1,1,0,0,100,0,0,0,0,100,0,0,0,0,89,0,0,0,11,97,2,0,0,1,98,1,1,0,0,98,1,1,0,0,99,0,0,0,1,99,0,0,1,0,98,2
5,Donetsk Oblast,UA-14,20,31,19,3,27,34,33,32,1,0,93,0,1,6,0,94,0,0,6,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,1,0,2,92,8,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,19,32,18,3,28,29,28,33,10,0,100,0,0,0,0,95,5,0,0,0,97,2,0,0,1,97,0,0,0,3,47,0,0,0,53,97,0,3,0,0,97,1,2,0,0,86,1,1,12,0,96,0,3,0,1,93,0,1,0,6,39,0,0,0,61,97,0,3,0,0,95,5
7,Kharkiv Oblast,UA-63,18,34,17,4,27,28,33,37,1,1,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,99,0,1,0,0,99,0,1,0,0,100,0,0,0,0,90,0,10,0,0,98,0,1,1,0,100,0,0,0,0,98,0,2,0,0,98,0,2,0,0,100,0,0,0,0,100,0
8,Khersons'ka oblast,UA-65,26,28,16,5,25,33,28,36,3,0,100,0,0,0,0,98,0,0,2,0,82,0,0,0,18,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,0,2,100,0,0,0,0,70,0,0,0,30,100,0,0,0,0,100,0,0,0,0,96,0,0,4,0,94,6
9,Khmel'nyts'ka oblast,UA-68,20,38,17,1,24,35,28,26,11,0,100,0,0,0,0,96,3,0,1,0,99,1,0,0,0,50,0,50,0,0,98,0,0,1,1,98,2,0,0,0,99,0,0,0,1,95,0,3,2,0,98,0,2,0,0,40,0,60,0,0,94,1,1,3,1,91,7,0,0,2,99,1
