,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,21,35,15,2,27,30,32,25,13,0,97,2,0,1,0,100,0,0,0,0,97,1,2,0,0,59,0,0,41,0,100,0,0,0,0,99,0,0,1,0,96,1,0,3,0,88,6,0,5,1,99,0,1,0,0,49,0,0,51,0,100,0,0,0,0,99,0,0,1,0,94,6
1,Chernihivs'ka oblast,UA-74,20,35,18,3,24,30,27,17,26,0,98,0,0,2,0,100,0,0,0,0,62,1,0,37,0,100,0,0,0,0,95,2,3,0,0,100,0,0,0,0,98,2,0,0,0,92,2,6,0,0,50,0,1,49,0,100,0,0,0,0,95,2,3,0,0,100,0,0,0,0,98,2
2,Chernivets'ka oblast,UA-77,18,35,19,0,28,28,34,31,7,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,57,0,1,0,42,98,0,0,0,2,100,0,0,0,0,100,0,0,0,0,98,0,0,2,0,100,0,0,0,0,49,0,1,0,50,96,0,0,2,2,100,0,0,0,0,100,0
3,Crimea,UA-43,24,33,15,3,25,29,41,30,0,0,100,0,0,0,0,46,0,0,54,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,1
4,Dnipropetrovsk Oblast,UA-12,17,35,16,4,28,35,31,33,1,0,95,0,5,0,0,100,0,0,0,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,91,0,1,0,8,100,0,0,0,0,99,0,1,0,0,99,0,0,1,0,99,0,0,0,1,99,0,0,0,1,100,0
5,Donetsk Oblast,UA-14,22,34,17,3,24,35,34,31,0,0,96,0,0,4,0,98,0,0,2,0,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,94,6,0,0,0,99,1,0,0,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,25,33,16,2,24,34,26,31,9,0,99,1,0,0,0,100,0,0,0,0,98,1,1,0,0,98,0,1,0,1,49,0,1,0,50,94,4,0,1,1,98,0,1,1,0,95,1,0,4,0,99,0,1,0,0,96,0,1,2,1,39,0,1,0,60,92,6,0,1,1,99,1
7,Kharkiv Oblast,UA-63,19,34,16,3,28,30,31,37,1,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,94,0,6,0,0,98,0,1,1,0,100,0,0,0,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
8,Khersons'ka oblast,UA-65,22,33,16,3,26,36,29,31,4,0,97,3,0,0,0,100,0,0,0,0,82,0,0,0,18,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,93,0,0,7,0,95,0,4,0,1,73,1,0,0,26,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,21,32,15,2,30,31,25,32,12,0,100,0,0,0,0,93,2,2,2,1,94,2,0,4,0,40,0,59,0,1,96,2,0,2,0,96,4,0,0,0,100,0,0,0,0,91,1,0,6,2,89,4,4,3,0,32,0,66,0,2,94,4,0,2,0,94,6,0,0,0,98,2
