,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,18,32,18,3,29,34,22,23,21,0,98,0,0,0,2,85,5,2,4,4,93,0,2,5,0,49,0,2,49,0,91,0,7,2,0,100,0,0,0,0,91,9,0,0,0,91,0,2,5,2,91,4,0,5,0,40,0,2,58,0,89,0,7,2,2,100,0,0,0,0,89,11
1,Chernihivs'ka oblast,UA-74,7,38,14,6,35,35,12,28,22,3,100,0,0,0,0,92,0,0,8,0,55,0,5,40,0,100,0,0,0,0,92,0,8,0,0,100,0,0,0,0,92,0,8,0,0,100,0,0,0,0,48,0,0,52,0,100,0,0,0,0,92,0,8,0,0,92,0,0,0,8,100,0
2,Chernivets'ka oblast,UA-77,16,27,23,8,26,31,30,27,12,0,97,0,0,0,3,100,0,0,0,0,97,3,0,0,0,56,0,0,0,44,93,0,3,0,4,97,3,0,0,0,100,0,0,0,0,90,0,3,0,7,97,0,3,0,0,44,0,0,0,56,90,0,3,3,4,97,3,0,0,0,89,11
3,Crimea,UA-43,21,30,13,1,35,28,40,32,0,0,100,0,0,0,0,39,0,0,61,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,23,32,17,4,24,33,27,34,6,0,93,0,5,0,2,93,2,0,5,0,95,1,2,0,2,98,0,0,2,0,98,0,2,0,0,96,2,1,0,1,85,5,1,0,9,91,2,3,4,0,94,0,2,1,3,96,1,0,3,0,95,1,3,0,1,96,2,1,0,1,94,6
5,Donetsk Oblast,UA-14,20,40,15,2,23,41,30,27,2,0,97,0,0,3,0,97,0,0,3,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,92,7,0,1,0,97,1,1,0,1,99,0,1,0,0,99,1,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,16,36,18,4,26,32,28,32,8,0,97,0,0,0,3,97,1,0,2,0,91,1,5,3,0,100,0,0,0,0,59,1,1,0,39,99,0,1,0,0,96,4,0,0,0,93,0,6,1,0,96,0,1,3,0,97,1,0,2,0,47,1,0,0,52,97,0,1,0,2,93,7
7,Kharkiv Oblast,UA-63,22,36,14,1,27,31,35,32,0,2,100,0,0,0,0,95,0,0,5,0,100,0,0,0,0,95,0,2,3,0,100,0,0,0,0,100,0,0,0,0,89,0,11,0,0,98,2,0,0,0,100,0,0,0,0,95,0,2,3,0,100,0,0,0,0,100,0,0,0,0,100,0
8,Khersons'ka oblast,UA-65,32,34,12,0,22,44,31,22,3,0,100,0,0,0,0,100,0,0,0,0,74,0,0,0,26,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,71,0,0,0,29,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,15,35,14,4,32,30,24,29,16,1,95,0,0,2,3,98,2,0,0,0,91,2,5,0,2,46,1,53,0,0,98,0,0,2,0,88,12,0,0,0,88,7,5,0,0,91,2,2,5,0,93,0,5,0,2,37,1,62,0,0,93,0,5,2,0,86,14,0,0,0,91,9
10,Kirovohrads'ka oblast,UA-35,21,40,14,3,22,35,41,17,7,0,97,0,0,0,3,93,3,0,4,0,97,0,3,0,0,100,0,0,0,0,100,0,0,0,0,74,0,0,26,0,97,3,0,0,0,90,0,3,4,3,97,0,3,0,0,93,0,0,7,0,97,3,0,0,0,66,0,0,34,0,97,3
11,Kyiv city,UA-30,16,35,17,3,29,16,16,19,49,0,98,1,0,0,1,93,3,0,4,0,95,3,0,2,0,98,0,0,2,0,96,3,0,1,0,100,0,0,0,0,82,15,1,1,1,93,1,2,4,0,93,0,2,4,1,96,1,0,2,1,93,4,2,1,0,98,0,2,0,0,81,19
12,Kyivs'ka oblast,UA-32,21,32,15,1,31,20,22,22,36,0,98,2,0,0,0,95,0,0,5,0,93,5,0,2,0,93,2,2,3,0,91,2,5,2,0,95,2,3,0,0,39,60,0,1,0,93,0,0,5,2,93,0,5,2,0,93,2,2,3,0,89,5,4,2,0,85,4,2,0,9,36,64
13,Luhans'ka oblast,UA-09,22,37,14,6,21,36,31,33,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,95,2,3,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,21,36,15,4,24,27,24,34,15,0,92,1,2,3,2,56,42,1,1,0,93,4,0,2,1,91,4,2,2,1,91,2,0,5,2,89,4,2,0,5,88,8,1,1,2,46,1,1,50,2,91,0,5,3,1,87,5,3,3,2,85,5,0,6,4,86,3,4,1,6,89,11
15,Mykolaivs'ka oblast,UA-48,22,31,14,4,29,29,29,39,3,0,100,0,0,0,0,69,0,27,4,0,94,0,0,0,6,94,0,0,6,0,100,0,0,0,0,94,0,0,6,0,94,0,0,6,0,66,0,0,4,30,94,0,0,0,6,89,0,0,11,0,100,0,0,0,0,94,0,0,6,0,100,0
16,Odessa Oblast,UA-51,22,28,19,3,28,33,33,32,2,0,87,13,0,0,0,93,1,5,1,0,95,3,2,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,76,2,0,20,2,93,0,1,1,5,95,0,5,0,0,99,0,1,0,0,99,0,0,0,1,99,0,0,1,0,96,4
17,Poltavs'ka oblast,UA-53,18,30,18,2,32,28,33,30,8,1,100,0,0,0,0,91,2,2,5,0,95,2,3,0,0,67,33,0,0,0,88,0,10,2,0,98,0,0,0,2,84,9,5,2,0,93,0,0,5,2,98,0,2,0,0,53,47,0,0,0,86,0,12,2,0,93,0,5,0,2,81,19
18,Rivnens'ka oblast,UA-56,22,38,9,5,26,32,22,30,16,0,98,0,0,2,0,100,0,0,0,0,95,3,2,0,0,100,0,0,0,0,41,0,0,59,0,92,0,3,0,5,92,5,3,0,0,98,2,0,0,0,98,0,2,0,0,98,0,2,0,0,33,0,0,67,0,92,0,3,0,5,90,10
19,Sevastopol' city,UA-40,13,33,15,2,37,32,36,30,2,0,100,0,0,0,0,3,0,0,97,0,94,0,6,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
