,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
0,Cherkas'ka oblast,UA-71,16,30,10,2,42,22,22,32,24,0,97,2,0,0,1,100,0,0,0,0,95,0,2,3,0,57,0,0,42,1,97,1,0,2,0,95,0,0,2,3,88,5,3,4,0,88,0,9,1,2,93,0,1,4,2,46,0,0,54,0,93,4,1,2,0,93,1,0,2,4,84,16
1,Chernihivs'ka oblast,UA-74,27,32,15,2,24,34,20,20,26,0,100,0,0,0,0,100,0,0,0,0,34,0,0,66,0,91,0,0,9,0,76,0,24,0,0,100,0,0,0,0,91,0,0,9,0,100,0,0,0,0,24,0,0,74,2,82,0,9,9,0,76,0,24,0,0,100,0,0,0,0,91,9
2,Chernivets'ka oblast,UA-77,17,44,17,3,19,26,30,28,16,0,98,0,0,0,2,92,0,2,6,0,100,0,0,0,0,67,0,0,0,33,100,0,0,0,0,87,5,5,0,3,87,5,3,5,0,87,0,3,5,5,85,2,5,8,0,49,0,0,1,50,90,2,0,0,8,83,5,5,0,7,90,10
3,Crimea,UA-43,26,30,15,3,26,29,36,35,0,0,100,0,0,0,0,46,0,0,54,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,18,34,17,1,30,30,30,35,5,0,89,0,7,2,2,98,0,2,0,0,98,0,0,1,1,100,0,0,0,0,98,0,1,1,0,98,0,0,1,1,86,2,2,0,10,90,2,6,0,2,95,1,0,1,3,100,0,0,0,0,96,0,1,1,2,97,0,2,0,1,95,5
5,Donetsk Oblast,UA-14,20,34,14,5,27,38,30,31,1,0,92,0,0,8,0,90,0,0,10,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,1,0,1,90,9,0,1,0,100,0,0,0,0,100,0,0,0,0,98,1,0,1,0,99,0,0,1,0,98,2
6,Ivano-Frankivs'ka oblast,UA-26,13,37,12,4,34,24,17,36,23,0,98,1,0,0,1,95,3,1,1,0,98,1,1,0,0,98,0,1,0,1,71,1,0,0,28,94,3,0,1,2,94,4,0,1,1,86,0,6,6,2,96,3,1,0,0,96,0,1,0,3,48,1,0,0,51,88,4,1,1,6,88,12
7,Kharkiv Oblast,UA-63,17,35,18,2,28,31,27,35,2,5,99,1,0,0,0,99,0,0,1,0,98,2,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,82,0,16,2,0,100,0,0,0,0,98,0,2,0,0,100,0,0,0,0,95,1,1,1,2,100,0,0,0,0,100,0
8,Khersons'ka oblast,UA-65,20,35,11,5,29,29,27,40,4,0,100,0,0,0,0,89,2,0,9,0,79,0,0,0,21,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,91,3,0,3,3,51,0,0,0,49,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,3
9,Khmel'nyts'ka oblast,UA-68,24,31,16,1,28,21,22,26,31,0,98,0,0,2,0,95,3,0,2,0,91,2,7,0,0,47,0,51,1,1,91,7,0,0,2,100,0,0,0,0,81,15,4,0,0,91,2,2,5,0,95,3,2,0,0,33,0,64,1,2,83,11,0,0,6,100,0,0,0,0,76,24
