,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
10,Kirovohrads'ka oblast,UA-35,18,36,16,1,29,30,30,35,5,0,93,7,0,0,0,97,0,3,0,0,97,3,0,0,0,97,3,0,0,0,100,0,0,0,0,79,0,0,21,0,93,0,0,7,0,90,3,4,0,3,93,0,3,4,0,90,3,3,4,0,100,0,0,0,0,65,2,0,33,0,93,7
11,Kyiv city,UA-30,20,34,16,2,28,18,15,21,46,0,97,2,0,0,1,90,6,0,4,0,95,3,0,2,0,93,0,4,1,2,93,3,1,0,3,96,2,1,0,1,88,8,1,2,1,88,1,2,9,0,94,1,3,2,0,89,1,6,2,2,89,4,2,1,4,95,2,1,0,2,87,13
12,Kyivs'ka oblast,UA-32,19,24,17,4,36,16,18,23,43,0,96,1,2,0,1,90,6,1,1,2,93,3,1,3,0,93,1,0,6,0,94,3,0,3,0,94,3,1,0,2,57,40,0,2,1,89,1,1,8,1,91,1,3,5,0,89,4,0,7,0,91,5,0,3,1,94,3,1,0,2,49,51
13,Luhans'ka oblast,UA-09,26,23,20,1,30,26,34,40,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,2,0,90,8,0,2,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,18,37,16,2,27,22,24,39,15,0,98,0,0,2,0,72,28,0,0,0,95,2,2,1,0,97,0,3,0,0,95,3,1,0,1,94,2,1,0,3,93,5,1,1,0,62,1,1,36,0,93,0,4,3,0,95,0,4,1,0,92,4,1,0,3,92,3,1,0,4,92,8
15,Mykolaivs'ka oblast,UA-48,15,41,16,1,27,35,37,26,2,0,100,0,0,0,0,66,6,28,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96,0,0,4,0,96,4,0,0,0,57,0,0,5,38,100,0,0,0,0,92,0,4,0,4,100,0,0,0,0,96,0,0,4,0,96,4
16,Odessa Oblast,UA-51,18,32,16,2,32,31,29,38,2,0,93,7,0,0,0,98,0,0,1,1,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,84,0,0,16,0,99,1,0,0,0,98,2,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
17,Poltavs'ka oblast,UA-53,24,31,12,0,33,25,31,33,10,1,93,2,2,1,2,95,3,2,0,0,93,0,2,4,1,66,32,1,0,1,90,0,10,0,0,99,1,0,0,0,86,3,9,1,1,90,1,2,6,1,93,0,2,4,1,53,42,1,3,1,90,0,10,0,0,95,2,2,1,0,95,5
18,Rivnens'ka oblast,UA-56,19,33,15,5,28,27,28,29,16,0,95,5,0,0,0,93,2,0,5,0,93,7,0,0,0,91,0,5,2,2,51,7,1,41,0,91,0,2,0,7,83,9,2,6,0,91,0,2,7,0,93,0,7,0,0,89,2,5,2,2,45,7,2,46,0,89,0,2,2,7,84,16
19,Sevastopol' city,UA-40,23,33,15,2,27,30,31,39,0,0,100,0,0,0,0,4,0,0,96,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,22,39,12,5,22,28,29,38,5,0,100,0,0,0,0,100,0,0,0,0,96,0,0,4,0,96,4,0,0,0,51,0,49,0,0,100,0,0,0,0,96,4,0,0,0,100,0,0,0,0,92,4,0,4,0,92,4,0,0,4,44,0,56,0,0,100,0,0,0,0,96,4
21,Ternopil's'ka oblast,UA-61,22,32,17,2,27,27,23,35,15,0,100,0,0,0,0,96,2,2,0,0,100,0,0,0,0,91,0,7,0,2,93,1,2,0,4,62,36,0,1,1,89,11,0,0,0,96,0,0,2,2,100,0,0,0,0,88,0,7,3,2,88,3,3,0,6,53,42,3,1,1,84,16
22,Vinnyts'ka oblast,UA-05,19,32,15,4,30,23,26,31,20,0,96,0,0,0,4,96,1,2,1,0,53,44,3,0,0,91,0,7,1,1,90,9,0,1,0,93,1,3,0,3,86,9,1,4,0,88,0,7,3,2,42,0,56,1,1,88,3,7,1,1,85,11,1,2,1,90,4,4,0,2,86,14
23,Volyns'ka oblast,UA-07,16,29,9,1,45,20,23,36,21,0,93,2,0,3,2,98,2,0,0,0,98,0,2,0,0,95,0,3,2,0,93,7,0,0,0,47,0,0,0,53,85,9,0,4,2,89,2,2,7,0,98,0,0,2,0,91,0,2,5,2,93,7,0,0,0,39,1,0,1,59,88,12
24,Zakarpats'ka oblast,UA-21,37,28,14,3,18,23,27,41,9,0,97,1,1,0,1,98,1,0,1,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,77,0,22,1,0,97,1,0,1,1,97,0,1,2,0,100,0,0,0,0,100,0,0,0,0,99,1,0,0,0,74,0,25,1,0,99,1
25,Zaporiz'ka oblast,UA-23,18,31,15,0,36,32,31,37,0,0,92,0,2,0,6,90,2,0,8,0,98,0,0,0,2,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,0,2,86,0,12,2,0,96,0,2,0,2,98,0,0,0,2,100,0,0,0,0,98,0,0,2,0,98,2
26,Zhytomyrs'ka oblast,UA-18,20,43,10,1,26,35,23,21,20,1,90,5,0,5,0,82,14,0,4,0,82,10,4,4,0,100,0,0,0,0,33,63,3,1,0,100,0,0,0,0,82,10,4,4,0,72,8,0,16,4,82,4,9,5,0,90,0,5,0,5,23,71,2,3,1,90,0,0,5,5,90,10
