,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,20,40,12,3,25,33,24,20,23,0,100,0,0,0,0,93,1,3,3,0,92,3,1,1,3,40,1,0,59,0,99,1,0,0,0,100,0,0,0,0,96,1,3,0,0,92,0,1,4,3,92,0,4,1,3,31,1,0,68,0,99,1,0,0,0,97,2,0,1,0,97,3
1,Chernihivs'ka oblast,UA-74,20,36,21,0,23,30,21,23,24,2,100,0,0,0,0,100,0,0,0,0,42,0,0,57,1,97,3,0,0,0,97,0,3,0,0,100,0,0,0,0,94,0,6,0,0,97,0,0,3,0,35,1,0,63,1,97,3,0,0,0,97,0,3,0,0,100,0,0,0,0,91,9
2,Chernivets'ka oblast,UA-77,20,38,16,3,23,29,30,33,8,0,96,0,2,0,2,98,0,2,0,0,96,2,0,0,2,48,0,0,0,52,100,0,0,0,0,100,0,0,0,0,98,0,0,0,2,96,0,2,0,2,93,0,2,2,3,44,0,0,0,56,100,0,0,0,0,98,0,0,2,0,93,7
3,Crimea,UA-43,19,33,18,2,28,30,36,34,0,0,100,0,0,0,0,34,0,0,66,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,24,36,12,2,26,34,31,31,4,0,84,0,14,2,0,96,2,0,1,1,94,0,2,1,3,99,0,0,1,0,99,0,1,0,0,99,0,1,0,0,81,0,0,1,18,91,4,1,4,0,94,1,0,1,4,98,1,0,1,0,99,0,1,0,0,98,0,1,0,1,97,3
5,Donetsk Oblast,UA-14,21,33,15,2,29,40,30,28,2,0,95,0,1,4,0,95,0,0,5,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,1,0,1,95,5,0,0,0,99,0,1,0,0,99,0,0,0,1,99,1,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,14,39,14,5,28,35,26,27,12,0,98,1,0,1,0,92,6,1,0,1,92,0,1,1,6,96,0,1,0,3,45,0,0,0,55,98,1,1,0,0,95,3,0,2,0,87,1,1,10,1,92,1,0,1,6,94,1,1,0,4,41,0,0,0,59,98,1,1,0,0,95,5
7,Kharkiv Oblast,UA-63,20,37,16,2,25,37,31,28,1,3,99,0,1,0,0,98,1,0,1,0,99,0,0,1,0,98,2,0,0,0,100,0,0,0,0,100,0,0,0,0,87,0,12,0,1,99,0,0,1,0,99,0,0,1,0,98,2,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
8,Khersons'ka oblast,UA-65,23,30,13,4,30,36,41,23,0,0,100,0,0,0,0,94,0,0,6,0,70,0,0,0,30,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,88,0,6,0,6,64,0,0,0,36,100,0,0,0,0,94,0,6,0,0,100,0,0,0,0,94,6
9,Khmel'nyts'ka oblast,UA-68,22,33,14,3,28,30,25,27,17,1,92,0,0,5,3,99,1,0,0,0,89,5,1,0,5,41,0,59,0,0,97,2,0,1,0,97,3,0,0,0,92,1,4,3,0,89,5,3,3,0,89,0,5,0,6,34,0,66,0,0,95,3,0,2,0,92,5,3,0,0,97,3
10,Kirovohrads'ka oblast,UA-35,19,34,19,2,26,38,33,25,3,1,96,0,2,2,0,91,0,9,0,0,91,0,0,0,9,96,0,0,4,0,100,0,0,0,0,59,0,0,41,0,96,0,2,0,2,87,2,0,2,9,89,0,0,2,9,93,0,0,7,0,100,0,0,0,0,48,0,0,52,0,98,2
11,Kyiv city,UA-30,17,32,18,3,30,15,17,17,51,0,97,2,0,1,0,96,3,0,1,0,89,2,1,2,6,94,1,3,2,0,93,3,2,2,0,97,1,0,1,1,85,10,1,4,0,90,1,1,6,2,86,0,4,4,6,92,1,3,3,1,90,4,2,3,1,94,2,1,1,2,82,18
12,Kyivs'ka oblast,UA-32,18,35,17,3,27,19,18,17,46,0,99,0,0,1,0,99,0,0,1,0,90,1,0,1,8,95,0,0,5,0,96,2,0,2,0,99,0,0,0,1,47,53,0,0,0,97,2,0,1,0,88,0,3,2,7,93,2,0,5,0,95,3,0,2,0,98,0,0,0,2,40,60
13,Luhans'ka oblast,UA-09,19,35,22,1,23,31,35,34,0,0,100,0,0,0,0,96,0,0,4,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,21,35,15,4,25,25,30,32,13,0,93,1,0,4,2,43,57,0,0,0,93,2,2,0,3,96,1,1,1,1,96,0,0,2,2,93,2,2,0,3,92,1,5,2,0,34,2,0,63,1,92,1,3,1,3,94,1,1,1,3,92,0,2,3,3,91,3,1,0,5,98,2
15,Mykolaivs'ka oblast,UA-48,22,37,13,3,25,32,32,33,3,0,91,7,0,2,0,75,0,25,0,0,98,0,0,0,2,98,0,0,2,0,100,0,0,0,0,100,0,0,0,0,89,0,0,9,2,67,1,0,0,32,98,0,0,0,2,98,0,0,2,0,100,0,0,0,0,100,0,0,0,0,100,0
16,Odessa Oblast,UA-51,21,35,18,1,25,33,36,29,2,0,89,10,0,1,0,99,0,1,0,0,96,2,0,0,2,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,82,0,0,18,0,97,2,0,0,1,95,1,2,0,2,100,0,0,0,0,100,0,0,0,0,99,1,0,0,0,99,1
17,Poltavs'ka oblast,UA-53,15,39,16,6,24,35,25,28,12,0,95,0,1,2,2,97,2,0,1,0,95,1,0,0,4,65,35,0,0,0,95,1,4,0,0,98,0,0,1,1,93,2,4,0,1,90,3,2,4,1,93,1,2,0,4,53,46,1,0,0,91,1,7,0,1,96,0,0,3,1,95,5
18,Rivnens'ka oblast,UA-56,21,35,16,6,22,31,23,27,19,0,90,1,0,4,5,93,6,0,1,0,100,0,0,0,0,97,0,1,2,0,32,1,0,67,0,92,1,0,0,7,92,1,1,6,0,86,3,5,6,0,99,0,1,0,0,95,0,3,2,0,27,1,0,72,0,87,1,0,0,12,92,8
19,Sevastopol' city,UA-40,15,38,23,5,19,40,38,22,0,0,100,0,0,0,0,5,0,0,95,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,18,36,16,4,26,36,30,24,9,1,98,2,0,0,0,98,0,0,2,0,100,0,0,0,0,98,2,0,0,0,61,0,39,0,0,100,0,0,0,0,93,0,5,2,0,95,3,2,0,0,100,0,0,0,0,95,2,0,0,3,48,0,52,0,0,98,2,0,0,0,98,2
21,Ternopil's'ka oblast,UA-61,23,34,13,4,26,32,25,33,10,0,97,0,0,3,0,98,0,2,0,0,100,0,0,0,0,98,0,0,0,2,97,0,2,1,0,40,60,0,0,0,100,0,0,0,0,84,5,0,8,3,98,0,2,0,0,88,0,3,2,7,93,0,4,3,0,37,63,0,0,0,97,3
22,Vinnyts'ka oblast,UA-05,18,35,18,5,24,31,29,29,11,0,98,1,1,0,0,95,0,0,4,1,36,63,0,0,1,93,2,1,3,1,95,4,0,1,0,99,0,1,0,0,95,1,0,1,3,99,1,0,0,0,29,0,69,0,2,93,3,1,2,1,93,4,2,1,0,99,0,1,0,0,90,10
23,Volyns'ka oblast,UA-07,18,34,15,6,27,35,25,28,12,0,100,0,0,0,0,98,0,0,0,2,93,0,2,0,5,100,0,0,0,0,93,0,0,7,0,30,0,0,0,70,93,5,0,2,0,83,6,0,9,2,93,2,0,0,5,100,0,0,0,0,83,2,4,11,0,26,0,0,0,74,91,9
24,Zakarpats'ka oblast,UA-21,38,30,12,1,19,33,29,27,11,0,99,0,0,1,0,99,0,0,0,1,95,2,2,0,1,100,0,0,0,0,97,0,1,0,2,58,0,42,0,0,100,0,0,0,0,95,1,0,4,0,95,2,2,0,1,100,0,0,0,0,95,1,2,0,2,53,0,45,0,2,97,3
25,Zaporiz'ka oblast,UA-23,18,40,14,2,26,41,33,23,3,0,88,0,0,1,11,99,0,0,1,0,99,0,0,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,78,4,18,0,0,97,2,0,0,1,100,0,0,0,0,99,0,0,0,1,100,0,0,0,0,99,1
26,Zhytomyrs'ka oblast,UA-18,32,25,19,1,23,24,21,27,28,0,96,0,0,4,0,96,0,0,4,0,92,0,0,4,4,100,0,0,0,0,25,72,1,2,0,100,0,0,0,0,96,4,0,0,0,92,4,0,4,0,89,0,4,4,3,100,0,0,0,0,22,75,1,2,0,100,0,0,0,0,85,15
