,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,22,31,16,4,27,31,28,22,19,0,98,0,2,0,0,100,0,0,0,0,94,6,0,0,0,60,0,0,40,0,100,0,0,0,0,100,0,0,0,0,94,4,0,0,2,100,0,0,0,0,90,0,10,0,0,45,0,0,55,0,98,2,0,0,0,100,0,0,0,0,92,8
1,Chernihivs'ka oblast,UA-74,25,37,14,2,22,42,24,21,13,0,100,0,0,0,0,97,3,0,0,0,59,0,1,40,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,94,3,0,0,3,97,0,0,3,0,49,0,0,51,0,97,0,3,0,0,100,0,0,0,0,97,3,0,0,0,94,6
2,Chernivets'ka oblast,UA-77,18,27,24,3,28,28,38,28,6,0,100,0,0,0,0,100,0,0,0,0,97,3,0,0,0,51,0,0,0,49,94,0,0,0,6,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,3,0,0,44,0,1,0,55,94,0,0,0,6,100,0,0,0,0,94,6
3,Crimea,UA-43,24,33,16,2,25,30,33,37,0,0,100,0,0,0,0,52,0,0,48,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,22,31,15,3,29,32,33,33,2,0,90,0,9,1,0,98,0,1,1,0,98,2,0,0,0,99,0,1,0,0,100,0,0,0,0,99,0,0,1,0,88,0,0,0,12,95,2,2,1,0,97,0,3,0,0,99,0,1,0,0,99,0,1,0,0,98,0,0,2,0,98,2
5,Donetsk Oblast,UA-14,22,30,18,5,25,35,33,30,2,0,96,0,0,4,0,96,0,0,4,0,98,0,2,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,1,0,1,93,7,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,19,29,16,3,33,28,28,32,12,0,98,2,0,0,0,98,2,0,0,0,100,0,0,0,0,98,0,0,0,2,61,0,0,0,39,100,0,0,0,0,96,0,2,2,0,89,0,0,11,0,100,0,0,0,0,94,2,2,0,2,46,0,1,0,53,100,0,0,0,0,98,2
7,Kharkiv Oblast,UA-63,21,31,16,4,28,27,36,35,1,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,88,0,12,0,0,99,0,1,0,0,100,0,0,0,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,98,2
8,Khersons'ka oblast,UA-65,24,28,15,6,27,31,32,33,4,0,100,0,0,0,0,95,0,0,5,0,84,0,0,0,16,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,69,0,0,0,31,100,0,0,0,0,100,0,0,0,0,95,3,0,2,0,100,0
9,Khmel'nyts'ka oblast,UA-68,26,32,7,6,29,27,26,32,15,0,100,0,0,0,0,98,2,0,0,0,96,0,4,0,0,50,0,49,1,0,96,0,0,2,2,100,0,0,0,0,96,0,2,0,2,94,0,2,4,0,96,0,4,0,0,39,0,61,0,0,90,0,0,4,6,96,2,0,0,2,100,0
10,Kirovohrads'ka oblast,UA-35,21,23,18,12,26,28,30,29,13,0,95,0,0,5,0,95,0,0,0,5,95,0,5,0,0,100,0,0,0,0,100,0,0,0,0,53,0,0,47,0,91,0,0,4,5,87,4,4,5,0,91,4,5,0,0,80,8,12,0,0,95,5,0,0,0,45,0,0,55,0,100,0
11,Kyiv city,UA-30,19,31,18,4,28,19,21,26,34,0,99,0,0,1,0,97,2,0,1,0,97,2,0,1,0,97,1,1,1,0,97,0,1,1,1,98,0,0,1,1,92,6,1,1,0,91,2,1,6,0,95,0,2,3,0,94,2,1,3,0,93,1,3,1,2,95,0,0,2,3,90,10
12,Kyivs'ka oblast,UA-32,22,35,14,4,25,24,21,22,33,0,98,2,0,0,0,98,0,0,2,0,96,2,1,1,0,98,0,0,2,0,97,2,1,0,0,99,0,1,0,0,67,32,0,1,0,96,0,0,4,0,97,0,1,2,0,97,1,0,2,0,96,3,1,0,0,97,2,0,0,1,57,43
13,Luhans'ka oblast,UA-09,25,27,18,3,27,30,34,35,1,0,98,0,0,2,0,86,0,0,4,10,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,2,0,0,0,79,19,2,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,18,33,18,4,27,30,29,35,6,0,100,0,0,0,0,49,51,0,0,0,97,0,3,0,0,99,0,1,0,0,99,0,0,0,1,97,1,1,0,1,99,0,0,1,0,42,0,1,57,0,99,0,0,1,0,99,0,1,0,0,97,0,0,2,1,94,4,1,0,1,99,1
15,Mykolaivs'ka oblast,UA-48,21,30,16,5,28,33,29,38,0,0,100,0,0,0,0,76,0,24,0,0,98,0,2,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,2,0,98,0,0,0,2,64,1,1,4,30,100,0,0,0,0,98,2,0,0,0,91,2,0,5,2,93,0,0,5,2,98,2
16,Odessa Oblast,UA-51,18,33,16,3,30,33,32,34,1,0,95,5,0,0,0,100,0,0,0,0,96,4,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,87,0,0,13,0,99,0,1,0,0,95,0,4,0,1,100,0,0,0,0,100,0,0,0,0,98,0,0,0,2,98,2
17,Poltavs'ka oblast,UA-53,23,38,17,1,21,35,32,24,9,0,100,0,0,0,0,97,3,0,0,0,91,0,3,5,1,66,34,0,0,0,97,0,0,3,0,99,0,1,0,0,96,3,1,0,0,99,0,0,1,0,91,0,3,5,1,49,51,0,0,0,92,1,4,3,0,99,0,1,0,0,94,6
18,Rivnens'ka oblast,UA-56,21,32,21,2,24,31,27,28,14,0,98,0,2,0,0,98,2,0,0,0,98,2,0,0,0,98,2,0,0,0,40,2,0,58,0,89,0,0,0,11,95,2,0,0,3,89,0,0,11,0,98,0,2,0,0,96,2,2,0,0,31,1,0,68,0,85,2,0,0,13,87,13
19,Sevastopol' city,UA-40,15,44,11,5,25,54,19,27,0,0,100,0,0,0,0,5,0,0,95,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,16,35,11,3,35,34,31,26,9,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,2,0,0,0,75,0,25,0,0,100,0,0,0,0,93,0,5,0,2,98,0,0,0,2,100,0,0,0,0,96,4,0,0,0,60,1,39,0,0,96,0,0,2,2,98,2
21,Ternopil's'ka oblast,UA-61,16,39,18,3,24,33,31,22,14,0,100,0,0,0,0,99,1,0,0,0,100,0,0,0,0,97,0,3,0,0,100,0,0,0,0,58,40,1,1,0,100,0,0,0,0,92,1,1,6,0,99,0,1,0,0,95,0,5,0,0,94,0,2,1,3,47,50,1,0,2,100,0
22,Vinnyts'ka oblast,UA-05,19,33,19,3,26,34,27,30,9,0,100,0,0,0,0,98,1,0,1,0,51,49,0,0,0,96,2,0,0,2,99,1,0,0,0,100,0,0,0,0,96,2,1,1,0,96,0,1,3,0,42,0,58,0,0,94,2,0,0,4,98,2,0,0,0,100,0,0,0,0,88,12
23,Volyns'ka oblast,UA-07,19,43,13,2,23,39,28,23,10,0,100,0,0,0,0,92,8,0,0,0,98,0,2,0,0,100,0,0,0,0,89,0,0,11,0,47,2,0,0,51,98,0,0,2,0,85,0,0,15,0,98,2,0,0,0,100,0,0,0,0,86,0,0,12,2,42,2,0,0,56,98,2
24,Zakarpats'ka oblast,UA-21,43,24,15,4,14,27,29,33,11,0,100,0,0,0,0,96,4,0,0,0,98,0,0,0,2,100,0,0,0,0,100,0,0,0,0,64,0,36,0,0,100,0,0,0,0,92,0,2,6,0,96,0,2,0,2,100,0,0,0,0,100,0,0,0,0,56,0,43,0,1,100,0
25,Zaporiz'ka oblast,UA-23,19,35,15,3,28,35,31,33,1,0,94,0,0,0,6,99,0,0,1,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,0,1,86,0,13,1,0,97,2,0,1,0,98,2,0,0,0,99,0,0,0,1,99,0,1,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,18,31,20,6,25,27,20,35,18,0,100,0,0,0,0,97,0,0,3,0,100,0,0,0,0,97,3,0,0,0,48,51,0,1,0,97,0,0,0,3,97,3,0,0,0,97,0,0,3,0,97,0,0,3,0,91,6,3,0,0,34,64,0,2,0,94,0,3,0,3,80,20
