,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
0,Cherkas'ka oblast,UA-71,20,35,15,5,25,26,30,26,18,0,100,0,0,0,0,96,0,2,0,2,96,0,2,2,0,57,1,0,42,0,98,2,0,0,0,98,0,0,2,0,92,4,2,0,2,94,4,0,0,2,96,2,0,2,0,45,1,0,54,0,96,2,0,0,2,94,2,2,2,0,94,6
1,Chernihivs'ka oblast,UA-74,24,31,14,5,26,26,28,27,19,0,96,0,0,4,0,100,0,0,0,0,62,2,0,36,0,96,4,0,0,0,96,0,4,0,0,100,0,0,0,0,96,4,0,0,0,88,4,8,0,0,42,2,5,51,0,96,4,0,0,0,92,0,4,4,0,100,0,0,0,0,96,4
2,Chernivets'ka oblast,UA-77,17,28,20,4,31,25,35,33,7,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,65,0,0,0,35,98,0,0,0,2,100,0,0,0,0,100,0,0,0,0,98,0,0,2,0,100,0,0,0,0,55,0,0,0,45,95,0,0,2,3,100,0,0,0,0,98,2
3,Crimea,UA-43,25,29,18,3,25,25,41,34,0,0,100,0,0,0,0,49,0,0,51,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,19,35,17,2,27,31,32,35,2,0,92,0,8,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,100,0,0,0,0,88,0,1,0,11,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,100,0,0,0,0,99,1
5,Donetsk Oblast,UA-14,23,31,17,2,27,31,34,34,1,0,95,0,0,5,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,92,7,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,22,32,16,4,26,27,25,39,9,0,99,1,0,0,0,99,0,1,0,0,99,1,0,0,0,99,0,0,0,1,52,0,0,0,48,96,3,0,1,0,99,0,0,1,0,91,3,0,5,1,99,0,1,0,0,99,0,0,0,1,43,0,0,0,57,96,3,0,1,0,99,1
7,Kharkiv Oblast,UA-63,20,33,16,2,29,31,30,37,0,2,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,90,0,10,0,0,99,0,1,0,0,100,0,0,0,0,99,1,0,0,0,99,1,0,0,0,100,0,0,0,0,100,0
8,Khersons'ka oblast,UA-65,20,32,19,2,27,33,25,38,4,0,98,2,0,0,0,98,0,0,2,0,82,0,2,0,16,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,2,0,98,0,2,0,0,70,0,0,0,30,98,0,0,2,0,100,0,0,0,0,98,0,2,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,23,34,17,1,25,30,29,33,8,0,100,0,0,0,0,95,0,2,2,1,91,4,2,3,0,48,0,51,0,1,100,0,0,0,0,98,2,0,0,0,98,2,0,0,0,96,2,0,0,2,88,3,6,3,0,39,0,60,0,1,98,0,2,0,0,93,5,0,0,2,96,4
