,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,in2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,in3,Львівська область,Миколаївська область,Севастополь,Луганська область,in4,Вінницька область,Криму,Чернігівська область,Херсонська область,in5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,in6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,in7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,in8,Київська область,Харківська,Одеська,Дніпропетровська,in9,Донецька,Запорізька,Львівська,Миколаївська,in10,Луганська,Вінницька,Чернігівська,Херсонська,in11,Полтавська,Хмельницька,Черкаська,Чернівецька,in12,Житомирська,Сумська,Рівненська,Івано-Франківська,in13,Тернопільська,Закарпатська,Кіровоградська,Волинська,in14,Київська
10,Kirovohrads'ka oblast,UA-35,17,30,18,4,31,29,38,27,6,0,100,0,0,0,0,100,0,0,0,0,93,7,0,0,0,100,0,0,0,0,100,0,0,0,0,58,0,0,42,0,97,3,0,0,0,100,0,0,0,0,93,0,7,0,0,100,0,0,0,0,97,0,3,0,0,50,0,0,50,0,93,7
11,Kyiv city,UA-30,18,33,16,3,30,20,22,25,33,0,100,0,0,0,0,98,2,0,0,0,97,1,0,2,0,98,1,1,0,0,97,1,1,1,0,96,1,1,0,2,95,2,1,1,1,95,0,0,5,0,94,0,3,3,0,96,2,1,1,0,94,2,1,2,1,95,1,1,0,3,95,5
12,Kyivs'ka oblast,UA-32,18,34,18,5,25,22,22,21,35,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,96,0,0,4,0,96,2,0,2,0,100,0,0,0,0,70,30,0,0,0,95,0,2,2,1,97,0,3,0,0,94,0,0,6,0,93,4,0,3,0,99,0,0,0,1,59,41
13,Luhans'ka oblast,UA-09,27,25,24,1,23,33,36,29,2,0,100,0,0,0,0,94,0,0,2,4,98,0,2,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,90,10,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,18,35,18,5,24,31,29,31,9,0,100,0,0,0,0,50,50,0,0,0,98,0,1,1,0,100,0,0,0,0,98,0,0,0,2,96,0,3,0,1,99,1,0,0,0,36,1,0,63,0,95,2,0,3,0,96,0,3,1,0,97,0,0,0,3,93,2,2,0,3,100,0
15,Mykolaivs'ka oblast,UA-48,16,29,25,2,28,31,39,26,4,0,100,0,0,0,0,76,0,24,0,0,93,3,2,0,2,100,0,0,0,0,100,0,0,0,0,95,0,0,5,0,100,0,0,0,0,70,0,1,0,29,96,0,2,0,2,95,0,5,0,0,100,0,0,0,0,95,0,0,5,0,100,0
16,Odessa Oblast,UA-51,19,28,17,4,32,28,37,34,1,0,91,9,0,0,0,99,0,0,1,0,98,1,0,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,80,0,0,20,0,98,0,0,2,0,98,0,1,0,1,100,0,0,0,0,100,0,0,0,0,99,0,0,0,1,100,0
17,Poltavs'ka oblast,UA-53,23,28,15,6,28,26,31,35,8,0,99,0,0,1,0,100,0,0,0,0,99,0,1,0,0,66,34,0,0,0,99,0,1,0,0,99,0,0,1,0,99,0,0,1,0,94,1,0,4,1,100,0,0,0,0,58,42,0,0,0,97,0,1,0,2,99,0,0,1,0,97,3
18,Rivnens'ka oblast,UA-56,19,37,22,1,21,38,18,26,18,0,100,0,0,0,0,100,0,0,0,0,95,5,0,0,0,100,0,0,0,0,24,1,0,75,0,91,0,0,5,4,91,0,9,0,0,100,0,0,0,0,91,0,9,0,0,91,9,0,0,0,19,1,0,80,0,91,0,0,4,5,95,5
19,Sevastopol' city,UA-40,12,51,15,1,21,52,23,25,0,0,100,0,0,0,0,3,0,0,97,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,23,28,12,5,32,26,35,37,2,0,100,0,0,0,0,100,0,0,0,0,96,0,2,2,0,100,0,0,0,0,80,0,20,0,0,100,0,0,0,0,98,0,2,0,0,98,0,2,0,0,98,0,0,2,0,98,0,2,0,0,62,1,37,0,0,100,0,0,0,0,100,0
21,Ternopil's'ka oblast,UA-61,20,32,18,4,26,24,32,38,6,0,100,0,0,0,0,95,5,0,0,0,100,0,0,0,0,98,0,2,0,0,98,0,0,0,2,43,56,0,0,1,100,0,0,0,0,96,0,0,4,0,100,0,0,0,0,98,0,2,0,0,96,0,0,2,2,38,60,1,0,1,98,2
22,Vinnyts'ka oblast,UA-05,19,35,14,3,29,33,29,24,14,0,100,0,0,0,0,99,0,1,0,0,50,50,0,0,0,97,0,1,2,0,95,3,2,0,0,97,1,2,0,0,97,3,0,0,0,97,0,0,1,2,40,0,60,0,0,97,0,1,2,0,95,3,2,0,0,95,2,2,1,0,90,10
23,Volyns'ka oblast,UA-07,18,39,19,3,21,36,31,20,13,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,90,0,0,7,3,38,0,0,0,62,97,0,0,3,0,90,0,0,10,0,97,0,0,3,0,100,0,0,0,0,90,0,0,7,3,32,0,1,0,67,100,0
24,Zakarpats'ka oblast,UA-21,39,27,15,3,16,27,35,33,5,0,100,0,0,0,0,96,4,0,0,0,98,0,2,0,0,100,0,0,0,0,100,0,0,0,0,70,0,30,0,0,100,0,0,0,0,95,0,0,5,0,100,0,0,0,0,100,0,0,0,0,98,0,0,0,2,63,0,37,0,0,100,0
25,Zaporiz'ka oblast,UA-23,22,34,12,5,27,37,29,33,1,0,96,0,0,0,4,96,1,0,3,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,0,1,81,0,18,1,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,99,0,0,0,1,99,1
26,Zhytomyrs'ka oblast,UA-18,25,28,20,1,26,28,19,27,26,0,95,0,0,0,5,100,0,0,0,0,100,0,0,0,0,95,5,0,0,0,35,63,0,0,2,95,0,0,0,5,76,24,0,0,0,85,0,5,10,0,95,0,5,0,0,85,5,10,0,0,26,72,1,0,1,94,0,0,0,6,73,27
