,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,16,29,17,8,30,23,30,24,23,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,40,0,0,60,0,100,0,0,0,0,97,0,0,3,0,97,0,0,3,0,97,3,0,0,0,100,0,0,0,0,33,0,0,67,0,97,0,0,0,3,91,0,0,9,0,91,9
1,Chernihivs'ka oblast,UA-74,19,42,15,7,17,35,26,20,19,0,100,0,0,0,0,100,0,0,0,0,70,0,0,30,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,94,6,0,0,0,100,0,0,0,0,58,0,0,42,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,94,6
2,Chernivets'ka oblast,UA-77,21,33,13,5,28,26,31,29,14,0,100,0,0,0,0,96,0,0,4,0,100,0,0,0,0,48,0,4,0,48,100,0,0,0,0,96,4,0,0,0,100,0,0,0,0,96,0,0,4,0,96,0,4,0,0,46,0,5,0,49,100,0,0,0,0,93,7,0,0,0,100,0
3,Crimea,UA-43,18,25,20,3,34,24,40,36,0,0,100,0,0,0,0,37,0,0,63,0,98,0,2,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,2,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,19,34,15,3,29,31,34,34,1,0,88,0,12,0,0,100,0,0,0,0,99,0,0,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,88,0,0,0,12,100,0,0,0,0,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0
5,Donetsk Oblast,UA-14,21,31,18,2,28,31,31,38,0,0,96,0,0,4,0,97,0,0,3,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,2,0,0,95,5,0,0,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,13,43,13,3,28,35,28,22,15,0,99,0,0,0,1,94,6,0,0,0,99,0,1,0,0,97,0,0,0,3,56,0,0,1,43,99,1,0,0,0,99,1,0,0,0,89,0,3,8,0,100,0,0,0,0,97,0,0,0,3,44,0,1,0,55,95,2,2,0,1,97,3
7,Kharkiv Oblast,UA-63,18,34,14,3,31,31,34,34,1,0,100,0,0,0,0,98,0,0,2,0,100,0,0,0,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,96,0,4,0,0,100,0,0,0,0,100,0,0,0,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,99,1
8,Khersons'ka oblast,UA-65,15,34,22,7,22,33,32,33,2,0,100,0,0,0,0,97,0,0,3,0,76,0,0,0,24,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,0,0,3,100,0,0,0,0,70,0,0,0,30,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,3
9,Khmel'nyts'ka oblast,UA-68,22,35,18,3,22,33,32,21,14,0,100,0,0,0,0,89,7,0,4,0,95,5,0,0,0,41,0,59,0,0,100,0,0,0,0,89,9,0,0,2,98,0,2,0,0,91,2,0,7,0,95,0,5,0,0,33,0,67,0,0,98,2,0,0,0,85,11,0,0,4,98,2
10,Kirovohrads'ka oblast,UA-35,16,40,14,5,25,38,25,33,4,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,57,0,0,43,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,93,0,0,7,0,100,0,0,0,0,51,0,0,49,0,100,0
11,Kyiv city,UA-30,19,35,17,3,26,22,20,25,33,0,99,0,1,0,0,97,2,0,1,0,98,2,0,0,0,97,0,2,1,0,99,0,0,1,0,98,1,0,0,1,95,4,0,0,1,94,0,0,6,0,96,0,4,0,0,94,1,3,2,0,97,1,0,2,0,96,2,0,1,1,93,7
