,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
10,Kirovohrads'ka oblast,UA-35,19,39,14,1,27,33,27,32,8,0,97,0,3,0,0,97,0,3,0,0,97,3,0,0,0,100,0,0,0,0,95,0,5,0,0,69,0,0,31,0,95,0,0,2,3,97,0,0,0,3,95,0,2,3,0,95,0,0,0,5,87,0,5,8,0,59,1,1,39,0,97,3
11,Kyiv city,UA-30,19,31,14,3,33,15,15,18,52,0,98,1,1,0,0,96,1,1,2,0,100,0,0,0,0,98,0,0,1,1,96,3,0,1,0,99,1,0,0,0,90,6,1,2,1,93,0,1,4,2,95,0,3,0,2,98,1,0,0,1,89,9,1,1,0,98,1,1,0,0,91,9
12,Kyivs'ka oblast,UA-32,16,26,17,5,36,14,16,20,50,0,100,0,0,0,0,86,6,4,3,1,96,0,1,0,3,96,0,0,3,1,86,10,3,1,0,94,2,1,0,3,52,48,0,0,0,90,0,0,6,4,91,3,1,0,5,90,0,0,7,3,82,15,2,1,0,94,2,1,0,3,42,58
13,Luhans'ka oblast,UA-09,17,34,20,1,28,29,38,33,0,0,100,0,0,0,0,98,0,0,0,2,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,2,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,18,33,17,2,30,24,26,29,21,0,97,2,0,0,1,53,42,3,2,0,96,2,0,1,1,95,2,1,1,1,91,4,1,3,1,93,2,1,2,2,90,6,2,2,0,45,0,0,53,2,91,2,2,3,2,91,4,2,2,1,83,5,2,5,5,87,2,4,2,5,92,8
15,Mykolaivs'ka oblast,UA-48,21,29,6,4,40,31,31,35,3,0,100,0,0,0,0,51,2,47,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,45,0,0,2,53,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
16,Odessa Oblast,UA-51,16,32,18,1,33,31,33,33,3,0,91,9,0,0,0,95,0,0,5,0,97,1,0,0,2,100,0,0,0,0,99,1,0,0,0,99,0,0,0,1,79,0,0,21,0,100,0,0,0,0,97,0,1,0,2,99,0,0,1,0,99,1,0,0,0,96,0,2,0,2,99,1
17,Poltavs'ka oblast,UA-53,21,32,15,4,28,31,28,27,14,0,94,0,2,2,2,94,2,2,2,0,98,0,0,0,2,59,39,0,1,1,82,5,11,2,0,98,0,2,0,0,94,2,2,0,2,92,2,2,2,2,96,2,0,0,2,49,49,0,1,1,76,7,12,5,0,96,0,2,0,2,92,8
18,Rivnens'ka oblast,UA-56,18,33,18,4,27,30,29,28,13,0,98,2,0,0,0,89,7,0,2,2,91,0,2,2,5,98,0,2,0,0,38,3,0,59,0,89,0,2,2,7,95,3,0,2,0,89,0,2,9,0,87,2,0,4,7,98,0,2,0,0,29,2,0,68,1,87,0,2,2,9,87,13
19,Sevastopol' city,UA-40,25,40,12,3,20,43,29,28,0,0,100,0,0,0,0,3,0,0,97,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,14,36,23,4,23,32,32,33,3,0,95,0,0,5,0,90,0,0,10,0,100,0,0,0,0,100,0,0,0,0,57,0,43,0,0,100,0,0,0,0,95,5,0,0,0,90,5,0,5,0,95,0,0,5,0,95,5,0,0,0,47,0,53,0,0,95,0,0,0,5,95,5
21,Ternopil's'ka oblast,UA-61,19,28,19,4,30,24,23,36,17,0,99,0,0,1,0,84,13,3,0,0,95,1,4,0,0,92,0,8,0,0,88,6,3,3,0,58,42,0,0,0,91,7,1,1,0,82,1,0,15,2,95,4,1,0,0,89,0,10,1,0,84,6,3,7,0,49,51,0,0,0,84,16
22,Vinnyts'ka oblast,UA-05,16,36,16,2,30,25,27,28,20,0,96,0,1,1,2,86,6,6,2,0,53,46,1,0,0,93,1,3,1,2,96,1,2,0,1,98,1,0,0,1,92,6,1,0,1,84,1,2,7,6,44,0,56,0,0,86,3,7,1,3,87,6,4,0,3,95,2,1,0,2,86,14
23,Volyns'ka oblast,UA-07,16,39,13,4,28,32,21,29,18,0,100,0,0,0,0,94,3,0,0,3,97,3,0,0,0,97,0,3,0,0,80,10,0,8,2,40,0,1,1,58,87,5,0,8,0,82,0,2,16,0,87,5,2,3,3,94,0,3,0,3,71,9,0,18,2,35,0,1,1,63,89,11
24,Zakarpats'ka oblast,UA-21,33,26,10,2,29,21,29,30,19,1,94,0,0,3,3,84,12,0,4,0,97,0,3,0,0,99,0,0,0,1,94,0,4,1,1,74,1,24,0,1,94,3,3,0,0,79,3,4,14,0,100,0,0,0,0,95,0,0,4,1,91,1,4,3,1,63,1,35,0,1,94,6
25,Zaporiz'ka oblast,UA-23,15,30,17,5,33,35,27,37,1,0,74,0,1,1,24,96,2,0,2,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,94,4,0,0,2,65,1,33,1,0,100,0,0,0,0,96,0,4,0,0,96,0,2,2,0,96,0,2,2,0,94,6
26,Zhytomyrs'ka oblast,UA-18,20,36,9,3,32,32,26,21,21,0,96,0,0,4,0,100,0,0,0,0,95,5,0,0,0,95,0,5,0,0,31,68,0,1,0,91,0,5,0,4,91,9,0,0,0,91,9,0,0,0,87,0,9,0,4,96,0,4,0,0,22,76,0,2,0,83,0,4,0,13,80,20
