,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
0,Cherkas'ka oblast,UA-71,18,32,8,0,42,24,23,36,17,0,98,0,0,0,2,95,0,3,2,0,95,5,0,0,0,59,0,0,40,1,100,0,0,0,0,98,0,0,0,2,85,8,0,7,0,81,0,15,2,2,92,0,5,0,3,47,0,0,52,1,100,0,0,0,0,92,3,0,3,2,85,15
1,Chernihivs'ka oblast,UA-74,20,22,22,2,34,29,32,18,21,0,100,0,0,0,0,100,0,0,0,0,33,0,0,67,0,100,0,0,0,0,84,0,16,0,0,100,0,0,0,0,84,0,0,16,0,100,0,0,0,0,25,0,0,75,0,100,0,0,0,0,84,0,16,0,0,84,0,0,0,16,100,0
2,Chernivets'ka oblast,UA-77,16,36,24,3,21,26,27,35,11,1,93,0,0,0,7,97,0,3,0,0,100,0,0,0,0,65,2,0,0,33,100,0,0,0,0,93,7,0,0,0,90,7,3,0,0,66,0,24,5,5,81,6,3,10,0,49,1,0,1,49,97,3,0,0,0,87,6,0,0,7,93,7
3,Crimea,UA-43,24,31,15,2,28,27,32,41,0,0,100,0,0,0,0,53,0,0,47,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,17,36,17,2,28,32,26,36,6,0,92,0,6,1,1,95,1,1,1,2,96,3,0,1,0,99,1,0,0,0,94,1,1,3,1,94,0,1,2,3,90,1,2,0,7,85,0,13,1,1,93,2,3,2,0,99,1,0,0,0,92,1,2,3,2,92,0,3,2,3,96,4
5,Donetsk Oblast,UA-14,19,30,17,4,30,31,37,32,0,0,91,0,0,9,0,94,1,0,4,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,86,13,0,1,0,99,1,0,0,0,100,0,0,0,0,99,1,0,0,0,99,0,0,1,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,19,34,13,8,26,23,20,36,21,0,98,2,0,0,0,96,0,2,2,0,94,2,2,2,0,96,0,2,0,2,61,0,0,0,39,94,2,2,0,2,90,4,2,2,2,69,0,28,0,3,96,0,2,2,0,94,0,2,0,4,44,0,0,1,55,86,4,2,0,8,92,8
7,Kharkiv Oblast,UA-63,15,32,22,4,27,30,31,33,0,6,100,0,0,0,0,100,0,0,0,0,95,5,0,0,0,95,5,0,0,0,100,0,0,0,0,100,0,0,0,0,77,2,21,0,0,100,0,0,0,0,95,0,5,0,0,95,5,0,0,0,95,0,3,0,2,100,0,0,0,0,98,2
8,Khersons'ka oblast,UA-65,11,43,8,0,38,34,16,48,2,0,100,0,0,0,0,92,0,0,8,0,88,0,0,0,12,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,92,0,0,0,8,57,0,0,0,43,96,0,0,0,4,100,0,0,0,0,100,0,0,0,0,96,4
9,Khmel'nyts'ka oblast,UA-68,28,32,8,0,32,24,20,30,26,0,100,0,0,0,0,92,8,0,0,0,86,0,14,0,0,52,0,46,0,2,83,10,0,0,7,100,0,0,0,0,77,13,10,0,0,70,0,24,6,0,100,0,0,0,0,35,0,64,0,1,72,19,0,0,9,100,0,0,0,0,80,20
10,Kirovohrads'ka oblast,UA-35,34,36,15,0,15,29,31,33,7,0,86,4,10,0,0,100,0,0,0,0,90,5,5,0,0,100,0,0,0,0,100,0,0,0,0,69,0,0,31,0,82,5,0,4,9,90,0,10,0,0,90,0,5,0,5,95,0,0,0,5,100,0,0,0,0,60,0,0,34,6,90,10
11,Kyiv city,UA-30,19,34,14,5,28,14,16,19,51,0,95,4,0,0,1,93,4,1,2,0,92,4,1,3,0,94,0,2,2,2,92,1,4,1,2,96,1,1,0,2,82,11,2,5,0,81,1,10,7,1,89,0,7,3,1,92,2,3,2,1,87,3,3,3,4,95,2,1,0,2,83,17
12,Kyivs'ka oblast,UA-32,14,35,15,2,34,17,15,21,47,0,100,0,0,0,0,99,0,0,1,0,90,3,2,5,0,93,1,4,2,0,99,0,1,0,0,99,1,0,0,0,55,41,2,2,0,91,0,8,1,0,87,0,5,7,1,91,1,4,4,0,91,5,4,0,0,99,1,0,0,0,47,53
13,Luhans'ka oblast,UA-09,15,41,16,2,26,29,35,36,0,0,100,0,0,0,0,91,0,0,2,7,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,85,15,0,0,0,100,0,0,0,0,98,0,2,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,19,33,16,4,28,22,25,36,17,0,99,0,0,0,1,70,30,0,0,0,95,1,1,1,2,100,0,0,0,0,96,2,0,0,2,94,0,2,2,2,92,5,2,1,0,50,1,11,38,0,94,0,2,2,2,98,0,1,1,0,92,2,1,2,3,93,0,2,2,3,92,8
15,Mykolaivs'ka oblast,UA-48,22,30,23,3,22,31,32,30,7,0,95,5,0,0,0,58,0,39,3,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,95,0,0,5,0,40,0,22,0,38,100,0,0,0,0,95,0,5,0,0,95,0,0,5,0,100,0,0,0,0,100,0
16,Odessa Oblast,UA-51,20,38,10,1,31,36,32,31,1,0,83,17,0,0,0,96,0,3,1,0,96,3,1,0,0,99,0,1,0,0,100,0,0,0,0,99,0,0,1,0,73,0,0,27,0,90,0,7,0,3,97,0,3,0,0,99,0,1,0,0,99,0,0,1,0,99,0,0,1,0,100,0
17,Poltavs'ka oblast,UA-53,14,46,16,2,22,35,18,36,10,1,98,0,2,0,0,98,0,2,0,0,96,0,4,0,0,67,32,0,0,1,91,0,9,0,0,100,0,0,0,0,87,7,4,0,2,80,0,16,2,2,96,0,2,2,0,57,42,0,0,1,86,0,10,2,2,100,0,0,0,0,85,15
18,Rivnens'ka oblast,UA-56,17,32,15,6,30,20,23,32,24,1,93,0,0,4,3,83,7,7,0,3,89,3,4,4,0,96,4,0,0,0,50,2,0,48,0,83,0,3,0,14,80,14,3,3,0,64,2,24,5,5,89,3,4,4,0,93,7,0,0,0,48,2,0,49,1,83,0,3,0,14,78,22
19,Sevastopol' city,UA-40,27,29,16,4,24,37,29,34,0,0,100,0,0,0,0,3,0,0,97,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,17,44,13,4,22,22,28,35,15,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,95,5,0,0,0,67,0,33,0,0,100,0,0,0,0,95,0,0,5,0,85,0,5,0,10,89,0,6,0,5,95,5,0,0,0,55,0,45,0,0,100,0,0,0,0,100,0
21,Ternopil's'ka oblast,UA-61,16,41,10,6,27,23,21,30,25,1,93,4,0,0,3,97,3,0,0,0,100,0,0,0,0,100,0,0,0,0,97,3,0,0,0,51,43,3,0,3,84,10,3,3,0,61,0,32,7,0,100,0,0,0,0,100,0,0,0,0,93,3,4,0,0,40,53,3,0,4,87,13
22,Vinnyts'ka oblast,UA-05,21,34,17,0,28,22,29,29,19,1,97,0,0,0,3,94,6,0,0,0,44,56,0,0,0,91,3,3,0,3,91,6,3,0,0,94,0,0,3,3,85,9,6,0,0,56,0,38,6,0,35,0,65,0,0,85,6,6,0,3,85,6,6,0,3,94,0,0,0,6,85,15
23,Volyns'ka oblast,UA-07,12,34,19,2,33,26,20,31,22,1,95,0,0,0,5,95,0,0,0,5,95,0,5,0,0,100,0,0,0,0,95,5,0,0,0,31,0,0,0,69,95,0,5,0,0,66,0,27,7,0,81,9,10,0,0,100,0,0,0,0,81,4,10,0,5,28,0,0,0,72,90,10
24,Zakarpats'ka oblast,UA-21,39,29,13,2,17,25,25,33,17,0,97,0,0,0,3,89,2,3,6,0,97,0,3,0,0,97,3,0,0,0,95,0,0,2,3,75,2,21,0,2,100,0,0,0,0,72,0,20,6,2,100,0,0,0,0,97,3,0,0,0,95,0,0,2,3,70,2,26,0,2,100,0
